age,distance_from_home,education,environment_satisfaction,job_involvement,job_level,job_satisfaction,monthly_income,monthly_rate,num_companies_worked,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,attrition
35,29,2,1,4,4,3,6257,21916,8,11,2,3,3,33,3,4,33,3,14,0
61,5,4,1,3,2,4,17613,4729,2,11,4,3,2,31,5,2,25,15,5,0
19,1,4,3,2,1,3,6524,10787,1,17,2,1,2,13,1,4,5,5,5,0
46,11,2,1,3,2,1,13644,10038,6,23,4,2,1,29,0,4,29,7,13,1
24,19,2,3,2,2,2,9732,5910,8,11,2,1,1,38,3,2,38,18,8,1
48,5,3,3,2,3,2,3874,5496,5,10,4,2,0,31,0,1,31,16,1,1
58,22,4,4,2,4,2,9021,13311,4,10,1,3,2,19,1,4,16,9,8,1
35,29,3,3,1,5,3,7957,9502,0,10,4,1,2,12,1,3,12,12,12,1
26,24,3,1,2,1,2,12261,5800,2,15,2,2,1,40,1,1,40,15,3,0
25,17,1,3,2,5,2,6224,10162,8,14,3,3,0,12,2,4,12,8,3,0
50,19,4,4,1,1,3,13711,21020,7,25,4,2,1,40,5,3,5,4,5,0
22,17,3,1,1,4,1,7766,13262,8,16,3,3,1,36,3,3,21,1,8,1
65,5,1,4,2,3,4,11090,4823,7,24,3,4,0,32,6,2,32,13,6,1
31,24,3,2,1,5,1,1003,3492,0,12,4,4,2,32,2,1,32,16,11,1
30,20,3,4,4,1,3,13756,21700,7,14,4,2,2,36,6,1,3,3,3,0
28,29,4,2,4,2,2,5759,25159,7,11,1,1,0,17,4,2,13,12,11,1
37,27,2,2,2,4,4,5633,22286,4,20,2,2,2,34,4,4,34,12,15,1
40,9,2,3,3,3,1,8361,12501,5,25,4,4,0,26,6,4,26,17,15,1
62,22,4,1,1,2,4,19791,6937,1,18,2,1,0,39,6,3,5,0,5,0
44,6,2,3,3,3,1,3567,25801,0,18,4,4,1,36,6,3,0,0,0,1
32,27,5,1,4,1,1,11177,17856,7,13,3,4,2,27,0,3,27,4,7,1
47,21,2,4,2,2,3,4149,15363,6,11,3,1,2,28,0,3,28,10,11,1
33,13,3,2,4,3,1,15403,22968,3,19,4,1,0,31,0,2,31,1,12,1
62,26,3,2,1,4,2,15178,14052,6,17,2,4,1,27,6,4,27,1,0,0
57,21,1,2,1,5,3,7838,15683,1,13,2,3,1,26,2,3,26,15,6,0
35,11,4,4,2,5,4,2357,8394,1,14,3,1,2,16,5,1,9,2,3,0
64,23,1,4,1,2,3,2605,10172,6,13,2,4,3,23,1,3,17,5,12,1
59,24,3,3,1,4,1,13443,8457,2,23,2,1,0,39,0,3,3,3,1,0
40,23,3,3,1,4,4,8284,5296,5,11,1,1,2,37,0,4,37,4,1,0
53,1,1,1,3,3,2,17411,24168,6,23,3,4,2,40,5,3,40,6,10,1
55,17,5,1,2,2,3,13897,9223,6,23,2,3,3,31,4,2,31,6,11,1
25,26,2,2,2,4,1,14261,17698,9,15,1,2,3,21,6,4,4,4,4,0
56,6,5,4,2,3,4,18736,13784,3,10,4,4,1,26,1,4,21,5,5,0
46,3,5,4,1,4,2,4734,26548,2,21,1,3,1,21,2,3,21,3,10,0
29,16,5,3,1,2,2,8531,14451,0,17,1,4,1,30,5,2,1,1,1,0
35,13,5,3,1,4,3,1418,7560,6,20,1,3,1,40,1,4,40,5,1,0
36,12,2,1,2,4,4,13309,19358,8,10,1,2,0,33,4,1,33,6,6,1
53,25,4,1,3,4,1,9452,8276,0,14,1,2,3,6,2,3,1,1,1,0
50,11,1,3,4,5,4,19491,8224,4,18,1,1,2,35,6,4,35,17,1,0
22,23,5,3,2,1,2,12176,24877,3,22,4,1,1,39,3,3,39,9,3,1
56,2,5,4,2,2,4,7306,20054,9,10,4,2,2,20,6,1,7,6,7,0
45,28,1,1,3,5,3,16473,9118,1,19,3,4,0,32,6,3,32,8,0,0
43,30,1,3,4,1,4,5291,10184,6,16,3,2,1,32,0,3,32,18,0,1
60,19,4,3,4,4,4,14356,23555,6,23,4,3,0,8,2,2,3,3,2,0
38,8,3,2,1,4,3,15960,25021,7,16,4,3,1,20,4,2,17,1,0,0
40,13,4,3,4,5,4,10096,6805,2,22,3,3,2,40,1,1,18,11,15,0
38,14,3,3,1,3,3,3226,25145,5,14,1,2,0,9,2,2,9,9,3,1
28,15,2,4,2,2,3,8660,21187,3,13,2,1,1,40,4,4,40,5,13,0
59,17,4,3,3,1,3,13612,22200,2,18,1,3,2,30,5,2,29,0,5,0
56,15,2,1,2,4,2,15705,17308,3,14,4,3,2,21,6,4,21,14,12,1
33,21,1,2,4,2,4,15190,7133,0,22,3,2,2,38,2,1,38,18,4,1
50,10,4,4,2,4,3,18162,15696,6,10,3,3,1,37,0,1,37,13,8,0
44,1,1,1,3,4,1,15450,16048,6,18,1,2,2,0,5,3,0,0,0,1
18,12,5,2,3,4,1,12671,17560,6,20,3,1,2,29,1,4,29,4,13,1
61,9,1,2,1,2,2,18999,12404,1,21,4,3,1,28,5,3,4,1,4,0
33,23,5,3,2,5,3,2849,14848,0,14,4,3,0,25,1,3,25,14,10,1
22,5,3,2,3,2,3,16133,22463,8,18,2,3,2,37,2,3,30,15,1,0
63,22,5,2,3,2,2,2943,26459,1,22,4,2,1,40,5,4,38,6,1,1
35,27,3,3,3,3,4,19754,10773,4,20,2,2,0,40,4,2,40,5,11,1
58,15,5,4,3,3,3,8708,18243,4,20,2,4,2,27,0,4,11,11,2,0
51,3,5,3,4,5,3,9233,8262,7,17,1,1,1,16,6,2,16,0,3,1
61,19,2,4,2,3,1,13861,9818,0,22,3,4,3,20,0,4,17,5,8,0
42,7,2,2,2,5,3,2820,18114,6,21,4,4,1,21,2,1,1,1,1,1
59,7,1,1,2,4,2,9632,17028,2,19,3,4,2,23,3,1,23,3,5,0
51,7,2,4,4,4,1,15620,21941,1,16,2,2,0,27,5,2,27,7,12,0
32,2,3,4,4,2,2,9295,25734,4,22,4,3,0,38,2,3,38,8,8,1
21,2,2,4,3,4,2,1568,4382,3,20,3,3,0,28,5,3,9,9,4,1
21,27,1,4,4,3,3,9648,24065,8,21,4,2,2,39,0,3,32,7,8,1
42,12,4,2,1,1,4,1310,18614,0,15,1,4,2,34,6,3,23,1,8,1
58,5,3,1,4,2,3,2907,8454,2,18,4,1,0,10,5,4,10,10,0,1
30,4,4,4,3,5,4,10899,20267,2,24,2,2,0,32,6,1,7,0,7,1
59,7,3,1,2,4,1,4455,12103,3,23,4,4,0,26,1,4,26,13,8,1
63,16,1,2,4,2,2,19075,8031,6,21,1,2,0,25,2,4,25,4,6,1
42,3,2,4,2,2,2,8332,6176,4,13,1,3,1,28,6,4,11,8,10,1
20,21,4,1,2,2,3,5502,12147,9,24,3,3,2,34,6,2,34,16,15,1
52,2,4,4,1,4,4,12084,6483,5,24,1,3,3,14,2,1,14,5,7,1
65,17,2,4,1,5,2,17964,23306,2,14,2,4,0,20,1,2,20,0,2,0
26,9,1,2,4,2,2,19399,3368,4,21,1,2,1,36,5,3,36,17,0,0
31,29,2,4,2,2,4,7862,4266,1,10,3,4,3,29,6,1,29,10,3,0
39,20,5,1,3,2,2,5055,19035,3,16,1,2,3,14,2,2,4,3,0,0
65,8,5,1,2,4,2,8583,4110,2,15,1,1,0,20,4,2,16,5,0,0
26,29,5,2,2,3,2,19244,16775,2,22,4,3,0,35,1,4,25,7,3,0
41,12,4,3,1,5,4,12876,5098,3,25,3,1,1,33,1,2,33,18,7,1
40,7,4,3,1,2,4,8418,4755,7,20,4,3,0,32,5,2,32,14,11,1
54,14,1,2,1,2,1,4291,9548,7,16,3,1,3,17,1,3,17,17,0,1
62,28,3,2,1,2,2,3943,22432,0,10,3,4,0,32,0,3,24,1,9,1
32,16,2,3,4,4,2,13219,15559,4,22,3,3,1,40,2,2,40,3,9,0
53,1,3,3,4,3,1,10814,19561,1,16,3,4,1,31,3,2,29,3,11,0
31,10,4,1,2,2,4,19895,17381,9,22,3,4,1,36,2,2,36,11,8,1
37,11,2,1,4,2,4,19274,9749,5,16,3,2,1,24,2,4,19,17,5,0
56,7,4,1,3,4,3,16340,20940,2,17,1,3,1,39,0,4,1,1,1,0
53,18,1,3,2,5,4,9471,13876,9,11,1,1,0,32,4,4,12,12,12,1
44,19,2,2,2,5,3,1854,17009,9,10,1,1,2,39,6,3,39,14,4,1
34,14,4,4,3,3,1,6283,25178,8,25,2,3,1,19,4,1,19,9,8,1
43,17,5,1,2,5,4,17781,13127,8,21,3,2,2,18,0,4,5,5,5,0
58,23,5,4,3,2,1,16427,11815,7,10,1,3,0,24,0,4,10,1,8,1
21,19,4,2,1,4,3,4503,9596,1,17,3,4,1,27,0,2,24,12,12,1
20,22,3,3,1,2,2,13063,20468,1,16,4,2,2,9,2,4,9,9,9,0
36,28,1,1,1,2,2,1631,20855,1,18,2,4,2,30,0,1,30,7,11,1
58,13,1,3,3,3,1,17272,23162,4,11,3,3,3,15,3,3,3,0,3,0
57,23,4,2,4,5,2,13984,20769,9,24,1,2,2,24,6,4,24,16,2,1
56,3,1,1,4,5,1,1927,10157,8,13,2,3,3,27,1,3,27,14,11,1
24,2,2,2,2,5,3,17087,11486,6,17,4,3,3,34,4,4,23,13,11,1
53,25,1,2,1,2,2,9269,14260,6,15,3,2,2,34,5,3,34,6,14,1
36,9,5,1,1,4,3,5583,2918,2,11,2,2,3,40,3,3,40,18,7,1
29,7,4,4,2,4,4,18445,17102,2,25,3,3,2,8,5,4,4,4,4,0
37,14,2,1,1,2,2,7710,6747,9,19,2,1,3,32,4,4,32,10,13,1
55,5,1,3,1,1,2,16286,11795,2,11,1,2,1,17,6,3,10,4,3,0
29,20,5,4,3,2,2,4361,24120,0,25,3,1,1,23,2,1,7,6,7,1
46,15,3,1,2,5,1,19083,23965,7,16,3,1,1,20,2,1,20,11,3,0
47,20,1,1,3,2,4,6701,19465,1,18,3,1,2,31,0,1,31,1,11,1
37,1,5,1,1,1,4,17675,10567,6,17,1,1,2,4,4,1,4,4,4,0
21,20,5,1,1,2,4,17964,9866,8,23,2,4,0,33,2,4,33,4,14,0
19,7,5,1,2,5,3,5200,26007,1,11,1,3,2,25,2,2,8,8,7,1
64,30,5,3,1,3,4,1879,8550,0,12,4,2,0,37,5,3,37,3,3,1
47,5,3,2,4,4,1,2482,11600,4,17,4,3,0,31,5,1,31,18,10,1
40,25,4,3,3,1,1,11487,20487,9,13,4,3,1,14,4,1,9,2,9,1
23,4,5,2,3,3,3,8070,24019,4,15,2,3,2,39,2,2,11,11,11,0
35,11,4,1,4,4,3,7452,24300,0,21,3,3,2,34,6,2,34,3,15,0
39,19,3,3,2,3,4,6980,26592,8,23,2,3,0,38,0,4,38,8,5,0
54,6,3,2,2,2,4,17698,2432,2,11,4,2,0,21,2,3,17,1,0,0
21,20,2,2,1,2,1,9800,22434,1,23,2,3,2,32,3,3,22,9,12,0
60,27,2,1,2,4,1,4925,2236,6,10,3,3,0,11,3,2,11,8,1,1
28,29,5,1,4,4,4,12184,2306,4,15,3,3,2,30,0,2,30,7,11,1
58,18,4,4,2,2,1,19970,24265,3,24,2,4,2,33,3,2,10,10,4,0
52,5,3,4,1,2,3,3119,14720,3,17,4,1,3,33,5,4,33,10,3,1
28,30,1,2,4,4,1,4245,2023,8,22,3,4,0,26,2,3,26,18,15,1
51,29,2,4,1,4,4,5488,23803,8,25,4,3,1,38,3,2,20,17,13,1
26,20,2,3,3,4,3,4135,13501,0,24,3,4,2,9,3,1,9,9,2,0
48,15,1,2,3,5,1,7546,11205,9,14,4,2,0,17,2,3,12,12,12,1
59,21,4,3,2,5,3,2136,19064,6,25,2,2,0,25,4,3,24,16,10,1
49,28,4,4,4,2,4,19135,3515,7,10,1,2,0,12,0,1,12,12,12,1
60,25,4,3,4,5,1,5961,19335,4,19,1,1,2,40,4,1,40,15,5,1
52,20,5,2,4,1,4,7544,7407,6,11,4,2,2,13,4,3,5,5,5,0
28,6,5,3,1,2,2,9481,2414,7,25,3,1,2,34,3,3,34,7,5,0
34,4,1,2,4,1,4,8587,6848,7,12,2,2,0,27,1,2,27,6,12,0
53,17,3,4,2,3,2,15220,22895,8,22,3,4,1,19,4,4,19,3,10,0
19,15,1,2,3,1,3,16448,6971,4,22,1,4,3,19,6,4,19,6,13,0
41,18,3,4,2,3,3,16094,17145,1,21,1,4,1,40,2,2,40,10,9,0
63,6,1,1,3,1,2,12083,6985,5,11,2,4,2,3,2,1,3,2,3,0
32,24,5,4,3,3,3,15996,26353,0,18,4,1,2,19,2,1,19,1,14,0
45,25,4,2,2,3,3,7500,9650,9,19,2,2,2,12,1,1,4,0,1,0
20,20,2,2,3,2,4,5973,23754,5,11,1,3,1,21,1,1,21,5,6,0
46,22,1,1,3,4,2,18135,14964,2,12,2,4,1,32,5,2,23,13,6,1
62,19,1,1,1,4,1,4589,12639,2,23,1,2,2,19,0,3,16,3,1,0
30,12,2,4,2,2,3,1748,24905,6,23,3,2,3,35,6,2,4,4,4,0
39,9,1,3,2,3,3,17748,23841,3,18,1,2,3,25,6,1,25,9,5,0
48,8,4,3,2,4,1,17650,18833,4,20,1,3,0,35,1,2,35,4,4,0
24,28,2,1,3,4,4,13693,13127,5,12,2,4,1,37,0,4,7,7,1,0
65,15,2,4,4,1,4,10380,9328,9,17,2,1,3,24,5,4,8,0,8,0
65,1,4,1,4,5,4,7809,15137,5,17,2,1,2,37,2,1,16,16,7,1
43,29,4,1,3,2,1,4177,26667,1,25,3,3,1,14,6,2,7,7,6,1
48,2,2,2,4,5,4,14158,25012,2,20,2,3,0,16,1,4,4,4,4,0
55,26,4,2,4,3,3,18086,25970,0,23,3,1,0,35,6,3,9,9,9,1
55,30,4,2,3,1,4,10890,14708,2,12,4,1,1,28,3,1,13,0,5,0
21,25,4,1,2,4,3,16242,17051,7,19,2,4,2,32,5,2,26,5,4,0
52,26,2,4,1,1,1,1200,21335,3,25,2,1,3,31,3,1,26,6,12,1
50,3,1,3,2,2,4,17195,21509,1,25,4,1,1,7,3,4,4,4,4,0
20,30,3,3,2,3,4,19397,25128,3,23,4,1,2,14,1,3,14,9,4,0
36,19,2,2,2,1,3,15555,13910,6,23,4,3,1,27,1,4,27,2,12,1
26,10,3,4,1,1,1,14144,3537,8,21,1,1,0,20,1,1,4,4,4,0
63,25,4,2,2,1,4,4541,5168,4,19,1,1,1,21,3,3,21,1,2,1
36,14,4,4,4,4,1,15040,7687,4,12,1,4,2,24,2,2,11,11,8,1
36,19,1,4,1,3,3,8155,18352,4,17,4,2,2,23,4,4,7,7,7,0
43,26,4,4,4,4,3,11201,20279,9,12,3,3,0,32,2,3,0,0,0,1
30,28,3,1,1,1,4,4505,9803,8,13,2,3,2,34,1,1,34,13,13,1
39,11,2,4,4,4,1,17109,10376,6,14,1,4,2,27,6,2,15,10,7,1
65,21,2,1,2,4,3,5159,3456,2,16,4,1,0,29,4,1,29,7,8,1
25,6,1,3,2,2,1,8080,3494,1,10,2,2,2,40,6,1,40,8,0,0
41,19,3,3,2,5,2,14407,7060,8,17,1,4,2,9,5,2,9,9,0,0
43,14,4,1,4,5,2,7653,11479,2,12,4,2,1,33,4,3,33,12,12,1
65,26,5,3,4,2,4,13538,12065,7,16,2,1,1,10,2,3,10,3,1,0
58,8,1,3,3,2,1,13326,3750,3,20,1,2,1,19,3,2,19,15,3,0
58,2,1,2,4,4,1,17452,12438,4,19,1,4,1,19,0,2,6,2,6,0
20,22,5,1,1,4,3,5372,24871,7,20,1,1,3,20,3,1,20,3,4,1
24,18,2,1,2,3,1,12383,18557,4,12,1,3,1,27,3,1,10,3,10,1
19,25,2,1,1,5,1,4018,6312,9,18,1,2,1,36,6,4,36,7,14,1
50,22,2,2,3,4,3,3653,21661,1,24,4,1,1,22,4,2,22,10,6,1
29,25,5,1,3,3,4,14403,20405,5,19,2,1,0,30,1,4,30,2,3,1
65,30,4,3,4,5,3,9612,24082,6,24,1,4,1,22,1,2,17,17,12,1
29,4,4,4,2,3,2,19659,3396,0,14,2,1,3,33,4,4,23,5,0,0
27,28,3,2,1,3,1,2918,2173,9,12,1,4,3,27,3,1,21,2,7,1
58,3,3,2,3,2,1,1472,24605,8,12,4,3,3,36,2,1,36,3,10,1
44,2,2,1,3,1,4,11327,13586,5,22,4,2,2,26,5,3,0,0,0,1
35,24,5,4,1,1,2,4421,17913,3,13,2,3,0,33,6,4,5,1,5,0
21,4,1,4,3,1,1,16999,25935,1,24,1,4,1,37,0,2,37,15,14,1
57,18,4,4,1,3,3,15525,13080,8,25,4,3,1,31,3,4,28,4,15,0
40,11,5,3,2,4,1,14154,16772,5,14,1,2,2,10,6,1,10,10,1,1
38,9,3,4,4,1,4,15471,4246,8,14,1,3,0,37,3,3,15,4,10,1
53,28,4,1,1,4,3,16684,25129,1,17,3,1,2,33,0,4,5,5,5,1
47,8,4,3,2,5,1,3087,21462,4,19,4,2,3,3,2,1,0,0,0,1
65,21,5,4,1,1,4,8817,21435,5,15,2,3,2,34,0,2,34,14,9,1
38,8,3,1,3,3,2,9447,23113,4,14,2,2,0,23,4,3,23,5,7,1
40,5,5,3,2,2,3,8996,3699,5,11,1,3,2,37,0,1,37,0,13,0
38,13,1,3,1,3,3,9730,16963,2,23,1,1,0,33,0,2,2,2,2,0
25,7,4,4,2,4,2,18241,25052,8,14,1,4,2,39,3,4,39,18,0,1
56,21,5,3,1,5,3,1131,21475,1,16,3,3,0,2,6,2,1,1,1,1
30,29,5,2,1,3,4,14028,22168,1,20,1,2,1,20,3,2,14,13,2,1
57,5,1,1,2,2,2,19970,3844,4,12,1,3,3,37,1,2,21,13,7,1
39,13,5,4,2,2,1,4374,8397,9,23,2,4,0,20,0,3,3,1,3,1
24,20,4,1,2,5,4,3031,14885,2,21,3,1,2,23,4,1,23,4,10,1
41,29,2,1,3,1,2,2925,21635,1,23,2,1,2,28,1,1,18,8,15,1
22,16,2,2,4,3,1,3001,18108,5,16,3,4,3,32,5,2,29,16,3,1
43,30,3,3,1,3,4,5377,9520,5,22,3,1,1,38,0,4,21,18,9,1
27,14,1,2,1,2,4,12763,11942,6,10,4,3,1,38,3,4,38,14,10,0
28,5,3,2,2,4,3,6494,2892,3,22,4,2,1,39,4,1,39,1,6,1
57,23,2,3,1,3,3,12563,10406,7,15,4,3,0,26,2,4,26,8,7,1
55,19,1,4,4,2,2,1665,21813,2,25,2,4,3,17,1,2,14,10,14,1
28,4,5,1,4,4,1,19030,15171,9,24,4,3,0,36,3,1,36,5,6,1
65,24,5,4,1,1,4,13758,25129,0,10,4,3,0,10,2,1,0,0,0,1
47,22,4,4,1,1,4,5507,22028,4,24,2,4,0,21,0,4,11,3,0,0
21,24,2,2,2,2,2,2163,23723,5,16,3,2,0,31,4,1,8,8,3,1
19,11,5,3,4,2,3,3925,18989,2,15,3,1,2,18,3,3,18,17,12,1
30,2,1,3,1,1,4,15395,16672,1,22,1,4,2,26,3,2,17,6,12,0
56,13,5,1,4,2,4,14494,22798,2,19,1,1,2,38,4,3,38,15,9,1
34,16,3,3,1,5,3,6052,18312,2,20,4,1,0,29,3,1,10,2,8,1
40,9,3,4,3,3,1,6913,20897,6,24,2,4,1,10,3,4,10,10,6,1
62,16,3,3,4,5,1,13190,9043,0,24,3,2,2,29,0,3,29,6,11,0
27,7,3,3,3,4,3,14195,19561,3,10,2,4,3,37,1,3,19,8,14,0
30,16,3,4,2,2,4,9924,14638,2,18,1,4,2,20,2,3,14,9,0,0
59,13,4,1,4,2,3,15212,23565,9,14,4,3,0,26,5,4,24,0,7,1
56,5,3,1,1,4,1,8311,19867,6,20,1,3,0,5,4,4,2,2,2,1
59,27,4,4,1,3,2,13948,21695,0,16,1,4,0,37,2,1,25,17,15,1
46,15,4,3,3,1,2,1026,22669,7,21,3,3,2,27,4,4,27,0,3,1
33,7,5,3,4,5,1,6627,25697,9,10,2,2,1,36,5,3,5,5,5,0
20,18,1,1,4,3,1,1883,11737,6,20,3,3,0,31,4,1,31,6,13,1
53,27,3,1,4,1,1,6910,15953,7,20,3,2,3,33,3,4,10,10,10,1
21,20,1,1,2,1,3,17510,17419,7,17,1,1,0,39,5,2,12,12,11,1
53,23,2,2,4,2,2,18863,11688,8,17,4,1,1,21,5,4,16,9,6,1
33,2,4,1,2,4,1,14706,14974,0,24,1,2,1,35,0,4,35,13,12,1
58,8,2,3,1,2,4,19872,26648,8,18,2,1,1,29,4,1,29,0,5,1
23,30,4,1,3,4,2,1340,7358,0,11,4,2,0,20,5,1,3,3,3,1
59,10,3,3,3,2,3,13981,24943,2,15,3,4,3,31,2,1,13,3,9,0
45,10,2,3,4,5,4,13406,12418,6,19,2,3,3,27,1,2,27,18,9,1
53,11,5,3,3,2,3,5873,19474,7,14,2,1,0,9,2,2,6,6,0,1
40,21,2,1,4,5,1,16025,11808,4,24,2,1,2,22,5,4,15,15,11,1
29,29,4,1,1,3,1,13672,16583,0,15,2,4,2,19,0,4,13,11,13,1
59,21,4,4,1,3,1,7101,23186,2,23,1,3,3,36,1,1,36,13,5,0
48,8,1,1,1,2,4,2605,3591,6,14,2,3,2,38,6,1,38,2,11,1
29,16,2,1,3,3,1,17182,17458,1,20,1,2,2,40,3,2,26,3,2,0
49,16,5,1,4,1,2,6836,7901,1,24,4,1,3,29,6,2,29,2,9,1
42,29,3,2,2,5,1,3408,10079,8,10,2,3,2,30,6,1,14,11,3,1
46,29,1,1,1,4,2,3839,10779,5,11,1,1,2,38,2,4,38,8,0,0
36,28,2,2,1,5,4,2108,11034,3,12,2,1,0,17,2,2,17,17,13,1
39,17,1,3,2,2,3,5454,5649,9,16,4,1,2,24,5,1,10,10,10,1
41,6,2,3,2,3,3,15214,17116,8,19,3,1,3,21,4,1,21,0,12,1
50,18,3,3,3,3,2,8414,19949,6,18,4,2,0,3,4,1,3,3,3,1
53,17,3,3,1,1,4,13734,21993,6,11,3,3,3,14,1,2,2,2,2,0
62,12,5,2,3,3,2,2925,4929,7,21,1,1,0,23,3,4,23,11,12,1
57,15,1,2,1,2,1,16457,2721,2,24,4,3,3,13,4,2,13,4,9,1
63,29,5,3,3,2,1,7094,3804,1,22,1,4,1,30,5,4,2,2,2,0
33,7,2,1,3,4,1,2976,14611,0,23,4,4,0,30,2,2,30,1,15,1
19,28,3,3,2,5,3,19466,2654,1,19,2,3,0,34,1,1,34,10,13,1
25,14,3,3,4,5,2,11921,10336,2,10,3,2,0,30,4,1,30,1,1,0
30,30,4,2,4,5,4,4444,17109,4,24,2,2,3,11,4,3,11,11,2,1
47,4,4,3,4,4,2,1758,26068,7,10,1,4,1,12,0,1,9,7,6,1
18,17,5,2,1,4,2,5379,11888,2,13,2,1,0,20,1,4,19,2,1,0
29,26,1,4,2,4,2,17496,24837,6,18,3,4,1,17,1,1,17,3,11,0
24,11,2,2,2,1,1,19804,22623,4,13,3,1,2,35,5,3,35,3,3,0
65,27,5,3,2,4,1,6283,15229,4,12,3,4,0,27,3,1,18,7,11,1
31,6,3,1,1,3,2,14180,19276,7,19,3,4,2,16,4,1,16,5,6,0
59,10,3,2,3,1,1,18205,6290,9,25,3,2,0,39,1,2,39,13,11,1
52,29,3,2,3,3,3,15345,20044,4,17,1,3,1,40,5,4,10,10,2,0
45,28,2,2,4,5,1,11637,15899,9,18,2,3,2,21,3,3,4,4,4,1
29,15,5,3,4,2,3,11391,6913,6,14,4,4,3,36,4,2,36,4,1,0
57,29,2,3,1,5,3,13478,25720,9,11,2,2,0,35,6,3,35,0,7,1
65,6,3,2,1,4,2,19203,12968,7,24,2,1,0,13,2,1,13,11,1,1
41,16,4,1,4,2,2,1276,9350,7,13,1,4,1,27,0,3,27,18,9,1
18,12,5,3,3,5,1,15828,22304,2,19,1,1,3,8,3,2,8,8,8,0
34,19,4,1,3,1,4,17659,11328,3,17,1,1,0,37,0,1,37,10,6,0
55,16,5,4,2,4,2,19277,19683,7,11,1,2,2,28,2,2,28,8,10,1
45,14,3,1,4,5,3,11535,4523,4,18,2,2,3,24,1,4,24,18,2,0
50,6,4,3,4,2,3,1592,3660,0,22,3,3,3,25,4,4,7,3,3,1
41,26,4,2,3,3,1,16552,9630,6,20,3,2,1,28,6,4,18,12,5,1
64,9,5,4,2,5,3,18771,6512,2,22,1,4,2,17,1,3,1,1,1,0
62,22,4,1,4,1,2,4995,3858,1,23,4,4,2,8,0,4,5,0,2,1
23,1,4,2,3,2,1,6072,10329,9,21,2,1,0,29,6,3,29,9,0,1
38,26,3,4,3,5,1,13301,13752,4,23,2,3,0,27,1,3,1,1,1,0
62,22,5,1,3,3,4,14295,20137,0,24,4,1,3,18,1,2,18,12,7,1
21,8,5,2,2,4,1,10255,13048,8,22,1,1,3,36,3,1,12,6,3,0
50,7,1,4,2,4,4,4105,9335,9,14,2,3,1,17,6,1,7,7,0,0
27,14,5,3,3,4,2,13096,24661,4,21,4,1,3,33,5,2,8,8,1,0
53,8,3,1,2,2,3,12497,19568,5,24,3,3,1,22,3,4,22,0,5,1
30,11,4,1,2,3,2,6905,25311,6,16,4,1,1,36,2,2,36,15,14,1
53,28,1,4,2,3,1,19287,16071,8,14,4,1,2,22,3,2,7,3,0,0
65,24,4,1,2,5,4,4361,19117,4,12,1,3,2,12,3,1,8,8,8,1
26,9,5,2,1,4,3,12087,20235,3,11,2,4,3,23,3,3,15,12,13,1
48,19,2,1,4,2,1,11107,8520,2,12,4,1,3,27,6,2,15,9,6,1
21,7,4,1,4,4,2,18725,10586,4,23,2,1,2,16,3,2,11,8,11,0
37,6,5,2,2,4,1,2861,7291,9,11,2,4,3,24,5,3,24,13,7,1
25,18,3,2,3,5,4,3455,20901,9,11,1,3,2,26,6,1,10,10,7,1
44,5,5,3,4,5,2,4792,17106,2,22,3,3,0,28,2,4,17,2,5,0
53,19,1,2,2,5,1,13070,25973,4,11,2,4,3,12,3,2,12,0,7,0
26,11,2,1,4,1,4,6864,5327,7,21,1,3,1,34,3,4,34,0,6,0
60,5,2,4,3,1,1,17197,8124,1,20,1,2,0,17,0,4,17,1,0,0
41,30,2,1,2,2,4,2308,15431,3,11,4,1,0,29,3,2,29,15,2,1
54,27,3,3,3,2,1,9131,20450,7,17,2,3,3,36,2,4,36,8,8,1
58,25,2,4,4,5,2,17315,15095,4,22,1,4,2,29,5,2,29,13,7,1
57,30,4,3,1,3,2,9089,18180,7,14,3,1,1,21,2,3,2,0,2,1
47,24,3,1,3,2,2,10893,2246,5,22,4,4,2,28,1,3,28,2,15,1
43,25,5,2,2,1,2,13697,23708,0,18,3,3,3,24,3,3,24,17,0,0
21,9,1,4,2,1,2,4213,9587,4,20,1,4,2,1,4,3,1,0,1,1
18,27,3,1,3,4,3,11210,5138,9,22,4,4,3,40,1,1,4,4,4,1
37,24,1,4,1,5,1,9438,18725,1,24,2,1,3,30,2,3,30,4,13,1
45,30,3,3,4,3,2,3224,16227,6,21,4,1,1,11,1,2,4,4,4,1
62,8,5,1,4,5,3,3858,4434,9,14,4,3,3,20,4,2,20,5,9,1
41,11,1,4,4,1,3,18751,18725,3,10,3,4,1,25,0,2,25,6,8,0
45,27,3,1,4,3,1,13455,18491,1,17,2,4,0,21,4,4,6,6,6,1
45,22,1,1,4,2,4,6144,8820,0,25,1,3,2,29,5,2,29,15,9,1
22,6,2,3,2,4,1,18086,23112,4,12,3,4,3,33,5,1,33,2,7,0
49,30,2,3,2,1,1,11115,23477,9,19,2,4,2,27,1,1,27,14,8,1
47,15,2,3,3,4,4,18934,23905,7,20,1,4,2,13,3,1,13,7,1,0
38,6,4,2,3,5,4,18717,15613,7,19,4,4,1,31,0,1,17,15,2,0
59,26,2,4,4,3,2,19182,7226,9,24,2,2,2,18,5,1,16,16,2,1
33,22,2,3,4,5,4,4365,9802,1,11,3,3,2,35,4,1,24,12,0,0
