age,distance_from_home,education,environment_satisfaction,job_involvement,job_level,job_satisfaction,monthly_income,monthly_rate,num_companies_worked,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,attrition
44,10,3,4,3,3,3,7125,3620,0,13,2,4,0,32,5,3,32,6,5,0
19,25,2,1,4,1,1,2924,15584,5,12,4,1,1,28,1,2,14,5,14,1
22,2,1,2,1,1,1,7683,22692,9,19,1,4,3,37,4,2,23,3,6,1
46,25,1,1,1,5,1,19922,2948,0,13,3,2,3,29,0,4,29,8,15,1
54,29,5,4,3,5,2,19660,22328,1,12,1,3,1,35,1,3,35,4,10,1
55,22,4,2,3,4,3,14331,11319,2,25,4,3,1,38,1,1,38,9,1,0
36,1,5,2,2,1,4,10945,18575,8,21,2,3,2,38,6,4,5,5,0,0
25,4,5,4,3,4,4,18294,14204,4,12,3,4,3,37,4,4,14,7,0,0
65,14,5,3,2,3,3,1306,13952,9,21,3,2,2,37,0,1,37,3,2,0
62,1,1,2,4,2,4,5231,19787,9,23,1,2,1,38,0,3,38,4,10,0
18,14,1,2,3,1,2,7028,20374,1,22,4,3,2,39,3,2,21,6,2,0
39,16,5,1,1,3,2,13207,3104,9,18,1,3,3,11,1,2,2,2,2,0
34,22,1,3,1,1,1,7658,2548,4,13,3,4,0,35,6,2,28,12,6,1
24,14,4,1,3,5,1,7336,13640,4,18,1,4,0,28,2,3,28,18,14,1
42,29,5,1,2,4,1,14896,24145,0,21,4,1,3,30,5,4,30,9,15,0
62,20,1,3,1,5,1,10630,9903,2,24,2,4,2,6,1,4,1,1,1,0
21,3,2,3,2,2,1,18256,20168,4,19,3,1,1,34,2,4,34,2,7,0
53,3,5,4,3,5,4,2141,12613,8,14,4,3,1,26,2,4,8,8,0,1
23,9,5,3,3,1,4,18049,19188,9,16,1,2,0,21,4,4,21,13,3,1
48,6,4,2,1,5,1,9400,10990,0,23,3,4,2,18,1,1,18,2,7,0
36,25,3,3,3,1,2,1951,13467,7,14,1,2,1,39,4,2,36,10,9,1
61,13,3,4,4,2,4,10249,25901,0,10,1,4,1,20,3,2,9,9,1,1
56,21,4,4,4,5,2,13936,25215,8,11,2,4,3,20,2,3,20,16,6,1
44,2,4,4,1,4,2,15455,25301,5,20,1,1,2,16,0,1,16,12,7,1
27,8,4,3,4,4,3,5722,6238,0,24,1,4,2,6,2,4,2,1,2,0
43,21,3,3,2,4,3,13812,21644,7,14,4,3,1,14,3,4,6,6,6,1
36,2,4,1,1,5,1,5008,6367,4,15,1,2,2,40,2,4,40,18,6,0
56,4,1,1,1,5,2,11060,7651,6,16,2,4,2,36,4,1,36,4,11,1
20,25,5,2,2,5,4,14056,18204,6,11,1,2,2,35,1,3,35,15,8,1
62,15,5,1,4,1,3,7655,21755,6,19,1,2,3,13,0,1,2,2,1,0
30,4,2,2,4,2,3,18155,4093,5,18,1,2,1,12,4,3,12,11,10,1
45,13,2,4,4,4,2,14027,6001,7,15,3,4,0,40,5,2,40,12,0,0
37,28,5,1,1,1,3,5030,24940,8,11,2,1,2,29,1,3,29,15,15,1
45,12,1,3,1,4,3,1521,9810,1,25,3,2,1,22,0,2,22,0,0,0
25,28,3,1,4,1,4,2400,13272,6,11,2,2,0,24,3,3,6,6,6,1
58,13,3,2,3,5,2,12930,6554,1,12,2,4,3,30,2,2,29,15,11,0
56,14,1,1,4,4,3,4723,20901,5,10,4,4,1,28,0,2,28,18,3,0
18,20,3,4,2,5,2,7579,10697,1,18,3,3,3,7,6,4,7,7,0,0
20,18,4,3,1,4,3,19242,24189,9,23,2,3,1,25,5,3,9,9,6,1
30,29,5,2,2,3,4,5781,19480,5,19,2,1,3,32,3,4,32,11,7,1
45,28,5,3,2,1,2,13873,14371,1,20,4,1,1,27,1,2,19,13,2,0
42,6,1,3,1,3,3,19782,11236,0,13,3,1,3,28,6,4,28,2,13,0
50,29,3,2,3,1,4,17526,15769,6,14,1,1,0,38,0,1,28,3,0,1
55,11,2,3,4,2,3,12043,9061,2,25,4,2,1,36,3,4,20,5,2,0
23,30,2,3,2,4,2,17375,20588,3,16,2,4,0,38,1,3,0,0,0,1
61,2,3,1,1,2,3,18101,5902,5,10,3,3,2,33,6,4,33,12,5,1
62,28,2,3,2,2,2,1642,3352,4,12,2,2,0,31,6,1,31,11,10,1
49,23,1,3,4,1,2,19932,3596,3,23,4,4,1,37,4,4,13,11,6,1
62,19,1,3,3,3,3,12885,10767,8,12,4,4,0,36,2,2,36,1,8,1
64,19,3,3,3,5,4,8549,25364,5,11,3,2,1,34,3,2,34,12,4,0
38,5,2,2,3,1,1,14397,2679,5,17,4,2,3,23,6,2,23,2,3,0
33,19,1,4,1,5,4,16074,22096,1,14,4,3,2,32,4,3,0,0,0,0
38,2,1,1,1,2,4,14771,14020,5,10,1,1,0,5,5,4,5,1,5,0
28,10,4,3,3,5,3,1949,14096,6,21,2,1,2,25,5,2,3,3,3,1
54,25,4,3,4,3,4,17905,13385,7,11,1,3,0,37,1,4,37,8,13,1
53,2,1,2,4,1,4,15732,10509,7,10,1,3,1,40,6,1,0,0,0,0
52,30,3,4,1,3,1,17738,23685,8,24,3,1,0,40,6,1,40,12,10,1
36,11,5,3,3,3,4,18866,7734,9,15,4,2,2,30,0,3,30,1,7,0
37,18,5,2,4,1,1,10839,17675,2,18,2,1,0,35,6,4,35,14,3,0
35,29,1,1,4,3,3,13823,26365,9,20,2,4,2,35,2,1,8,8,0,1
64,24,1,1,4,4,1,19599,24276,6,16,2,4,2,40,1,3,40,15,13,1
58,15,1,3,1,4,2,19921,22080,6,14,4,3,1,22,3,3,22,10,13,0
31,9,3,3,3,4,2,15690,14693,0,25,2,1,3,32,6,2,30,14,4,0
32,23,4,4,2,5,1,7339,25513,7,21,2,1,3,28,2,1,28,5,9,1
48,19,1,4,3,3,2,11956,21380,3,22,4,4,0,37,6,4,20,13,4,0
18,9,1,3,3,1,3,4765,25621,4,12,3,1,2,29,4,1,2,2,1,0
20,3,2,2,1,1,2,3827,25711,5,21,2,3,1,25,2,1,25,18,5,1
33,21,3,4,4,5,1,3058,9407,2,21,4,3,3,8,4,4,5,4,5,1
40,9,1,3,4,1,3,12519,13786,4,17,1,4,1,27,1,4,19,10,8,0
28,28,2,4,1,4,2,1730,4542,9,19,4,1,1,12,6,2,12,3,12,1
29,30,5,3,1,3,3,2832,19062,4,13,1,1,2,40,0,3,40,8,5,1
27,14,1,1,1,1,1,9600,7366,0,18,4,4,0,22,5,4,22,8,7,1
49,19,1,3,1,1,2,16618,24027,2,14,2,2,2,39,2,4,14,14,9,1
33,7,2,1,1,2,3,8170,9410,2,23,3,2,3,30,0,1,30,7,2,0
25,16,3,4,2,2,3,5179,11835,0,15,3,1,3,4,0,4,3,3,3,0
55,16,1,3,3,2,2,7299,15647,6,14,2,3,1,13,5,4,10,8,1,0
29,28,5,4,3,3,3,8830,7541,0,19,1,2,2,5,2,1,1,1,1,0
41,1,1,1,3,4,3,12439,19218,6,21,4,1,2,15,6,1,15,3,11,0
45,4,5,3,4,4,1,5802,12433,3,20,2,2,1,30,2,1,30,17,8,0
25,4,4,4,2,4,1,7615,12547,8,16,4,4,0,38,0,2,38,8,8,1
45,7,4,1,3,3,1,7762,11860,6,16,2,2,1,30,3,3,3,2,2,1
53,8,5,4,4,3,1,6543,24410,4,10,2,2,1,27,3,4,27,8,11,0
43,17,3,2,2,2,1,5883,12745,6,11,4,4,3,15,2,1,15,8,12,1
25,5,1,1,2,1,1,16739,26856,8,16,3,3,2,38,0,1,38,3,0,0
45,7,1,1,4,5,2,1666,26354,9,17,3,1,3,35,0,3,24,6,0,1
45,28,4,1,2,5,1,1276,8818,5,25,1,3,1,33,1,2,12,6,3,1
54,20,5,3,4,1,3,15063,16101,0,13,4,3,2,12,0,4,4,4,3,0
58,29,1,3,3,2,2,1881,7028,5,15,1,2,1,29,5,2,29,0,10,1
53,20,1,3,4,1,3,3060,17798,0,20,2,1,1,11,3,2,0,0,0,1
44,4,3,2,2,1,1,15677,12954,3,21,1,2,0,35,1,2,4,4,4,0
34,28,2,2,3,5,1,19466,23087,7,19,2,4,3,13,6,1,13,5,13,1
26,6,4,1,3,2,3,7702,14770,4,25,4,3,3,15,5,3,10,10,10,0
50,7,4,2,1,3,3,10429,11438,4,12,4,3,1,33,6,3,33,4,9,0
37,18,2,4,1,5,3,16853,20156,9,16,4,4,0,28,3,3,28,18,5,0
30,5,1,1,2,3,4,1158,20548,7,20,4,1,1,39,5,2,17,0,4,1
45,20,3,1,4,2,4,16996,9111,7,12,1,3,1,14,4,4,14,14,5,0
65,30,3,4,4,1,4,6229,26767,0,20,2,3,1,24,2,2,24,7,9,0
46,29,4,1,2,4,4,8956,21219,4,25,3,1,0,29,4,3,29,7,6,1
30,3,3,2,3,4,2,13566,21049,4,16,4,2,2,38,2,1,1,1,1,0
63,7,2,3,2,2,1,3526,8113,7,21,4,4,0,39,3,2,39,18,9,1
52,27,1,4,2,4,3,8803,4563,0,20,2,1,1,26,3,1,26,9,13,0
23,28,2,2,3,3,1,7574,17889,6,21,3,4,2,20,4,3,14,14,9,1
35,22,5,4,4,4,3,9733,10498,6,20,4,4,1,36,5,2,31,10,8,1
22,14,4,4,2,2,1,18522,10131,8,17,3,3,0,19,6,1,19,11,14,1
64,7,3,1,4,2,2,8257,4696,1,12,4,1,0,34,2,2,13,13,5,1
42,5,5,1,2,3,4,4283,23071,2,11,1,4,2,26,2,3,26,15,7,0
19,29,3,2,3,4,1,16909,25705,3,21,1,2,0,16,1,4,2,2,1,1
27,22,1,4,3,4,3,12802,25397,0,15,3,4,1,23,0,3,2,2,2,0
47,5,1,1,1,1,1,8896,9704,6,25,2,3,2,30,5,4,12,7,8,1
62,30,1,1,3,5,2,19803,23955,9,13,2,2,3,24,5,4,24,9,3,1
22,23,3,4,1,2,2,14526,25720,2,17,1,2,1,34,1,3,17,12,14,0
50,2,5,2,2,1,1,19140,18442,2,22,2,1,3,36,3,1,0,0,0,0
18,30,1,2,4,2,4,12278,11765,2,24,2,2,2,38,4,2,38,12,4,1
35,27,5,4,3,1,3,14242,19524,7,23,2,1,2,24,5,2,4,4,1,0
49,21,3,2,3,5,2,19690,12002,8,11,3,1,1,31,2,2,1,1,1,0
64,22,5,1,3,1,2,3570,13390,9,13,3,2,0,29,1,4,29,12,8,1
28,6,3,4,2,2,1,1324,13668,1,11,2,1,1,34,4,4,16,15,3,0
38,15,3,1,1,4,2,10721,20946,9,23,1,1,0,28,6,3,28,7,9,1
43,21,4,3,2,2,2,6645,21236,9,11,2,2,0,11,4,1,3,3,2,1
42,10,3,3,4,3,3,19329,18244,0,11,4,3,1,39,5,3,8,8,8,0
39,23,3,2,2,3,4,15404,8641,8,10,1,4,2,39,0,3,20,11,6,1
44,26,2,3,4,3,3,5486,2941,5,13,3,1,1,19,2,1,11,11,7,1
30,24,1,1,3,3,4,3430,14815,8,11,4,1,3,32,4,4,11,5,11,1
50,7,4,3,4,5,3,18229,8541,5,18,2,2,2,28,6,3,3,3,3,1
51,5,4,1,4,4,1,14156,17624,1,18,2,4,0,27,2,3,27,6,9,1
58,1,4,2,1,4,2,1567,11966,0,25,1,4,2,13,5,4,8,5,5,0
52,13,2,2,4,2,4,3179,25814,7,20,1,1,1,39,1,2,39,0,5,1
18,21,3,1,4,1,1,3019,3421,2,20,2,2,2,31,6,1,31,13,12,1
38,26,1,3,2,2,2,16919,7765,0,16,2,3,0,20,4,1,12,5,4,0
65,18,5,2,3,2,2,19704,18819,7,15,1,4,0,35,6,2,33,11,15,1
23,13,3,4,2,2,2,19030,19223,0,21,4,3,2,21,5,1,18,16,10,0
45,21,2,2,2,2,3,4909,6001,7,12,3,2,3,39,4,2,13,4,5,1
34,21,3,3,3,4,1,9015,14647,0,23,1,3,0,18,6,3,4,4,4,0
22,18,3,4,3,1,1,4420,7248,8,21,4,2,3,26,1,1,26,4,14,1
48,5,2,3,4,2,2,15885,6959,8,23,2,1,0,27,6,1,27,11,1,1
22,13,4,1,4,4,4,17740,20034,8,24,3,3,2,35,2,3,25,2,9,0
55,4,4,4,1,2,1,8485,24212,2,16,4,1,0,33,2,4,9,8,9,1
20,17,1,3,2,3,3,19664,20645,3,10,3,1,3,23,4,4,23,5,14,0
40,3,1,4,3,2,4,5131,24278,4,18,3,2,3,26,5,3,16,1,2,0
54,17,4,3,4,2,4,11652,24662,5,13,3,3,2,15,1,1,15,1,0,0
54,28,5,4,3,5,4,15379,5889,8,15,4,4,3,16,3,1,16,11,3,1
27,11,3,3,4,3,4,15903,25281,3,15,4,3,3,1,2,1,0,0,0,0
27,21,5,1,1,1,1,16913,3326,5,20,2,4,2,20,6,2,20,1,5,1
36,20,3,4,1,2,2,10470,7901,0,12,3,1,0,39,3,4,21,8,14,1
34,23,4,4,3,1,4,17849,5358,1,13,1,1,2,13,6,1,4,4,4,0
38,21,1,4,1,3,3,12540,3585,7,22,1,2,0,35,4,4,35,14,14,1
31,26,1,4,3,2,3,18871,15500,3,20,1,4,0,32,3,4,20,13,0,0
26,30,5,1,4,5,2,5597,13560,9,19,4,3,0,11,5,1,8,3,7,1
63,4,1,4,2,4,1,5536,24029,6,12,2,2,1,31,6,3,26,3,9,1
18,2,4,2,1,5,2,17709,18772,3,22,4,2,0,23,5,3,11,10,5,0
62,20,5,1,4,5,4,10957,17818,8,15,3,2,2,17,6,4,17,17,8,1
30,16,3,2,2,4,1,5162,21175,8,10,1,3,2,34,3,2,34,4,15,1
21,28,1,4,2,4,1,1303,5332,3,17,4,2,2,14,5,4,14,1,11,1
18,18,2,3,2,4,4,6067,19087,7,17,1,3,1,31,2,4,29,14,5,0
57,8,1,2,4,2,3,6024,24218,5,18,4,2,3,32,4,3,32,10,9,1
49,3,3,4,4,1,4,8715,4820,0,15,1,4,1,35,3,1,35,16,6,1
51,9,5,2,3,1,2,12226,17472,6,10,3,1,2,39,6,1,39,15,4,1
45,29,3,4,2,4,4,3631,26437,0,12,1,4,2,40,2,2,29,14,13,1
48,20,2,4,2,5,3,14412,6959,2,24,3,4,3,25,6,3,25,2,7,0
25,29,4,4,2,3,4,16037,19443,7,10,3,2,1,20,3,3,20,14,7,1
56,6,1,3,3,4,2,12647,14366,8,24,4,4,2,36,6,4,36,18,9,1
43,10,5,2,2,5,2,13569,3301,2,22,4,4,0,35,2,3,30,12,15,1
51,21,4,1,4,5,3,3369,12551,0,24,4,4,0,17,5,4,16,15,8,1
20,10,3,1,2,2,2,12659,26080,0,14,3,2,2,22,5,2,16,11,11,1
29,13,5,1,1,2,2,1528,22683,6,12,2,3,0,34,4,3,33,16,15,1
18,17,4,1,4,1,4,11502,24455,4,23,2,1,3,32,6,3,23,15,5,0
61,9,5,4,3,1,1,5675,6112,0,11,3,1,2,35,5,4,32,8,0,0
22,17,2,2,2,3,2,19047,26265,5,12,3,3,1,16,1,3,3,3,3,0
47,24,2,2,1,3,2,3341,14763,5,18,4,3,2,38,2,1,8,8,2,1
47,9,1,3,3,3,3,14919,13774,3,20,4,4,3,33,2,2,1,1,1,0
34,9,1,2,3,3,3,15730,26785,6,25,4,1,1,34,3,1,34,7,6,0
65,1,2,2,4,5,4,16256,18882,6,17,2,3,3,37,4,4,37,11,13,1
64,2,5,2,3,5,4,5905,10620,8,22,2,4,0,39,0,4,14,8,11,1
40,28,2,3,3,1,2,16539,9245,0,12,3,1,0,26,5,4,2,2,2,1
32,16,1,1,3,2,1,16255,13831,4,20,2,2,0,39,0,2,30,12,2,1
54,29,2,2,3,2,1,9884,4105,9,11,4,2,3,40,1,3,40,1,8,1
38,1,2,3,2,4,4,10143,11745,2,14,4,1,3,25,4,1,22,2,13,0
31,10,5,3,2,5,3,6950,23711,6,21,4,1,2,13,2,3,11,4,6,0
19,18,4,4,2,3,2,2360,7630,3,21,4,2,1,31,0,4,7,7,6,0
28,26,1,3,2,3,2,6127,5206,3,22,4,2,1,20,1,3,20,13,6,1
56,28,5,1,1,4,1,15252,25521,0,21,1,1,3,37,4,2,20,1,1,0
55,8,2,2,2,2,4,9730,20953,0,10,3,4,3,31,1,4,31,14,10,1
51,21,2,3,3,3,1,4925,4628,9,13,3,3,0,21,5,3,16,7,3,0
55,28,4,1,2,2,1,9463,12068,1,17,2,3,3,36,0,1,36,15,9,1
51,11,1,3,2,4,4,18412,15394,1,10,4,1,0,23,3,4,23,2,7,1
35,23,1,3,4,2,3,2242,25148,0,14,1,3,3,11,3,4,7,4,7,1
47,2,3,3,3,2,2,9784,3067,7,21,4,2,1,17,4,2,17,3,1,0
32,8,1,3,2,2,3,10797,19890,5,13,4,2,2,28,1,2,10,10,10,0
44,27,4,3,2,3,4,7406,21397,5,15,2,3,3,17,2,1,9,9,3,0
51,22,3,1,2,1,4,14965,17245,9,16,1,1,0,25,0,3,25,14,9,1
55,8,3,2,1,5,2,14733,11859,9,18,1,2,2,5,3,3,5,5,5,0
50,17,2,2,2,2,3,18824,8642,8,10,3,4,0,16,3,4,16,4,14,1
41,15,2,2,4,2,2,4626,17377,4,20,4,4,0,28,1,4,22,11,15,1
32,17,1,2,3,2,1,11074,6066,3,19,1,2,2,36,3,3,36,18,11,1
47,28,3,1,3,1,1,17568,2947,5,25,3,2,2,27,6,3,27,1,15,1
59,23,2,4,2,4,1,9031,22773,7,13,1,3,2,15,1,3,15,6,2,0
34,24,4,4,2,3,3,4188,26527,0,15,4,1,3,31,0,4,11,4,11,0
22,13,2,1,2,1,1,3945,3171,6,19,3,3,2,20,1,2,20,10,5,1
46,19,2,1,3,2,2,7765,17831,7,16,1,1,3,23,3,2,23,17,11,1
21,5,3,3,3,1,3,19858,8114,8,16,2,4,1,27,1,1,27,17,1,0
27,12,3,3,1,1,2,11807,2171,7,17,1,4,1,36,3,3,36,6,7,0
34,1,5,3,4,1,4,11204,24066,6,23,4,1,0,20,5,3,20,9,7,1
27,23,4,2,1,4,3,10352,14818,2,19,2,3,0,32,4,3,32,13,11,1
34,5,3,3,4,5,2,5599,11335,1,17,1,2,3,6,3,1,1,1,1,0
37,8,1,4,1,3,2,5313,12051,2,17,1,1,0,36,6,3,36,1,0,0
41,13,4,2,3,4,3,3218,24240,3,17,3,3,1,28,6,2,18,12,2,1
22,8,4,3,1,4,4,14786,8209,3,25,4,4,3,35,6,3,27,12,13,0
51,25,3,2,4,5,3,18536,12380,5,21,1,2,3,23,6,1,14,8,14,1
23,23,4,4,2,4,1,1056,5577,6,24,1,4,2,13,3,4,0,0,0,1
19,11,3,3,4,1,1,13533,10380,3,17,1,1,3,27,3,4,27,14,6,0
30,1,2,4,2,1,4,1143,6076,9,15,4,4,0,34,4,2,34,15,6,1
60,13,5,4,3,2,2,8218,2157,5,18,2,4,1,31,5,2,31,9,15,1
60,19,2,4,4,4,2,9559,9777,8,12,4,1,0,27,2,2,27,11,3,1
65,24,3,3,1,2,2,1615,21101,5,15,3,2,1,31,3,4,8,4,8,1
28,3,3,1,4,3,3,9062,10437,2,14,3,1,2,25,2,3,23,16,11,0
64,24,2,3,2,1,3,12520,13095,0,24,4,3,1,26,0,1,3,3,3,0
40,17,1,4,3,3,4,6977,17279,9,25,1,1,2,40,5,1,40,5,2,0
33,5,1,3,1,5,1,12419,21179,9,24,1,1,0,18,1,3,2,2,2,1
48,20,1,4,4,1,2,10780,9200,4,17,2,2,2,21,2,4,21,11,8,0
28,21,3,1,2,3,1,11681,25912,9,13,4,3,3,39,6,4,39,18,4,0
33,8,4,2,1,5,3,7984,20761,9,13,4,4,3,38,5,1,38,1,13,0
25,26,3,1,3,3,3,5971,16847,2,22,1,4,1,28,0,2,24,12,12,1
21,14,4,1,1,5,3,1944,11041,7,24,3,4,0,21,5,2,21,10,14,1
57,4,2,2,3,5,1,10114,3810,9,25,3,4,0,34,1,1,33,14,13,1
21,11,5,3,1,1,4,8078,23574,0,19,2,2,1,19,3,1,19,12,1,0
42,20,4,2,4,2,4,19130,23816,1,20,2,3,3,35,3,3,35,2,8,0
20,15,1,3,2,5,3,13312,9895,2,19,3,2,2,36,6,3,36,13,0,0
49,19,3,3,4,5,2,6783,20510,2,22,4,1,1,40,3,3,38,7,10,0
20,7,2,4,4,1,1,10751,8953,7,14,2,3,2,26,4,3,26,8,7,0
44,19,1,4,3,2,3,7907,21414,4,20,1,3,2,31,4,3,31,14,5,0
46,28,2,2,3,4,1,18473,8323,7,22,4,4,0,28,4,3,28,17,11,1
49,19,5,1,3,4,1,3957,24131,5,22,1,4,3,40,6,2,40,7,0,1
36,11,3,2,4,2,4,19996,7605,1,24,2,4,2,31,4,1,31,10,13,1
38,26,3,3,1,3,3,7047,7891,3,15,3,4,3,26,0,4,23,4,3,0
22,5,5,4,1,1,4,7249,5076,8,25,2,1,0,34,6,3,2,2,2,0
35,5,3,2,4,2,3,17347,20728,3,24,3,4,1,26,5,2,26,14,6,1
45,30,4,2,4,4,1,4759,2619,4,20,4,2,1,8,0,1,8,6,6,1
59,22,2,4,2,5,4,5263,13094,4,13,2,3,0,39,3,1,39,17,5,1
39,8,1,4,3,4,1,11281,4407,9,11,2,1,0,36,1,1,22,11,13,1
38,10,5,4,3,5,3,2902,24644,7,21,2,1,2,34,4,3,6,6,6,1
23,6,4,3,4,1,2,3567,14644,5,21,4,3,0,36,5,3,16,3,13,1
18,15,1,4,4,5,4,11190,5004,9,23,1,3,1,39,1,4,36,10,9,1
22,16,1,1,1,2,4,9075,22298,6,11,1,3,3,7,6,3,6,5,6,1
58,28,5,2,4,5,1,3994,12678,5,21,3,1,3,30,6,1,29,9,7,1
29,17,4,4,1,3,1,6229,21980,4,25,2,2,3,15,0,1,12,12,6,1
43,8,1,4,4,2,2,3010,6039,4,12,1,2,3,27,4,2,17,0,15,1
63,8,1,3,2,1,4,8377,3304,2,11,4,3,0,30,6,2,30,16,3,1
51,25,4,3,2,2,3,14036,7630,6,10,2,1,0,31,0,4,21,2,6,1
31,9,3,2,1,3,3,18214,9282,9,23,3,4,3,27,0,2,13,10,13,1
43,2,1,1,3,1,4,1048,5307,4,17,1,1,0,17,2,4,17,17,0,1
62,15,2,2,2,4,4,5210,19745,6,21,4,3,2,34,5,2,34,9,2,0
44,18,4,4,1,3,4,18562,8665,1,25,4,1,0,29,0,1,16,8,15,0
26,3,1,1,4,1,2,15838,6294,8,25,3,1,2,18,3,3,18,6,1,0
43,17,5,1,4,5,3,17038,3787,7,14,1,1,2,30,6,3,30,10,6,1
64,4,2,1,1,2,3,8878,3073,4,19,2,4,0,38,0,4,38,7,8,0
39,30,1,1,3,1,1,17454,24286,1,10,4,3,3,35,4,3,35,1,15,1
64,4,2,2,1,2,1,16347,5599,5,22,3,3,2,23,6,3,14,4,4,1
47,14,2,3,1,5,4,8879,17389,7,25,4,3,0,28,6,2,28,8,8,1
60,9,3,3,2,1,1,19161,13345,6,18,4,2,1,39,3,1,39,0,11,1
65,9,2,4,1,4,2,14254,14318,7,17,1,2,3,32,0,3,15,15,12,0
34,25,3,3,1,3,3,8380,18107,3,13,1,3,1,33,3,1,32,9,7,1
43,26,4,3,4,1,3,3228,5055,2,17,2,1,2,24,0,2,24,7,0,1
53,23,3,3,2,5,1,10814,24860,6,22,4,1,1,28,5,2,15,15,13,1
18,30,5,3,4,1,4,9888,19043,1,21,3,3,0,33,3,3,29,9,10,1
25,18,1,4,4,2,1,7391,8320,4,22,4,4,3,33,1,3,33,8,1,0
52,10,4,2,3,1,4,10429,8513,6,19,3,4,2,29,2,2,1,1,1,0
32,21,4,1,3,4,2,19790,6642,0,25,4,1,0,39,3,2,39,1,4,1
64,4,5,3,2,1,3,1637,11321,3,16,3,1,3,37,4,4,37,18,14,1
39,12,3,2,2,3,2,18333,16432,1,20,4,2,2,20,2,4,17,9,10,0
31,27,1,3,3,1,3,11096,24757,5,24,4,4,2,12,2,1,4,4,4,1
43,8,3,3,3,2,2,4587,6466,0,20,2,1,2,39,0,2,39,2,8,1
45,2,2,1,3,1,1,2111,23971,6,16,1,1,2,20,3,1,5,5,5,1
40,22,3,1,3,4,2,9367,13458,2,10,1,3,1,11,5,2,11,11,3,0
31,13,4,1,3,5,2,1722,17879,0,15,3,2,1,11,6,1,11,11,7,1
41,21,1,3,4,1,1,5866,20855,7,22,4,4,1,21,2,4,11,11,3,1
19,16,3,3,2,1,3,11139,24559,6,13,4,4,2,8,4,2,8,8,2,0
62,28,1,3,4,3,3,18086,10284,1,23,1,2,1,21,5,2,21,17,11,1
43,2,1,1,4,4,1,3128,12758,6,19,3,1,3,22,5,1,15,15,1,1
31,11,2,4,1,5,2,10118,19665,2,19,2,4,2,20,4,1,3,3,3,0
24,10,2,2,4,2,2,3517,12991,8,19,2,4,3,5,6,3,2,2,2,1
20,15,4,4,3,1,2,18533,21561,7,20,2,4,3,19,4,3,15,15,10,1
64,17,5,3,3,5,4,15228,24051,4,21,4,3,1,13,0,4,13,13,7,0
40,8,1,3,1,2,3,15179,6511,6,11,3,2,2,40,1,2,40,10,10,1
63,18,5,4,1,4,2,19262,12796,2,19,1,4,1,37,6,2,37,10,11,0
60,23,4,3,1,4,3,10675,5881,0,16,4,2,1,27,3,1,3,3,2,0
64,9,1,2,1,5,2,1309,17668,0,18,4,1,1,10,2,4,1,1,0,1
62,25,1,3,1,2,1,4952,4413,1,22,2,2,2,31,3,2,9,9,9,1
35,8,5,2,4,4,1,14871,3544,7,14,3,3,2,10,5,4,10,7,5,0
55,27,3,4,1,5,3,10692,17729,0,17,3,3,1,38,2,3,38,13,4,0
52,14,2,4,4,4,3,1015,6784,4,14,2,2,3,25,6,1,25,17,7,1
32,28,3,3,2,4,1,17989,24145,8,23,2,3,3,40,0,2,36,3,14,1
42,26,5,2,1,4,4,17005,26258,8,16,2,4,2,34,3,1,25,16,5,0
54,25,2,3,1,3,1,15278,25345,1,16,4,3,0,16,0,3,3,3,3,0
45,18,3,1,4,2,2,15817,7626,6,18,4,1,1,25,0,4,25,4,15,1
27,22,2,1,2,5,4,10759,6514,0,12,4,2,1,37,6,4,37,2,9,1
56,20,1,1,4,5,1,16664,3145,2,23,1,2,0,27,3,3,27,8,9,1
34,30,3,1,4,2,4,7412,11102,5,10,1,1,2,40,3,3,1,1,1,1
56,20,2,3,1,2,4,11196,13498,8,11,3,1,3,30,6,2,1,1,1,0
39,21,2,1,3,2,4,9507,7450,9,21,2,1,2,16,6,2,15,15,11,1
43,12,2,2,3,2,3,5820,19950,1,15,2,1,3,22,2,2,22,15,10,1
61,19,3,4,4,1,1,8835,21389,6,23,4,4,3,22,5,2,22,0,1,0
42,14,4,4,1,5,3,2849,6507,3,19,1,3,2,12,5,2,12,4,7,0
34,17,3,1,2,1,3,14587,15535,1,19,2,3,1,20,6,4,20,14,4,0
30,24,5,1,3,4,2,2953,6248,2,21,3,4,1,38,4,2,38,11,11,1
37,21,3,1,2,4,2,13731,15523,5,22,2,1,1,33,0,3,24,0,14,1
42,3,2,3,3,5,4,7840,26667,9,23,4,2,3,36,5,3,36,13,7,1
21,26,1,4,1,4,4,6066,5992,8,18,4,2,1,13,1,2,12,12,12,0
27,30,3,1,4,2,2,3415,10522,7,12,1,2,3,14,6,3,14,14,4,1
20,23,3,2,2,1,2,3389,10027,9,19,3,1,1,27,6,1,27,5,5,1
58,7,2,1,2,2,1,17211,24144,8,11,3,4,2,24,2,4,2,0,2,0
62,17,1,4,4,4,4,1763,13972,3,20,2,4,0,23,6,4,22,16,14,1
35,12,1,1,2,1,4,18199,17305,3,10,3,4,3,19,2,2,3,3,3,0
64,9,5,4,3,2,2,7255,12793,8,25,2,3,2,29,4,1,2,2,2,0
53,15,3,1,4,5,1,18261,26429,7,11,2,3,3,38,4,2,38,11,15,1
64,18,1,2,3,2,2,8173,21361,1,12,1,3,3,7,6,2,7,7,4,0
