age,distance_from_home,education,environment_satisfaction,job_involvement,job_level,job_satisfaction,monthly_income,monthly_rate,num_companies_worked,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,attrition
37,11,2,3,4,3,1,17191,9074,9,18,1,4,1,34,5,2,9,9,6,1
48,3,1,4,3,2,1,5130,12694,9,24,4,1,3,32,1,1,6,6,5,1
36,4,1,4,1,1,4,3917,14831,1,14,2,3,3,35,0,1,8,8,0,1
39,6,3,3,4,2,3,5353,17200,6,13,3,4,0,40,5,1,26,2,4,0
38,12,4,3,3,3,3,11626,20805,1,15,4,2,3,31,5,2,31,3,13,1
35,29,4,3,3,1,3,5365,21761,3,17,3,1,3,22,4,1,22,7,13,0
49,28,1,4,2,2,3,16202,26949,3,13,1,3,2,29,6,1,26,10,13,1
64,21,1,1,2,4,1,11933,17546,9,14,3,4,2,24,3,4,24,12,10,1
51,4,4,2,4,4,3,10145,9104,6,19,4,3,2,40,3,4,28,11,11,0
44,29,4,3,3,2,3,10778,18348,5,10,1,3,3,23,1,4,23,4,14,1
55,30,3,2,1,2,1,19125,25167,9,19,2,1,0,15,2,1,15,15,3,1
61,12,4,3,3,3,3,17175,18495,6,21,4,2,3,30,2,1,15,0,12,0
47,4,2,4,4,1,3,3458,12732,5,24,3,4,0,27,2,4,27,8,15,1
50,2,4,4,1,2,2,7355,26869,0,10,2,2,3,19,3,3,19,13,5,0
44,12,5,2,3,1,3,14232,4469,3,25,1,4,1,18,6,3,18,7,8,0
40,13,4,1,1,4,2,8063,20582,2,23,4,3,3,9,6,4,9,2,3,0
60,26,1,4,2,1,3,4337,23677,6,25,1,4,1,25,1,4,25,6,1,0
36,29,1,2,1,5,1,7003,13460,6,25,1,4,0,1,1,3,1,1,1,1
48,16,5,4,2,3,3,12024,17614,3,17,3,2,3,38,2,4,2,2,2,0
21,4,2,3,1,3,4,18173,25965,6,16,3,4,3,38,0,1,38,11,15,0
36,28,4,2,2,1,1,7458,26743,3,14,3,1,0,27,2,4,1,1,0,0
55,8,4,2,4,3,3,9491,13345,8,18,2,2,2,24,3,2,24,17,15,1
57,5,5,3,1,1,3,18705,2069,2,10,2,2,2,13,0,3,3,3,3,0
39,30,3,2,3,1,1,15267,7956,9,24,3,1,1,18,1,1,14,2,3,0
26,14,3,3,4,4,4,8655,16761,1,12,2,1,3,39,4,3,17,6,5,0
48,15,2,1,4,1,1,3109,11617,4,15,4,2,2,35,5,4,6,6,2,1
27,30,4,3,1,3,4,14365,8074,8,10,1,2,0,40,0,3,26,7,8,1
27,11,4,1,4,5,1,19769,4572,2,23,3,2,0,17,6,4,17,10,2,1
47,10,4,2,2,2,1,4446,3654,0,21,1,3,3,19,1,1,6,4,2,0
27,10,1,3,2,3,2,16212,20643,8,15,1,4,1,33,0,1,28,15,4,0
53,24,3,2,1,5,2,13399,18485,4,11,1,1,0,40,2,3,40,2,6,1
35,6,5,1,4,3,1,6085,24292,1,25,4,3,3,32,0,1,32,0,13,0
61,16,1,4,3,5,2,15659,11923,5,25,4,3,1,18,0,3,1,1,1,1
60,28,1,4,1,3,3,1618,7708,2,19,2,3,2,40,0,3,17,9,5,0
65,26,3,4,1,2,3,10074,3361,8,23,1,4,3,40,3,3,22,15,13,1
36,21,4,4,4,4,3,2703,26908,2,14,2,3,1,34,5,3,5,5,5,1
60,4,2,4,2,4,2,8753,14516,1,20,1,2,0,24,3,2,24,18,8,0
40,26,5,1,4,2,2,11987,21644,2,25,3,1,2,21,5,2,18,12,2,0
21,9,3,4,3,3,3,19803,19506,5,19,1,4,0,37,2,4,7,7,4,0
29,10,2,4,3,5,1,13020,3957,2,24,1,4,0,36,4,1,36,9,4,0
41,30,3,2,3,1,3,11227,12151,8,11,4,2,2,25,3,2,25,3,2,0
30,5,3,3,3,3,2,2417,15241,8,10,3,1,3,28,4,2,28,18,10,1
21,10,3,3,1,2,4,7158,25082,8,23,2,3,3,27,3,1,27,14,9,0
44,16,3,3,3,4,3,8148,23369,1,21,3,4,3,6,1,3,6,5,6,0
55,11,4,3,3,4,3,3860,25163,6,23,4,1,0,35,1,2,35,16,12,1
56,6,1,1,3,3,2,12771,15331,1,23,4,4,0,17,0,2,14,12,14,1
25,7,3,3,4,5,2,3385,19314,0,21,1,1,3,32,4,2,32,16,8,1
43,27,2,2,2,2,2,1925,26886,4,22,4,1,3,4,0,2,4,4,4,1
51,12,2,1,2,2,2,7221,4889,7,13,4,1,2,36,5,3,28,6,4,0
26,27,2,4,2,5,3,1228,24343,2,11,1,2,0,31,0,1,16,10,3,1
27,13,1,2,3,5,2,19152,17015,6,18,4,4,1,26,3,2,26,17,3,0
18,17,1,2,4,3,4,16389,15869,5,21,4,3,3,38,3,2,16,16,4,0
65,9,2,4,1,3,1,12448,9139,0,20,2,2,3,3,0,2,3,3,1,0
25,28,4,4,4,4,2,14156,3758,6,20,1,3,0,30,5,2,11,11,11,1
27,8,1,2,1,4,2,5542,10081,2,12,1,2,3,38,3,1,22,9,7,1
60,28,1,1,4,5,3,7575,6341,3,21,2,2,3,10,5,3,10,10,10,1
42,27,4,4,2,1,1,8336,10146,9,18,2,2,0,35,1,4,35,16,6,1
48,16,3,3,2,1,1,5893,2471,1,13,2,1,3,11,1,1,11,8,11,1
56,21,1,2,3,1,1,8426,22801,0,19,2,4,2,33,4,2,8,2,8,1
20,3,2,2,2,2,2,12227,5180,4,21,1,1,1,24,1,4,23,14,6,1
56,5,2,4,2,3,3,3596,12552,5,16,2,1,0,35,5,2,17,11,0,1
55,21,4,4,2,5,3,8221,9816,1,16,2,1,2,26,0,1,26,16,15,1
52,25,2,3,4,4,2,7115,19528,9,15,4,2,0,14,2,3,8,5,7,1
25,23,5,3,2,1,1,18507,18482,5,17,1,2,0,32,3,4,32,8,10,1
18,13,2,3,1,4,1,2620,22033,5,20,2,3,0,24,0,4,5,5,0,1
22,18,4,3,3,3,3,15933,2493,7,25,4,4,1,37,3,3,32,2,13,1
44,21,4,2,4,5,4,14886,4157,7,20,1,1,2,39,4,3,39,5,8,1
62,16,4,4,1,1,2,2470,6579,5,15,2,1,1,15,0,4,5,5,5,1
43,25,5,1,4,1,4,16551,20561,6,18,2,1,0,3,0,4,3,3,3,1
60,14,1,4,2,5,4,11653,11615,3,14,4,4,3,36,0,4,2,2,0,0
43,11,3,4,4,4,1,18660,15127,4,20,3,4,1,13,4,4,12,9,5,0
28,29,2,3,4,3,4,16300,10697,5,12,1,4,3,33,0,3,25,18,12,1
51,18,1,3,3,3,2,10848,25296,5,25,4,1,0,33,3,1,33,15,12,1
58,8,4,2,4,3,3,4110,14497,2,14,2,4,3,30,2,1,12,6,0,0
19,12,1,3,4,4,2,5641,10552,8,13,3,1,1,18,0,3,7,4,2,0
38,19,1,2,3,4,2,8176,10345,3,12,3,1,2,18,4,1,11,11,1,0
43,20,5,4,4,1,2,9379,26491,7,10,4,4,3,22,4,1,7,7,7,1
29,2,4,4,4,4,2,13895,18004,3,17,4,2,1,29,0,2,18,0,15,0
26,9,4,4,1,2,4,7788,18916,5,24,4,1,2,40,4,1,40,5,1,0
58,22,2,2,1,5,1,7282,24050,0,13,1,1,0,9,6,4,9,9,3,1
40,9,2,2,4,4,3,14914,17719,1,21,3,2,2,31,1,1,31,4,6,0
59,14,2,2,4,3,1,6375,12203,5,12,1,4,0,20,5,3,20,8,11,1
22,15,2,3,2,4,4,19610,4357,2,21,3,3,1,40,4,1,22,6,15,0
26,11,1,1,1,1,1,18664,12975,6,13,1,2,1,28,6,3,26,8,2,0
27,29,1,3,2,5,1,2340,25163,0,10,4,4,2,24,6,4,24,15,14,1
27,13,2,1,4,5,4,9870,16063,2,21,2,1,1,27,2,2,6,4,6,0
31,24,2,3,2,3,1,9807,3969,2,15,4,2,1,34,1,2,34,9,8,1
53,28,2,4,2,5,3,8983,6971,0,12,1,1,0,4,3,1,1,1,1,0
27,25,3,2,3,2,4,10041,12539,3,17,4,2,1,33,1,1,27,14,12,1
54,5,2,3,3,5,3,3007,14628,7,20,3,3,3,13,2,3,6,6,3,1
58,6,3,2,4,3,1,16643,25555,6,23,1,1,0,39,5,2,39,17,6,1
55,23,2,3,1,5,2,14014,19018,6,24,4,4,3,23,1,4,11,6,11,1
65,5,4,4,4,4,2,9527,4601,4,23,4,2,2,39,0,3,16,7,0,0
39,1,5,2,1,1,4,14893,19576,3,23,2,2,3,21,4,1,21,7,15,0
40,25,1,4,3,4,2,9554,17639,9,22,2,2,1,8,0,2,8,8,1,1
33,18,4,1,1,2,2,7333,24188,5,19,4,1,2,30,6,1,2,2,2,0
28,23,5,2,2,2,2,8639,2607,1,14,3,4,1,21,0,2,21,5,2,0
64,28,3,3,2,1,4,19405,8421,0,25,3,2,2,35,6,3,35,1,15,1
52,24,1,2,3,1,3,14417,7258,6,18,3,1,2,38,0,4,38,4,4,0
65,8,3,1,4,1,2,3569,5065,3,18,4,1,0,37,6,4,17,3,7,1
37,17,3,1,1,1,4,15852,9866,6,25,2,3,3,25,1,4,16,14,4,0
54,26,1,3,4,5,3,19459,9253,5,24,4,4,1,39,3,4,26,6,15,1
58,23,5,4,1,4,4,12578,22710,8,20,2,3,2,39,6,4,34,0,11,1
22,25,1,2,3,2,2,7054,7570,9,25,3,2,0,31,5,1,31,18,0,1
53,11,2,4,2,5,2,17112,20421,5,11,2,1,2,23,4,1,2,2,2,0
30,30,3,4,2,1,1,15427,20569,2,14,4,2,3,29,1,4,12,1,1,0
34,30,2,3,1,3,1,5458,12770,6,16,4,1,2,25,5,2,16,12,9,1
43,11,1,2,4,3,1,19469,9505,8,16,4,1,3,29,0,3,17,13,15,1
61,3,1,1,3,4,3,7847,3179,9,19,2,4,2,34,2,2,16,2,10,1
37,8,5,3,3,2,4,6802,23086,5,12,3,2,3,15,2,2,15,15,2,0
56,8,3,4,4,2,3,6229,25319,6,16,4,4,1,21,6,4,21,13,9,1
50,25,4,1,2,4,1,17527,12112,7,16,4,1,3,24,0,2,24,14,1,1
47,24,1,4,4,1,1,12841,11524,3,13,2,2,3,1,6,1,0,0,0,0
33,21,4,2,2,1,2,16169,16416,4,20,3,1,1,30,3,3,26,1,8,0
24,21,3,4,1,2,3,4268,21128,3,16,2,2,3,26,5,3,13,2,4,0
47,3,2,1,3,2,2,10261,4260,0,17,1,2,2,27,4,3,27,8,0,0
19,28,3,2,1,2,2,14883,8120,5,12,1,3,2,35,6,2,35,7,10,1
29,22,5,3,4,1,4,3185,5498,6,11,4,3,2,31,5,3,31,18,10,1
60,10,4,4,4,3,1,19921,21797,1,18,2,4,1,28,1,3,28,14,10,0
57,19,4,2,1,4,2,15737,7478,5,21,2,1,3,26,3,1,16,11,14,1
18,14,2,2,4,4,2,7745,7798,1,21,4,4,3,27,2,4,27,13,12,0
20,18,2,3,4,5,1,16016,10097,9,16,1,2,2,40,0,4,40,17,11,1
25,23,1,3,4,5,1,14219,18589,4,10,3,4,3,20,1,1,20,1,7,0
43,26,3,1,3,3,4,15960,17695,0,19,3,2,2,26,3,1,23,10,2,1
57,3,5,2,3,2,4,1301,7380,2,19,1,4,2,34,5,4,34,0,10,1
28,29,1,2,2,3,2,19549,20193,3,18,4,4,2,23,3,2,19,18,8,1
38,20,3,1,3,5,2,2760,10939,3,14,4,2,1,26,3,1,21,13,8,1
22,14,2,4,1,5,2,13438,15164,1,11,3,2,0,3,5,3,3,3,3,0
57,11,5,2,1,4,3,6286,12634,7,16,3,4,0,31,1,1,15,2,5,0
43,10,2,2,3,3,4,3654,18302,5,18,1,2,3,20,6,2,20,13,3,1
38,24,2,4,1,1,2,6092,16036,8,22,1,4,2,22,4,1,20,2,11,0
26,14,4,3,4,5,1,7580,25326,5,12,2,1,0,39,5,3,39,3,11,0
34,1,3,3,3,4,4,18015,11953,2,13,1,3,0,40,1,1,40,1,8,0
54,16,1,3,2,2,4,16433,15068,1,18,1,2,3,16,5,1,10,1,10,1
19,25,4,1,2,3,2,13383,14566,8,24,3,2,1,36,0,1,36,14,8,1
64,30,3,4,3,5,3,16536,20680,2,11,3,4,3,21,1,4,21,12,14,1
57,6,3,3,1,1,2,3074,6928,5,13,2,2,3,19,3,4,19,10,1,1
45,18,3,1,3,5,3,16156,23533,9,14,3,1,2,12,4,2,1,1,1,1
44,16,5,4,3,1,3,5400,22382,1,24,3,3,1,10,4,4,10,10,5,0
57,19,4,3,2,3,1,12109,7934,6,13,3,3,3,36,0,2,20,14,10,1
18,16,1,2,4,1,2,16277,19322,0,16,1,2,0,32,0,4,32,13,3,1
63,5,4,2,4,1,3,1661,23634,8,15,3,1,0,27,2,2,16,16,2,1
28,27,2,3,3,4,4,1678,14811,0,18,4,3,3,35,2,2,35,1,9,1
56,12,3,3,2,3,2,7363,6555,8,20,1,3,2,19,2,2,13,3,13,0
35,6,2,1,2,5,3,1299,8538,0,22,3,1,2,36,1,1,36,7,5,1
44,25,4,2,3,2,4,17641,26079,0,24,1,3,3,30,4,1,30,11,10,1
64,2,1,4,3,3,1,1239,8556,7,22,3,4,1,4,0,2,3,3,3,1
27,16,2,3,3,3,1,12737,20548,0,22,2,1,2,33,6,2,5,5,5,0
53,21,2,4,4,2,2,19649,23652,7,13,2,3,0,20,2,1,20,16,14,1
38,23,5,3,3,5,2,5290,24636,2,20,2,1,1,27,0,3,12,12,12,1
45,11,4,2,2,4,2,6647,8121,3,24,3,2,3,37,2,1,37,11,15,1
18,12,2,3,3,5,2,15064,21257,1,18,2,3,1,37,1,2,14,6,13,0
31,11,4,4,2,2,2,7706,3450,5,10,1,3,2,29,5,1,4,4,4,0
37,23,1,2,2,5,3,13643,7105,6,21,2,4,2,37,1,4,37,13,7,1
26,20,2,3,1,3,4,13852,7636,9,15,2,4,0,23,3,2,23,4,8,1
62,19,1,2,2,4,2,7771,3203,2,16,2,3,3,25,0,1,17,10,11,1
44,29,2,1,1,1,4,1520,9052,8,18,2,1,1,28,6,4,28,7,8,1
21,8,3,4,3,5,3,6642,22875,2,25,1,3,1,31,5,1,31,8,14,0
54,29,5,3,1,1,3,14930,21408,6,10,4,4,1,16,5,1,6,6,1,1
35,18,5,3,4,4,3,4884,24528,3,20,2,4,1,30,3,3,29,7,14,0
48,5,5,3,4,1,2,19260,20439,4,21,3,3,0,37,5,1,37,6,12,0
56,12,1,4,4,5,1,16617,4191,8,21,4,1,0,35,1,1,25,7,7,0
27,10,4,1,3,2,1,3741,16610,2,22,2,3,0,34,5,3,7,7,7,1
26,15,5,4,2,3,2,14481,26216,2,10,4,3,2,26,6,1,24,18,15,1
45,5,2,3,4,3,2,4532,14574,8,11,3,1,0,29,1,3,29,3,7,0
45,17,2,4,1,1,2,1650,12729,8,15,3,1,0,23,5,4,23,6,4,1
30,23,3,3,3,3,3,12036,11857,3,12,2,1,3,29,5,3,29,3,3,0
35,4,1,4,3,3,1,3158,23112,0,20,2,3,3,28,0,4,4,4,4,1
29,26,2,2,1,2,1,11459,7690,0,25,3,2,3,7,6,3,3,1,3,1
25,12,2,4,1,1,4,10220,23208,8,24,1,1,3,40,3,4,8,8,3,0
40,18,3,3,3,2,4,10747,21395,5,23,4,3,0,32,5,1,32,5,11,0
22,8,3,3,3,2,1,14924,9619,4,15,1,2,0,28,6,4,28,5,9,0
24,20,4,4,2,4,1,8462,26819,9,11,2,4,2,38,5,4,30,13,3,1
32,17,4,4,3,1,3,8038,10331,2,22,1,2,1,18,3,2,18,5,2,0
20,8,4,2,1,2,4,9704,4448,2,19,1,1,1,29,3,4,1,0,1,0
35,13,2,1,3,5,2,18619,2724,1,15,4,1,3,32,0,1,19,5,12,1
55,27,3,1,3,3,3,17502,14451,6,16,2,1,2,35,0,2,11,11,11,1
43,23,1,2,1,1,4,17643,18487,8,15,4,4,0,20,0,2,20,15,12,1
55,3,4,1,2,4,2,6518,6047,5,11,3,1,1,30,4,3,30,0,2,1
50,3,5,1,3,2,2,18582,2062,9,14,4,1,3,35,5,4,35,18,2,0
38,7,2,3,4,5,1,8581,4062,0,19,4,3,3,28,6,3,19,17,10,1
34,18,1,3,4,3,1,7277,21949,5,24,3,3,1,31,1,3,19,1,6,0
60,21,2,3,1,3,2,11341,8584,7,22,1,4,1,36,4,4,35,18,15,1
19,7,4,4,1,5,2,19816,25052,7,25,4,1,1,36,4,3,17,16,12,1
42,22,2,4,1,1,1,15790,23206,9,23,3,3,0,25,1,1,5,5,4,1
58,26,4,1,4,3,1,1959,17847,2,15,2,1,1,32,5,1,32,3,8,1
36,23,2,4,1,3,1,17949,16646,0,23,1,1,2,23,2,4,9,9,1,0
55,2,4,3,4,3,1,6936,14264,4,17,3,2,2,17,2,4,17,4,13,0
42,7,3,4,2,2,4,14155,6833,5,18,1,1,1,33,2,2,33,11,3,0
56,2,3,1,1,2,1,19763,22030,9,14,3,2,0,39,6,4,14,14,1,1
21,7,3,3,3,3,3,12642,11982,8,23,4,3,3,7,0,4,2,2,2,0
20,14,3,1,2,4,3,9636,16291,1,21,1,1,1,36,0,1,7,2,7,1
51,15,3,4,4,3,3,17296,18513,0,16,4,2,1,36,3,1,10,2,7,0
59,16,5,2,1,1,1,19719,5015,6,13,3,2,1,31,6,4,31,10,3,1
27,24,2,2,3,4,2,10227,17825,1,19,4,3,2,16,6,2,16,13,0,1
44,26,3,3,4,1,2,4044,26053,1,21,4,2,2,29,3,1,29,6,9,1
65,8,5,1,2,5,4,16463,7290,2,14,3,1,3,21,4,1,7,7,2,0
43,16,5,2,3,5,1,2286,19310,3,10,4,1,0,39,3,3,39,5,11,1
44,21,2,2,2,2,3,10650,3980,6,22,4,2,1,32,0,4,6,5,6,1
18,7,2,3,1,2,2,11412,7525,0,12,4,1,1,37,4,3,19,10,11,0
61,11,4,3,3,2,1,2630,3819,5,25,2,1,1,36,3,4,11,2,2,1
37,24,4,1,1,5,3,17074,7107,6,11,2,4,3,37,3,2,20,13,4,0
42,4,3,2,4,1,3,6665,14736,2,15,2,2,1,27,6,3,27,11,14,0
27,18,1,1,4,4,3,15546,13480,2,18,1,3,2,27,2,1,27,13,1,0
18,23,4,1,2,2,3,14024,6783,1,19,4,3,0,39,0,4,15,14,14,1
33,13,1,3,1,5,3,17647,4895,4,12,4,1,2,31,4,4,9,8,7,0
28,17,4,1,1,2,4,6575,20140,6,21,4,2,1,35,1,3,21,18,3,1
21,12,5,4,3,3,3,5199,20711,2,20,1,1,3,40,5,3,6,6,6,0
52,18,5,1,4,4,4,9412,12320,6,25,1,1,2,18,3,2,3,3,0,0
30,10,5,2,1,1,3,17717,21580,7,21,3,2,0,30,0,1,23,16,11,1
38,7,1,1,1,2,3,10516,5653,2,25,4,3,3,33,4,2,33,13,3,0
32,12,3,4,1,3,3,14796,17949,0,11,3,4,1,40,5,1,40,14,14,0
27,12,4,4,4,3,3,10672,13353,2,11,3,4,1,24,6,1,13,13,7,0
55,26,4,2,4,4,4,1435,12619,5,23,1,1,3,16,0,4,16,16,8,1
28,13,1,2,4,5,1,19825,15147,0,15,2,4,2,11,0,1,7,7,0,0
49,1,5,1,2,5,2,1042,8254,8,19,1,3,2,12,4,3,12,12,12,1
50,7,3,4,4,2,4,15545,6259,2,15,1,1,3,39,2,4,6,6,5,0
37,16,4,4,4,2,4,18349,2414,2,14,2,2,2,8,5,2,2,2,2,0
53,16,3,1,4,5,4,1215,8337,6,18,2,4,0,26,2,1,23,3,10,1
47,21,3,2,3,1,1,12427,10146,6,22,1,2,3,40,3,4,23,11,7,1
27,16,2,4,3,1,2,3705,15787,5,16,4,3,0,30,2,3,6,0,0,1
32,16,3,1,1,3,1,17062,17020,6,16,3,1,3,29,3,2,29,4,4,0
46,14,2,2,3,4,2,9964,12260,4,20,4,2,0,28,3,4,4,3,0,0
18,11,1,1,2,1,2,19206,21254,7,25,3,1,1,39,4,4,39,15,3,1
38,19,5,2,2,2,2,9122,8252,9,25,4,4,1,37,0,3,20,18,11,1
32,11,2,2,1,1,1,9249,2398,1,24,2,1,2,10,1,3,7,7,1,0
20,2,3,4,1,4,2,5946,22354,4,10,4,3,3,6,6,1,6,2,6,1
50,7,5,3,2,2,3,12881,10320,8,19,1,1,1,38,1,2,38,15,9,1
55,9,3,4,2,4,4,5743,24954,3,19,3,1,3,40,2,4,1,1,1,0
36,9,3,1,2,5,2,19227,19434,7,11,3,4,3,30,4,3,11,4,1,1
21,14,2,2,1,4,4,17844,4952,2,21,4,3,0,34,1,3,27,0,3,0
29,26,1,4,2,4,1,10160,18727,5,12,2,2,1,18,6,4,18,10,14,1
42,10,3,2,1,4,1,14521,11616,7,14,1,1,2,27,0,3,27,16,2,0
51,16,2,4,2,2,3,8292,2603,8,23,2,1,2,34,3,3,34,11,0,1
34,24,3,1,2,4,2,8629,15606,6,20,1,2,2,36,3,1,11,11,11,1
23,18,5,1,3,4,4,1289,11782,5,24,1,3,3,31,4,4,27,1,0,1
29,1,1,1,2,3,4,16791,9036,5,21,1,2,2,25,2,1,25,9,1,0
32,24,3,4,1,2,4,10312,6828,5,13,4,1,3,39,0,2,37,18,7,1
34,2,1,3,2,4,1,16450,24316,9,17,1,1,1,5,6,3,5,5,1,0
18,20,1,1,4,1,2,7848,22635,8,25,1,3,3,18,2,1,18,7,13,1
31,28,5,4,3,4,3,4782,8583,2,20,1,4,2,26,6,4,26,1,0,1
19,4,5,3,2,1,3,7915,4148,3,13,3,3,1,18,2,2,8,4,5,0
21,2,4,4,2,5,1,13863,8044,2,15,3,2,2,40,4,2,40,3,0,0
19,4,1,4,4,5,2,5937,19131,8,18,4,3,3,11,3,1,9,3,9,0
43,23,3,1,4,2,3,11983,5356,4,25,4,2,3,35,2,1,9,0,8,1
63,6,5,3,4,2,3,11230,7188,9,11,3,4,2,32,6,3,32,14,5,0
57,26,3,4,4,5,1,12710,24282,7,22,3,4,1,17,2,1,17,12,9,1
50,22,1,4,4,2,4,14497,2385,7,17,1,2,3,10,0,1,9,9,5,1
65,4,5,4,4,1,3,12709,17811,8,21,3,1,0,29,5,1,6,5,0,1
56,18,4,4,2,1,1,19540,6233,9,14,4,2,0,39,3,2,39,12,15,1
23,5,1,1,1,3,3,15761,8246,6,19,4,2,0,37,2,4,31,11,6,1
47,11,3,4,2,2,3,5437,3735,2,15,1,3,0,37,5,1,5,5,2,1
39,13,4,3,2,2,1,12242,20941,4,12,2,4,2,32,1,2,18,9,0,0
44,3,1,2,2,3,1,4920,15686,2,24,2,3,3,40,6,2,40,1,8,1
36,19,5,3,3,4,2,15713,6822,1,17,3,1,1,33,5,1,33,14,14,1
27,20,1,4,1,1,3,2127,3178,2,23,1,1,0,11,1,2,4,4,4,1
23,11,2,4,1,4,4,10182,16422,9,11,3,1,2,20,6,3,18,3,3,0
43,11,3,3,3,3,4,5727,2879,8,25,1,2,1,22,3,4,13,13,2,0
59,21,5,2,1,2,2,10617,19889,8,22,3,3,2,9,3,3,9,0,1,1
20,27,5,1,3,4,2,6509,23712,7,10,4,2,3,13,4,4,10,0,1,0
20,2,2,2,2,2,1,6481,19390,6,20,4,1,0,31,5,2,30,17,12,0
23,22,4,2,1,3,4,4454,7297,0,21,2,4,1,12,6,1,1,1,1,0
27,15,5,2,2,5,3,18435,5657,8,10,2,3,1,26,2,1,9,9,2,0
55,22,4,3,4,2,1,19971,23493,9,17,3,2,2,20,1,2,20,17,0,1
30,8,4,2,2,4,3,3242,12497,1,11,4,3,2,31,5,1,0,0,0,1
55,2,4,1,1,4,4,5867,18656,5,22,3,2,3,30,1,2,30,3,15,1
29,8,1,4,2,3,1,10063,4895,9,22,4,4,1,10,6,3,10,10,10,1
63,24,2,3,2,4,3,17511,5095,4,14,1,4,0,29,3,2,9,9,9,1
44,20,3,3,3,1,2,7015,19990,5,11,4,1,0,19,6,2,19,0,6,1
25,23,2,2,1,2,3,15687,4447,7,20,2,4,1,38,3,3,20,6,14,1
22,15,5,4,2,1,3,2406,8496,7,13,4,2,1,36,0,3,36,3,1,0
53,16,2,4,3,3,1,12786,3324,9,18,3,2,3,36,0,2,36,3,14,1
55,13,3,4,1,1,4,17238,12249,1,11,1,1,0,24,6,3,13,13,11,1
60,23,1,3,4,1,3,9182,22286,6,22,2,1,0,18,3,4,4,4,4,1
47,17,5,1,2,2,3,10192,25594,1,13,1,4,2,15,0,3,5,1,5,0
54,14,1,4,2,2,3,12623,21506,0,25,2,4,2,23,3,1,23,4,11,1
46,29,5,3,2,5,3,8488,23250,7,22,2,2,0,26,5,3,15,5,13,1
39,14,3,2,2,1,2,13671,20113,8,19,1,2,1,22,3,3,22,2,5,0
31,1,1,4,2,2,4,6097,7354,6,14,1,2,1,37,4,2,37,18,10,1
27,24,3,2,4,1,4,5112,22969,3,19,4,1,2,15,0,3,15,4,13,0
28,27,3,4,4,1,1,18777,21106,6,24,4,1,1,31,2,4,12,8,3,0
52,1,2,2,1,3,3,2871,23060,3,22,2,1,3,22,2,2,7,5,3,0
40,3,5,3,1,3,1,18473,4894,6,19,4,3,1,37,5,4,37,4,0,0
25,22,4,2,3,1,2,14173,26032,3,14,4,3,1,31,4,1,31,5,15,1
38,24,4,3,3,3,2,17003,18128,8,21,2,1,1,37,6,2,21,14,10,1
54,15,1,2,3,2,3,6535,16795,4,21,4,4,2,28,2,2,16,10,5,1
45,5,3,2,4,1,1,15236,3961,6,14,1,3,1,10,2,1,4,4,4,1
48,5,2,2,1,3,1,5539,24952,7,22,3,4,0,37,5,1,7,7,7,1
45,4,5,4,1,2,4,11722,14616,4,19,1,3,2,29,5,4,29,11,12,1
59,14,1,1,4,1,1,4315,6862,0,19,3,2,1,31,4,3,18,11,9,1
44,20,3,1,1,1,2,11756,21059,3,25,1,2,1,26,1,2,11,6,3,0
57,7,4,4,2,3,2,2393,20323,2,11,3,2,3,37,4,2,24,15,15,1
38,22,4,2,1,2,3,11937,18397,6,17,3,4,1,12,4,4,12,11,0,1
26,24,5,2,1,1,1,18104,17225,5,20,4,3,2,40,0,2,3,3,3,0
46,15,5,4,2,1,1,5326,15014,5,14,2,3,1,13,2,1,9,9,9,1
32,11,5,3,3,5,2,4597,19129,1,15,1,4,2,27,6,2,27,16,1,0
50,14,1,3,3,1,3,5959,26546,5,17,4,2,0,29,2,3,4,4,3,0
54,6,5,4,3,5,4,8758,16515,7,17,1,4,1,30,1,1,27,7,7,1
64,27,1,1,4,5,4,4880,12202,4,22,1,2,2,30,6,4,30,13,12,1
53,10,2,3,2,2,3,13850,16640,8,22,3,1,0,15,4,4,15,15,2,0
45,7,3,4,2,4,3,16143,6570,1,22,3,3,2,35,3,2,22,7,11,0
27,10,4,3,4,5,4,9481,9709,6,19,2,4,1,35,1,1,28,13,13,0
40,14,1,4,2,2,2,14529,4946,5,24,3,4,2,40,1,1,20,15,12,1
45,26,3,3,1,3,1,7243,14811,5,16,1,2,1,14,2,1,1,1,1,1
51,5,5,3,3,5,4,7292,5182,3,24,3,4,2,37,2,2,22,6,9,0
22,22,4,4,2,4,3,16744,21870,9,24,4,2,0,24,2,2,15,15,10,1
35,1,1,1,2,3,3,13210,8564,8,17,4,2,1,13,2,4,10,4,10,0
23,19,5,1,3,5,1,1375,22890,5,19,3,3,0,23,1,3,8,8,8,1
59,28,3,3,4,5,3,7245,22462,7,20,2,2,1,1,5,1,1,1,1,1
64,8,2,3,3,4,2,6746,3907,7,16,3,2,2,33,4,2,17,17,8,1
40,19,3,1,4,1,3,19523,5991,3,19,4,4,0,22,5,2,12,12,12,1
45,30,1,4,4,4,1,19358,20031,4,15,1,4,1,7,5,3,7,7,2,0
58,17,2,2,1,2,4,11650,23160,1,14,1,2,0,9,2,2,9,9,0,0
30,19,2,3,3,2,2,5501,4663,3,14,1,2,3,28,0,2,26,3,6,0
42,28,5,2,2,4,3,11871,10127,5,24,4,2,0,32,1,2,16,16,10,1
