age,distance_from_home,education,environment_satisfaction,job_involvement,job_level,job_satisfaction,monthly_income,monthly_rate,num_companies_worked,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,attrition
27,4,2,1,3,4,3,18720,13237,5,14,1,3,0,18,1,2,1,1,1,1
39,4,1,1,3,2,2,3470,13725,7,24,2,3,2,40,5,2,40,7,10,1
47,19,5,4,2,5,4,5763,24368,4,23,2,2,3,31,1,1,31,9,0,0
46,2,2,4,4,5,4,13953,6990,2,21,1,1,0,14,4,1,14,5,2,0
34,16,4,2,1,4,3,9696,20890,2,17,1,2,0,19,0,4,5,5,1,0
60,20,4,4,4,2,3,17197,15090,0,17,2,3,0,40,4,4,15,7,9,0
38,13,2,1,2,1,4,7165,8740,5,21,1,4,2,25,4,2,10,3,1,0
39,8,1,4,1,1,1,8368,5111,9,11,3,3,3,37,2,4,8,8,1,0
65,19,4,2,3,4,3,5268,5025,6,19,3,3,0,29,0,4,2,2,0,0
56,22,2,3,4,2,3,2375,7284,8,13,4,1,1,6,4,1,6,6,6,1
57,2,2,2,4,4,1,6614,18156,5,23,1,2,0,37,2,3,29,16,10,1
65,17,2,1,3,1,1,10186,24865,7,11,1,1,0,21,3,1,21,1,15,1
65,23,3,1,2,5,4,17771,12100,5,14,3,2,0,35,6,1,3,3,3,0
39,12,1,3,1,4,4,9495,12763,1,13,1,2,1,16,1,1,4,4,4,0
44,14,2,2,3,1,1,6679,19812,2,11,3,3,1,26,2,3,21,13,3,0
40,12,2,1,1,5,1,16655,22519,0,22,3,2,3,34,2,3,3,3,3,0
21,22,3,2,2,4,2,8866,22776,4,12,1,2,2,39,4,3,39,6,15,1
43,13,5,4,1,4,2,9675,8990,5,24,1,1,0,32,2,2,3,1,1,0
56,10,3,4,1,1,4,17303,9906,5,12,3,2,2,17,5,3,14,2,14,1
34,4,2,1,4,1,3,4368,25259,1,25,1,1,2,19,2,1,15,10,4,1
20,7,1,3,3,5,1,10621,3947,0,23,1,2,0,32,5,1,19,2,1,0
34,22,3,4,1,3,4,17750,18989,6,16,2,1,0,30,4,2,9,0,7,1
60,2,2,2,1,5,2,11559,8575,3,13,2,3,1,36,2,4,32,18,3,0
57,15,1,1,3,4,3,19480,11528,8,10,3,2,3,30,5,2,30,13,11,1
36,4,3,3,3,4,2,7773,4936,7,14,3,1,1,37,1,1,37,16,13,1
56,30,4,1,2,4,2,6814,4778,5,15,4,1,2,16,0,1,0,0,0,1
35,9,1,1,3,1,2,12907,24031,9,15,4,3,0,32,6,3,24,18,4,1
45,24,2,3,1,4,3,4719,23343,2,24,3,3,2,36,4,2,36,18,15,1
32,6,1,2,4,4,2,17862,14171,7,23,2,1,1,17,3,3,17,17,7,0
43,29,1,4,2,5,4,9062,14779,9,21,3,1,2,39,3,4,24,0,5,1
52,17,2,2,3,1,3,8995,9075,0,19,3,1,0,26,5,3,14,10,0,1
33,7,4,3,3,5,1,2922,3934,8,20,2,2,3,6,0,3,3,0,3,1
32,16,1,3,3,3,1,11982,21090,9,11,4,2,2,34,1,3,34,6,14,1
22,17,2,4,2,5,1,2926,2729,8,14,3,1,3,3,2,4,3,3,0,1
63,30,1,4,2,5,1,9403,12186,9,13,4,3,2,19,5,3,19,6,10,1
41,8,5,3,3,3,2,4593,11181,7,23,1,3,0,33,3,1,11,11,5,1
19,3,4,3,2,5,2,17661,15211,9,20,2,4,0,29,2,4,29,15,6,1
53,25,5,4,4,4,1,7542,24678,3,14,3,4,3,40,1,3,40,7,5,0
62,29,1,4,1,4,3,11751,18846,8,16,3,3,0,37,4,2,21,9,3,1
65,21,4,2,4,2,2,2593,16191,8,12,4,2,3,35,0,2,35,3,15,1
48,22,2,3,1,1,2,19235,18394,9,23,1,3,1,33,5,3,33,12,3,0
47,20,5,3,2,4,3,7475,8570,4,25,2,3,3,26,1,2,26,3,13,0
29,6,4,2,3,1,3,5994,8996,5,17,1,1,2,24,3,2,24,18,1,0
54,25,4,1,2,5,4,8860,9039,6,20,1,3,3,38,3,4,38,5,1,0
38,23,1,4,4,2,3,10623,6134,8,21,3,4,3,27,0,4,11,11,6,0
29,18,5,4,4,4,1,10654,17326,6,25,4,2,2,19,4,1,11,6,11,1
57,11,2,1,2,5,1,12971,10782,0,21,4,4,0,20,1,4,20,12,9,0
54,6,3,2,3,2,3,9598,23464,8,18,3,2,0,32,3,1,32,2,7,1
52,27,1,2,3,5,4,16741,5223,5,10,3,4,1,32,5,3,6,6,6,1
39,27,4,2,1,1,4,12322,15306,1,10,1,1,0,18,3,4,18,16,5,1
62,13,5,2,4,5,1,20000,2940,9,18,4,1,1,23,4,1,23,2,5,0
53,29,3,3,1,5,1,9903,21747,8,23,2,2,1,19,6,4,19,3,6,1
25,28,4,3,2,5,3,16785,25043,0,24,3,1,1,29,3,3,4,4,2,0
44,9,5,2,1,2,2,14931,23184,4,19,1,2,0,29,6,2,29,17,11,1
44,8,5,4,3,5,4,6259,18997,8,10,4,3,2,13,3,2,6,6,6,1
53,13,3,1,4,2,1,13488,23386,0,11,3,2,0,19,2,1,19,7,13,1
24,27,4,1,3,2,3,12850,14884,1,12,1,4,2,32,6,4,16,12,1,0
20,29,3,4,1,3,3,11476,7784,6,16,4,2,0,36,0,2,33,17,3,1
21,14,2,2,2,5,3,2536,14025,9,19,2,3,1,28,5,4,6,0,1,1
41,1,1,2,1,4,4,2890,16897,1,12,1,3,2,36,2,3,10,10,6,1
25,5,1,1,3,2,2,16146,5953,8,18,2,3,0,17,3,3,17,2,12,0
62,6,2,1,4,5,3,1957,4611,8,11,1,1,0,29,4,1,29,6,12,1
30,9,4,3,1,4,3,13806,17661,9,12,2,1,3,23,6,2,19,5,14,1
26,20,3,1,4,1,2,3459,26277,7,18,4,4,2,1,5,2,1,1,1,1
37,13,1,1,4,4,3,18135,3806,1,15,2,1,1,9,0,3,6,6,6,1
37,1,2,1,1,2,1,6893,3653,9,20,2,2,1,26,1,3,26,6,11,1
22,30,5,1,3,2,4,13119,3468,2,21,2,3,2,20,1,1,14,11,4,1
63,22,1,3,2,2,2,8081,18672,2,20,4,1,0,18,4,1,18,8,11,1
22,25,1,3,3,3,2,4621,25376,7,18,3,1,1,33,1,1,33,8,15,1
52,6,2,3,1,4,4,13989,3404,7,24,3,4,0,8,5,1,1,1,1,0
18,7,3,4,4,5,3,7987,20827,5,23,1,1,3,27,2,4,27,9,11,1
59,10,1,1,3,5,4,13034,20429,6,14,3,1,1,39,3,3,1,1,0,0
32,4,3,3,2,2,1,8323,6382,0,13,2,3,0,38,1,4,10,10,0,0
34,29,2,4,4,4,2,1011,17330,7,11,4,4,1,20,5,1,5,5,2,1
29,18,5,4,2,1,3,5267,4593,6,21,3,3,0,30,5,3,22,7,3,0
63,29,1,2,4,4,3,4598,14319,4,10,4,1,3,9,6,2,9,9,9,1
53,16,3,3,2,5,4,5406,24117,4,20,2,2,3,32,5,1,32,8,11,0
60,19,3,1,2,2,2,2118,13844,1,14,3,3,3,32,5,3,18,13,4,0
32,11,4,1,1,4,4,15580,6033,0,10,1,2,0,10,6,2,10,10,10,1
31,17,3,2,1,3,2,3004,25930,8,25,1,2,1,23,2,4,23,1,8,1
44,2,3,4,4,2,4,17447,25582,9,15,2,3,1,27,0,1,27,8,11,1
39,7,2,3,1,3,3,6666,18230,2,20,4,4,0,11,4,4,11,9,1,0
26,9,3,2,1,2,4,7609,22777,4,15,2,2,3,27,5,4,27,10,12,0
64,25,4,1,2,5,2,10528,12131,7,23,3,3,3,21,6,1,4,4,3,1
38,25,5,4,4,1,1,12845,21131,6,16,4,1,2,28,0,3,18,18,2,0
20,27,4,4,2,4,4,8127,7598,6,18,4,3,0,39,0,3,7,0,7,1
48,14,5,3,1,4,1,19801,7344,9,15,4,1,3,36,2,4,36,13,12,0
30,17,1,3,1,2,3,17463,15913,9,22,4,4,2,27,5,3,27,8,0,1
19,15,5,3,3,1,4,18436,5510,9,12,3,2,3,17,5,1,4,4,0,0
64,7,5,2,2,1,1,16859,3058,3,25,4,4,1,10,6,4,7,7,7,0
31,30,4,1,1,5,4,12945,12266,9,17,4,4,2,29,1,2,23,17,0,0
24,7,2,3,4,3,4,2691,23124,3,25,2,2,0,24,2,4,19,16,3,1
46,14,2,2,4,4,3,17271,13338,9,14,1,1,1,34,1,1,34,7,7,1
21,9,5,2,1,2,2,8618,19330,5,17,4,3,1,33,3,1,5,0,5,0
21,9,4,3,1,1,2,6079,10934,9,17,1,1,2,23,4,3,4,3,3,0
41,17,2,2,1,4,4,3321,17759,3,12,4,2,1,31,3,2,9,9,4,0
59,26,2,1,4,4,3,19672,3395,6,16,4,1,2,27,6,1,27,15,15,1
38,21,4,3,1,4,4,4401,22825,1,25,2,1,0,24,5,4,11,4,11,1
62,2,5,2,2,1,3,9856,11559,6,13,1,1,3,19,1,3,14,14,1,1
45,12,1,2,3,5,2,15691,4243,2,18,2,2,1,19,6,4,2,2,2,0
55,22,4,3,3,4,3,2518,12449,7,16,3,4,0,22,1,1,22,18,9,1
25,16,4,2,3,1,4,3225,3654,4,19,1,3,3,35,0,3,35,12,8,1
59,2,4,1,2,1,1,16378,22304,8,11,1,4,2,17,1,1,6,0,6,1
34,15,5,2,1,2,1,19377,14200,3,10,2,3,2,13,0,3,0,0,0,0
26,6,5,4,3,5,4,6160,4575,4,15,4,2,0,33,5,1,7,0,7,0
63,23,4,1,4,5,1,17644,4676,0,24,4,2,3,26,0,3,26,6,8,1
37,30,2,3,1,5,4,18669,15609,2,15,3,1,2,31,4,1,21,18,2,0
22,22,1,3,4,1,4,1386,20835,3,25,4,3,3,30,1,4,30,2,13,1
52,28,3,2,3,1,2,2253,23875,8,19,1,4,2,38,5,4,38,17,15,1
58,11,4,4,2,5,2,6820,18490,7,14,1,3,3,38,3,4,10,10,0,0
46,29,4,1,3,1,2,9599,14955,1,24,3,3,0,37,2,2,20,5,14,1
29,17,5,2,3,5,4,12629,8587,5,11,3,2,0,14,0,2,14,13,1,1
49,4,5,1,1,2,3,1409,19704,3,24,2,3,1,34,6,3,27,6,13,0
48,19,3,3,1,3,4,9368,3408,4,18,1,1,1,37,5,2,37,10,14,0
48,5,5,3,3,3,2,16833,21843,9,15,1,4,0,22,2,2,22,4,7,0
18,23,5,4,2,3,2,2751,23813,8,13,3,3,1,26,0,1,26,12,0,1
60,12,2,3,4,3,1,5995,10159,3,16,3,3,2,18,3,2,18,12,14,0
22,19,1,4,4,2,2,16969,17388,4,23,1,1,1,23,0,2,15,0,6,1
53,1,2,3,2,1,3,7955,25239,6,25,3,4,1,11,6,2,11,1,1,0
29,27,4,1,1,2,4,4868,3217,6,18,4,4,3,22,4,2,22,17,2,1
33,11,2,1,3,4,3,1281,7869,5,17,2,1,2,10,6,3,6,3,3,1
33,25,3,2,3,1,4,12730,8807,2,10,4,2,0,37,0,2,29,13,13,1
38,22,2,2,3,5,1,9660,26638,0,12,2,4,2,34,6,3,15,4,14,1
50,6,5,2,4,4,1,2234,4317,8,19,3,2,3,31,1,4,31,15,2,1
43,4,3,2,2,4,3,14309,6020,5,11,1,1,1,40,4,2,40,2,3,0
20,27,3,2,2,2,1,5391,17997,2,12,4,3,2,20,0,4,20,13,12,0
40,17,4,2,3,4,4,7757,11387,0,22,4,3,3,39,0,1,3,3,3,0
42,12,4,4,3,2,1,3769,20090,5,14,3,1,0,25,2,2,6,6,6,1
37,25,5,4,2,4,4,4931,19536,2,15,4,4,1,34,0,1,26,12,5,0
64,10,1,3,4,2,4,6208,23365,0,12,1,2,3,12,5,4,5,5,4,0
53,23,3,4,1,1,3,9431,20784,4,11,2,1,3,24,5,4,19,15,8,1
52,28,5,1,3,4,4,11096,10831,0,14,4,3,3,21,4,2,11,11,11,1
60,26,4,4,2,2,1,14186,8794,2,22,2,3,0,16,5,2,13,3,10,1
50,14,4,2,4,3,3,10964,12387,2,13,2,4,0,33,0,1,33,12,9,1
22,7,1,4,1,3,4,11891,10952,5,14,1,4,3,16,2,3,16,16,8,1
21,27,3,1,2,4,4,10311,25630,3,19,3,2,2,39,3,4,39,12,5,0
25,23,3,3,3,2,4,4058,3243,7,13,1,2,0,34,2,4,19,11,5,1
28,23,5,4,2,1,3,7881,16740,2,13,1,2,2,27,2,1,1,1,1,1
60,24,1,1,4,4,4,13480,21542,7,24,2,1,2,20,0,3,20,16,6,1
44,11,2,4,3,1,3,17876,25368,6,17,3,2,3,37,3,1,11,9,11,0
27,24,5,3,2,2,1,12107,20835,1,25,1,1,3,12,6,4,12,6,5,0
62,3,3,4,2,3,3,12508,22596,7,25,3,1,1,11,5,4,0,0,0,0
37,8,5,1,3,2,2,3912,20933,0,15,1,4,0,33,4,2,17,6,6,1
49,20,5,3,3,1,2,17195,26208,8,24,1,1,0,36,5,3,13,0,7,1
65,23,5,3,4,3,4,16764,13881,6,11,2,4,0,40,6,3,30,13,9,1
44,5,5,3,3,4,4,7800,10126,5,12,2,2,3,29,4,2,23,2,10,1
35,28,3,3,4,3,2,7259,11806,7,24,2,1,0,20,5,3,11,8,11,1
43,4,1,2,2,4,1,10517,17083,8,17,3,2,3,27,1,1,24,10,4,1
52,13,1,2,3,4,3,16265,24701,7,10,1,1,0,35,2,3,35,14,7,1
45,4,4,4,4,3,2,18229,9273,5,22,4,1,2,32,2,4,13,4,9,0
18,6,4,4,2,3,3,12785,11312,3,15,2,4,3,33,1,1,17,17,0,0
51,2,2,3,1,1,1,1120,8621,8,25,3,2,1,31,6,1,23,3,6,1
43,29,1,1,2,3,1,13223,22303,7,12,3,1,1,26,0,4,25,12,1,1
23,5,5,1,3,5,2,6053,15160,7,18,1,3,0,29,4,2,29,5,11,0
63,15,4,2,4,3,4,9922,4608,2,19,4,1,2,39,5,4,3,3,2,0
42,8,5,1,1,1,1,2853,19829,9,22,4,2,2,39,4,2,39,15,7,1
34,2,2,3,4,5,1,5916,5799,8,20,4,4,0,35,1,2,28,7,2,1
43,21,1,4,4,5,3,18123,13864,6,10,4,3,1,35,1,1,17,8,9,1
38,23,3,4,1,2,3,7472,17770,0,23,2,2,0,40,5,3,3,3,3,0
49,5,2,3,1,5,2,18255,11540,1,11,4,1,2,32,1,1,32,18,5,0
42,26,3,1,4,4,2,16789,14209,1,15,2,4,0,37,3,4,37,18,13,1
49,9,1,2,3,1,3,12864,23360,0,21,4,4,0,38,2,3,1,1,1,1
58,25,3,2,1,2,1,9033,13690,0,13,2,2,0,39,4,1,11,11,2,1
36,8,1,4,3,3,4,19236,25906,3,21,2,1,2,38,0,2,21,8,13,0
19,14,5,1,1,5,4,9735,20440,6,19,4,3,1,26,6,2,25,14,8,1
52,16,2,2,4,2,2,14012,21436,5,10,3,2,3,13,3,1,13,10,4,1
33,25,5,1,1,4,3,1496,20717,6,19,4,3,0,35,2,4,8,7,6,1
33,2,1,1,4,2,1,16418,15454,7,13,2,4,3,36,6,3,9,2,9,0
50,3,1,2,1,4,4,7478,12655,7,11,2,4,3,29,3,1,6,6,6,1
41,4,5,4,1,2,4,11269,17291,2,22,3,4,1,40,2,2,40,5,1,0
48,15,5,1,1,2,4,14857,11142,6,18,1,3,1,19,1,2,19,4,9,1
59,5,5,2,2,3,1,19747,20209,5,16,1,1,2,14,6,2,14,10,12,1
40,15,2,3,1,3,1,9651,14271,7,15,3,2,3,37,0,4,33,9,15,1
34,26,2,3,2,3,2,7877,15372,2,22,3,2,3,23,1,3,23,10,6,1
50,28,1,4,3,2,2,2431,4387,8,23,4,2,0,36,4,1,1,1,1,1
54,18,4,2,3,5,3,7390,23358,4,21,2,3,0,33,4,3,19,7,11,0
53,13,5,1,1,2,3,16388,8962,1,18,1,1,1,19,4,1,12,12,3,1
36,11,3,3,3,3,3,10525,18569,3,22,4,4,1,24,6,4,24,12,0,0
38,10,3,1,1,2,3,8544,17451,6,17,1,4,1,35,4,1,35,2,9,1
56,4,3,3,2,5,3,5373,3254,0,11,4,3,2,26,3,2,2,2,2,0
57,30,5,2,3,4,2,2316,5608,0,12,2,2,3,23,0,2,11,11,3,1
36,20,4,1,4,1,1,5402,7258,8,23,4,1,2,32,0,4,32,0,4,0
25,5,4,4,1,3,4,14384,2881,2,24,2,1,3,27,6,3,27,10,10,0
43,22,2,2,1,2,1,9564,19159,0,16,4,1,1,18,4,2,10,0,10,1
58,1,4,1,3,5,2,1433,26346,6,19,2,1,2,16,2,1,16,13,4,1
35,13,3,3,3,3,4,10935,14139,6,13,4,1,2,39,1,2,39,8,1,0
31,14,3,2,3,3,4,6953,22669,1,20,4,2,3,36,4,1,13,9,7,0
35,22,5,4,1,4,1,17123,19991,7,15,2,4,3,35,2,3,30,11,1,1
54,16,2,3,4,1,4,18777,26928,2,18,3,2,2,4,5,2,4,3,4,0
45,13,1,1,1,2,2,15858,12278,2,16,3,4,0,36,0,2,1,1,1,1
50,15,2,1,1,2,4,16030,3096,4,23,4,2,3,38,1,1,38,10,0,0
23,9,1,2,2,3,1,15396,9029,1,12,2,4,3,12,0,4,12,12,4,0
24,3,2,4,1,5,1,7626,6117,3,23,1,2,2,19,0,4,19,17,6,0
22,2,4,3,1,3,3,17405,19096,1,15,1,3,1,26,3,2,10,6,10,0
44,12,2,2,1,4,2,1514,10222,8,16,1,1,0,28,1,3,13,3,7,1
25,24,5,4,4,1,4,11990,21745,5,10,1,1,1,12,3,3,3,1,3,0
55,18,1,3,3,4,4,12261,21267,0,22,1,2,2,24,5,4,2,2,2,0
50,24,4,4,1,5,4,12072,13706,8,16,2,2,1,23,6,2,10,10,10,1
29,26,4,4,2,2,1,5778,19844,7,23,4,1,1,35,4,4,24,18,13,1
54,4,2,3,2,5,2,16193,12210,1,14,1,3,2,22,1,1,22,8,3,0
54,25,4,1,3,4,4,1993,12965,2,23,3,4,3,25,2,3,16,9,0,1
32,20,3,1,2,2,2,15326,6149,6,16,3,4,1,35,0,4,30,8,4,0
34,15,3,4,2,1,4,10564,22850,3,23,1,3,2,13,0,2,13,4,2,0
54,1,3,4,4,3,3,2588,5653,7,22,3,1,2,17,3,4,17,0,0,1
59,8,2,2,1,1,3,15641,18480,0,22,2,2,2,9,5,2,2,2,2,0
46,17,1,1,1,3,3,15321,11076,9,24,1,4,1,38,3,4,34,8,6,1
20,5,2,1,1,1,1,17057,10721,3,16,4,4,3,38,5,4,38,4,8,0
28,7,5,4,1,2,4,18763,5719,0,24,2,4,1,18,3,3,18,3,8,0
43,3,4,2,1,2,1,17078,13910,6,15,3,1,1,22,1,4,22,4,3,0
57,6,3,2,2,2,1,6388,26415,8,22,1,2,0,30,0,1,30,3,7,1
62,13,2,2,4,3,1,19949,18262,0,12,2,1,1,23,5,4,23,13,0,0
23,16,2,3,1,2,3,19684,8461,7,18,2,1,2,16,5,2,16,7,11,1
52,27,4,3,2,5,2,10300,15681,9,22,2,4,2,26,2,2,26,12,15,1
41,17,2,3,3,3,2,12817,9218,5,25,2,2,0,26,5,1,8,8,8,1
56,6,3,2,2,2,2,3210,18350,5,14,2,1,0,31,6,1,31,13,3,1
51,30,4,1,4,2,4,10297,8430,7,18,3,1,0,40,5,2,13,9,13,1
41,5,1,3,1,1,1,13877,6745,0,24,1,3,0,33,1,4,21,6,3,0
36,18,3,4,1,5,1,1147,5667,8,12,2,3,1,39,6,1,39,18,1,1
30,4,5,4,1,5,4,4508,7410,5,23,2,2,1,29,0,4,13,13,7,1
60,12,5,4,4,3,1,6679,2412,2,16,3,4,2,36,4,1,36,3,13,0
26,28,4,1,3,5,2,4226,12461,0,14,4,1,1,13,4,4,13,13,7,1
36,16,3,3,3,2,1,7103,26496,3,23,1,3,0,28,6,1,27,11,6,1
49,11,3,1,2,3,4,16947,11063,4,23,1,2,3,39,3,2,39,10,14,0
38,28,3,3,2,4,4,11368,25521,3,16,4,4,0,32,5,4,32,0,3,1
49,27,5,4,1,1,2,2293,13024,6,25,1,3,0,21,6,1,21,8,13,1
63,11,4,4,1,1,1,9181,19889,5,17,1,4,3,39,3,4,39,0,4,0
29,23,5,1,1,4,4,17799,2095,9,20,4,4,3,37,3,3,36,9,14,1
46,6,2,3,2,3,4,7978,18608,4,17,1,3,0,34,0,3,34,10,4,0
50,27,1,4,1,4,4,4081,11764,2,14,3,1,1,30,3,1,27,4,0,0
18,26,5,3,2,5,2,3889,23214,8,20,2,3,2,36,2,3,36,8,10,1
21,16,4,3,2,2,1,10792,13609,2,23,1,3,3,34,2,1,2,2,2,0
30,6,5,2,4,4,3,13465,15278,2,21,1,1,2,21,4,1,21,1,12,0
40,9,2,3,1,4,1,7687,25835,2,14,2,2,1,37,1,3,37,17,5,0
45,18,2,1,1,5,2,4097,17613,7,22,2,1,0,38,5,2,38,13,6,1
60,1,2,4,2,3,2,4268,3701,1,17,1,1,1,30,0,1,22,4,15,0
29,18,2,1,2,2,4,5837,22203,3,23,3,4,1,7,1,1,5,5,5,0
36,19,1,3,2,2,4,12741,10329,7,15,2,2,2,15,3,3,13,4,3,0
50,9,3,1,4,1,2,19160,20759,0,15,2,4,1,21,0,4,21,1,2,0
35,14,2,4,4,2,3,7539,13117,2,11,4,4,3,35,3,3,35,6,11,0
51,12,1,3,2,2,3,8831,17075,3,16,3,3,0,19,1,1,19,17,7,1
47,10,5,1,4,2,2,16960,6690,5,19,2,1,3,22,4,4,22,15,1,0
60,9,2,3,4,2,4,9139,23019,1,16,2,1,1,12,2,4,12,4,12,0
64,12,5,3,3,5,2,11266,22164,6,15,1,4,2,8,2,3,8,8,0,0
64,5,5,1,1,1,4,1507,21065,2,23,2,1,2,40,2,4,40,12,6,1
23,23,4,3,2,4,4,18086,14627,7,23,2,2,3,7,0,2,5,5,2,0
21,19,1,1,3,1,2,7271,11729,1,20,4,1,3,27,3,2,27,13,2,0
29,10,1,4,3,3,1,12679,18106,8,11,3,4,2,7,2,2,6,4,5,0
40,2,2,3,4,4,2,7562,13529,3,20,2,1,3,23,3,1,18,3,14,0
45,6,2,1,2,1,1,14967,24609,7,22,3,4,1,30,2,3,30,8,2,0
28,22,2,4,4,1,3,4491,11057,3,14,3,2,0,39,1,3,34,14,8,1
45,5,1,2,3,1,4,1823,26973,5,15,3,3,0,28,6,1,28,13,1,1
57,1,5,3,3,1,3,10885,26567,7,25,4,4,0,32,4,1,32,4,0,1
51,26,5,4,3,1,4,7687,23193,4,21,2,4,2,21,3,3,21,14,6,1
65,18,2,3,1,1,4,4150,4405,5,13,4,1,2,2,0,1,2,2,2,1
51,23,5,3,2,5,2,4127,13039,1,19,3,3,2,31,2,3,12,12,12,1
38,26,2,2,1,5,4,3908,2180,3,23,1,2,0,39,1,4,39,4,6,1
53,15,3,4,3,4,3,14365,7634,4,15,2,3,3,12,2,4,12,12,8,0
45,2,5,3,3,2,4,8640,16895,0,14,2,4,2,39,4,4,39,13,4,0
51,21,1,4,3,1,1,14843,7384,6,20,3,2,2,40,6,3,39,16,15,1
58,15,4,2,1,2,1,5318,2202,5,19,3,2,1,26,5,1,12,12,2,1
46,11,1,4,4,5,2,10344,23263,3,21,3,3,2,22,2,1,11,11,11,0
43,26,1,2,2,3,2,14969,23985,3,18,3,4,2,17,4,1,4,4,4,0
30,13,4,4,4,1,4,8024,12071,2,20,1,3,0,30,3,1,12,12,11,1
51,20,2,2,4,4,3,6859,24814,0,15,4,1,0,27,4,1,11,1,1,0
36,15,5,4,3,2,2,17186,12372,5,25,2,4,1,20,1,1,9,9,9,0
25,10,1,1,1,4,2,7271,3120,4,10,3,2,0,14,5,3,14,0,7,0
46,17,5,1,4,1,2,7141,18377,5,19,4,3,3,36,1,2,1,1,1,0
60,5,4,3,1,2,1,13757,5958,9,25,1,1,3,37,3,1,37,15,4,1
57,1,4,2,1,2,3,11400,2093,0,19,4,2,0,38,0,3,15,10,1,1
33,19,5,3,1,1,2,13802,23798,1,10,3,1,2,32,6,3,32,2,15,0
45,12,5,1,2,3,4,12652,18857,6,11,4,4,1,33,1,3,33,13,15,0
47,25,4,3,4,1,2,1881,25487,8,11,4,1,2,32,3,3,24,4,5,1
40,7,2,4,3,4,2,3571,23963,5,22,1,2,2,25,5,1,25,16,7,1
46,2,5,2,3,5,1,12552,2210,5,23,2,1,1,39,6,4,39,1,2,0
37,21,3,2,2,5,1,12752,25086,4,20,1,3,0,40,6,4,13,6,0,0
34,15,3,4,4,5,2,18434,20874,4,13,3,4,1,27,3,3,14,9,12,0
43,20,5,2,3,2,3,1368,10290,5,23,2,1,3,35,1,2,34,9,4,1
64,13,1,2,1,2,1,2916,26596,1,22,4,1,2,37,3,1,37,7,7,1
56,7,4,3,3,1,2,15458,9348,9,19,3,2,3,33,3,2,30,0,4,0
50,14,2,2,4,2,3,14002,24350,5,21,4,3,1,33,2,4,33,15,2,1
31,20,3,1,1,4,2,12624,8837,3,11,4,3,0,8,3,2,8,8,6,1
48,16,3,4,2,1,3,11559,18944,2,23,4,3,1,25,1,3,6,6,6,0
33,30,1,2,3,4,4,11873,9567,6,17,4,3,3,37,1,2,37,14,15,1
38,9,5,1,3,5,1,4762,5343,4,17,4,1,3,12,1,1,0,0,0,0
52,19,1,4,2,4,4,6419,15334,9,20,2,3,2,34,2,3,22,11,6,1
36,22,2,3,4,5,3,15865,2107,2,11,3,4,2,13,1,1,13,1,13,1
23,5,5,3,1,2,1,12281,23315,7,18,1,3,2,24,6,4,24,9,11,1
40,10,3,3,3,1,1,18594,7796,4,18,4,2,2,17,3,4,7,7,4,0
43,8,3,3,4,3,4,2726,20455,2,18,2,3,0,39,4,1,39,4,1,1
26,29,4,1,1,4,3,4321,21207,8,18,1,2,1,5,6,2,5,5,5,1
30,14,2,1,3,1,1,18604,20155,1,21,1,4,1,29,2,2,14,6,7,0
61,11,3,2,4,3,3,5036,20884,2,23,4,3,1,30,4,1,19,8,6,1
32,30,1,2,4,1,3,4990,11834,2,16,3,4,0,38,0,3,16,16,6,1
49,1,3,3,2,3,1,18230,4162,0,18,4,1,1,31,5,1,31,16,7,0
56,10,1,4,3,1,1,1272,24921,6,17,4,3,1,16,4,2,5,5,5,1
61,2,1,4,1,5,1,18332,2951,5,19,2,4,0,38,3,4,38,4,3,0
34,7,5,3,3,3,4,6209,16193,5,17,1,4,2,34,2,4,27,5,0,0
62,17,5,1,2,1,1,1269,4667,5,24,3,2,2,14,1,1,9,5,9,1
46,5,3,1,1,3,1,16599,11800,6,16,3,4,0,10,1,2,8,8,8,1
57,24,3,3,4,5,2,10498,21027,5,22,1,4,0,36,4,4,36,9,11,1
35,10,1,3,2,3,2,10050,18178,8,11,4,3,2,33,4,1,33,16,3,0
51,5,5,1,1,3,4,19164,15914,4,11,1,1,0,14,4,2,12,2,10,1
42,5,3,1,1,1,4,15799,15300,0,25,4,4,1,35,3,1,10,8,1,0
29,9,5,1,3,4,2,12067,21557,0,25,4,4,3,36,1,4,10,0,5,0
62,11,2,3,4,5,4,5893,24223,0,17,4,2,3,29,5,2,29,18,7,0
32,15,1,1,2,1,2,4161,6341,1,11,1,1,1,38,0,3,27,13,9,1
60,27,5,4,4,2,2,5454,2810,3,11,3,4,0,25,3,4,22,7,9,1
41,5,3,1,2,3,3,17763,3010,5,22,4,3,2,33,5,3,14,14,2,0
26,17,1,2,3,2,4,19598,24210,6,16,2,3,3,10,1,4,10,5,5,0
57,19,4,1,1,1,1,16027,15685,4,16,3,2,3,12,1,3,12,1,11,1
37,14,1,2,3,4,2,17953,9513,6,10,1,1,1,27,1,3,27,6,14,1
42,21,2,4,2,5,3,9317,14958,1,20,3,1,2,7,1,1,6,5,6,0
64,24,1,2,4,1,3,17728,17854,5,16,2,4,3,40,2,1,30,10,14,1
41,26,5,3,1,4,2,5025,10189,2,21,3,2,1,21,1,2,21,9,8,0
43,2,5,3,2,1,4,9958,20234,8,22,3,3,2,37,4,1,37,10,3,1
