Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
35,Yes,Travel_Rarely,1224,Research & Development,7,3,Medical,1,1052,2,Female,32,3,5,Research Director,3,Single,12575,25416,1,Y,No,15,3,3,80,2,3,4,2,0,0,0,0
40,Yes,Travel_Rarely,154,Sales,13,3,Life Sciences,1,1053,4,Male,66,3,2,Sales Executive,1,Single,4990,21721,2,Y,No,12,3,3,80,0,18,6,3,17,10,2,0
44,Yes,Travel_Rarely,909,Sales,1,2,Marketing,1,1054,1,Male,72,4,3,Sales Executive,3,Single,7671,2611,4,Y,No,16,3,3,80,3,1,2,2,1,1,0,0
26,No,Travel_Rarely,920,Research & Development,1,3,Technical Degree,1,1055,3,Male,30,3,3,Research Scientist,4,Divorced,7327,26850,3,Y,No,13,3,3,80,3,3,5,4,0,0,0,0
54,Yes,Travel_Frequently,370,Human Resources,11,4,Life Sciences,1,1056,4,Male,33,4,1,Human Resources,3,Married,2183,22205,1,Y,No,24,3,3,80,0,24,3,4,22,1,2,3
42,Yes,Travel_Rarely,869,Sales,6,1,Marketing,1,1057,1,Male,52,3,1,Sales Representative,2,Married,3105,19344,6,Y,No,20,3,2,80,1,9,6,2,8,2,7,5
23,Yes,Travel_Frequently,995,Research & Development,12,1,Life Sciences,1,1058,4,Male,56,2,2,Healthcare Representative,2,Divorced,5666,20823,0,Y,No,15,3,2,80,2,4,3,2,1,1,0,1
35,Yes,Travel_Rarely,274,Sales,18,2,Medical,1,1059,4,Female,67,4,2,Sales Executive,2,Divorced,4489,23234,3,Y,Yes,12,3,3,80,1,22,5,3,15,1,0,3
35,No,Travel_Rarely,1146,Research & Development,3,3,Life Sciences,1,1060,3,Male,99,3,4,Manufacturing Director,4,Married,10271,8234,3,Y,No,21,3,4,80,1,18,2,1,9,9,2,0
31,Yes,Travel_Frequently,876,Research & Development,8,4,Technical Degree,1,1061,3,Male,77,2,4,Manufacturing Director,1,Married,10395,3094,3,Y,No,22,3,2,80,1,13,1,2,8,0,0,0
23,Yes,Travel_Rarely,1066,Research & Development,10,4,Technical Degree,1,1062,1,Male,46,4,1,Laboratory Technician,3,Single,2141,18015,3,Y,No,12,4,2,80,1,3,2,4,1,1,1,1
41,No,Travel_Rarely,728,Sales,1,3,Medical,1,1063,3,Male,65,3,2,Sales Executive,4,Single,5884,11631,2,Y,No,22,3,4,80,1,6,3,3,0,0,0,0
33,Yes,Travel_Rarely,1106,Sales,4,5,Marketing,1,1064,2,Female,71,4,2,Sales Executive,3,Married,4713,5000,2,Y,Yes,17,3,4,80,0,8,3,4,6,3,0,2
33,No,Travel_Rarely,653,Research & Development,13,3,Medical,1,1065,4,Female,70,1,2,Healthcare Representative,2,Married,4623,19652,2,Y,No,17,3,2,80,0,12,0,3,5,0,1,2
18,Yes,Non-Travel,1475,Research & Development,9,4,Marketing,1,1066,4,Male,31,2,5,Manager,3,Married,12326,20000,6,Y,No,13,3,1,80,0,5,3,4,4,1,0,4
30,Yes,Non-Travel,200,Human Resources,6,3,Technical Degree,1,1067,3,Male,92,4,1,Human Resources,3,Single,2079,18906,1,Y,Yes,13,3,1,80,3,8,3,3,1,1,0,1
18,Yes,Travel_Rarely,573,Sales,5,3,Marketing,1,1068,3,Male,66,1,3,Sales Executive,2,Divorced,7044,22321,6,Y,No,15,3,1,80,2,16,3,4,10,1,5,0
60,Yes,Travel_Rarely,1123,Human Resources,27,3,Life Sciences,1,1069,3,Male,99,3,2,Human Resources,3,Single,4869,9256,6,Y,No,16,3,3,80,1,8,3,3,1,1,0,1
29,Yes,Travel_Frequently,1367,Research & Development,3,3,Life Sciences,1,1070,1,Female,90,4,5,Research Director,3,Single,13009,25656,1,Y,Yes,12,3,3,80,1,17,6,4,11,11,0,1
32,Yes,Travel_Rarely,1491,Human Resources,13,4,Life Sciences,1,1071,3,Female,33,3,1,Human Resources,3,Single,2081,14756,1,Y,No,24,3,1,80,1,6,0,4,4,0,2,3
24,Yes,Travel_Rarely,1046,Research & Development,3,5,Other,1,1072,2,Male,52,3,2,Research Scientist,2,Divorced,5449,16339,0,Y,Yes,24,3,3,80,0,1,1,3,1,1,1,1
34,Yes,Travel_Frequently,532,Research & Development,3,2,Life Sciences,1,1073,1,Male,71,4,1,Healthcare Representative,4,Single,2666,2955,1,Y,No,22,3,3,80,0,5,3,3,0,0,0,0
45,Yes,Travel_Rarely,380,Research & Development,12,1,Other,1,1074,2,Female,54,4,5,Manufacturing Director,2,Married,13053,2324,2,Y,No,11,3,1,80,3,7,3,3,0,0,0,0
40,Yes,Non-Travel,279,Research & Development,4,3,Medical,1,1075,4,Female,72,4,2,Laboratory Technician,4,Divorced,5798,25440,3,Y,Yes,19,3,1,80,1,4,2,4,4,4,0,4
40,Yes,Travel_Rarely,696,Research & Development,29,3,Technical Degree,1,1076,2,Male,97,4,2,Research Scientist,3,Divorced,4962,13017,4,Y,No,13,3,3,80,0,8,4,3,2,0,2,0
28,No,Travel_Rarely,352,Sales,3,1,Marketing,1,1077,4,Female,31,3,2,Sales Executive,3,Married,4351,23674,2,Y,No,18,3,1,80,3,14,2,4,5,5,4,1
44,Yes,Travel_Rarely,233,Sales,3,4,Marketing,1,1078,3,Male,98,2,3,Sales Executive,4,Divorced,7978,22647,1,Y,Yes,11,3,4,80,0,3,3,2,3,0,0,3
56,No,Travel_Rarely,318,Research & Development,2,4,Life Sciences,1,1079,3,Male,67,3,5,Manager,3,Single,12847,6434,0,Y,No,23,3,3,80,3,19,5,4,18,0,0,2
55,Yes,Non-Travel,901,Human Resources,5,4,Marketing,1,1080,3,Female,42,3,4,Manager,3,Married,9404,25848,2,Y,Yes,17,3,4,80,0,6,3,4,1,1,1,1
27,Yes,Travel_Rarely,296,Research & Development,1,4,Medical,1,1081,4,Male,45,4,5,Manufacturing Director,1,Divorced,12269,21250,4,Y,Yes,12,4,4,80,1,8,2,2,1,1,0,1
42,No,Travel_Frequently,1150,Sales,1,3,Technical Degree,1,1082,3,Male,71,3,3,Sales Executive,4,Married,6695,10418,2,Y,No,17,3,2,80,0,12,2,2,4,1,0,0
42,Yes,Travel_Rarely,1064,Research & Development,4,1,Life Sciences,1,1083,4,Female,83,4,2,Laboratory Technician,3,Married,4704,6984,4,Y,Yes,11,4,1,80,2,10,3,3,4,1,0,0
51,Yes,Travel_Frequently,235,Sales,2,3,Marketing,1,1084,3,Male,51,3,2,Sales Executive,1,Married,4941,23842,3,Y,No,20,3,3,80,2,1,1,2,1,1,1,1
36,Yes,Travel_Frequently,796,Research & Development,1,3,Medical,1,1085,3,Male,36,3,1,Laboratory Technician,2,Married,2536,7970,3,Y,No,18,4,1,80,2,17,3,1,12,1,8,1
48,Yes,Travel_Rarely,877,Research & Development,11,2,Medical,1,1086,3,Male,41,3,2,Laboratory Technician,3,Divorced,4497,2928,2,Y,Yes,14,3,3,80,0,10,3,4,8,8,5,3
30,Yes,Travel_Frequently,1284,Research & Development,3,3,Life Sciences,1,1087,4,Male,88,4,2,Research Scientist,1,Single,5291,14467,0,Y,No,11,3,3,80,0,14,6,4,14,7,2,2
47,Yes,Travel_Rarely,927,Research & Development,1,3,Medical,1,1088,3,Female,90,4,2,Research Scientist,3,Single,4601,22122,2,Y,No,24,3,1,80,0,6,3,2,3,3,1,2
44,No,Travel_Rarely,958,Research & Development,7,3,Life Sciences,1,1089,3,Female,63,4,3,Research Scientist,1,Married,6918,6712,1,Y,No,17,3,2,80,2,9,5,4,3,0,3,3
35,No,Non-Travel,891,Research & Development,1,4,Medical,1,1090,4,Male,60,2,4,Research Director,3,Married,9942,26291,2,Y,No,19,3,3,80,1,12,6,4,11,0,1,3
42,No,Travel_Rarely,1094,Research & Development,7,2,Technical Degree,1,1091,4,Male,67,3,5,Manufacturing Director,3,Single,11936,4579,4,Y,No,19,3,1,80,3,14,5,4,5,0,1,1
37,Yes,Travel_Frequently,630,Sales,11,1,Life Sciences,1,1092,1,Female,77,3,5,Manager,4,Married,13431,23326,1,Y,No,17,3,2,80,0,4,4,3,1,0,0,1
37,No,Travel_Rarely,1223,Research & Development,13,2,Life Sciences,1,1093,2,Male,94,3,5,Manufacturing Director,2,Single,12684,19643,4,Y,No,19,3,2,80,1,16,1,4,16,0,0,2
38,Yes,Travel_Frequently,1291,Research & Development,1,3,Other,1,1094,3,Male,44,4,2,Laboratory Technician,4,Married,5289,23613,1,Y,No,11,4,4,80,0,6,3,3,0,0,0,0
43,Yes,Travel_Rarely,652,Sales,1,4,Marketing,1,1095,2,Male,76,2,3,Sales Executive,2,Married,7920,16768,2,Y,Yes,20,3,2,80,2,8,1,3,3,0,0,0
34,Yes,Travel_Rarely,960,Sales,1,2,Life Sciences,1,1096,3,Male,74,2,2,Sales Executive,2,Divorced,4672,21951,3,Y,No,15,4,1,80,2,6,4,4,1,0,0,1
41,Yes,Travel_Rarely,1337,Human Resources,2,2,Human Resources,1,1097,3,Male,51,3,1,Human Resources,1,Single,2045,11455,4,Y,Yes,11,3,4,80,1,6,4,3,4,4,2,0
38,No,Non-Travel,1434,Research & Development,12,4,Other,1,1098,4,Female,31,3,3,Research Scientist,3,Divorced,6652,4598,2,Y,No,17,3,3,80,1,6,4,4,4,0,0,4
30,Yes,Travel_Rarely,1464,Research & Development,12,4,Technical Degree,1,1099,4,Male,60,4,5,Manager,3,Married,12145,20409,5,Y,Yes,14,3,2,80,1,10,4,4,2,1,2,2
46,Yes,Travel_Rarely,128,Research & Development,6,3,Life Sciences,1,1100,1,Female,89,4,4,Manufacturing Director,4,Married,9608,15503,2,Y,No,24,3,3,80,0,16,3,4,12,4,4,1
33,Yes,Travel_Rarely,1399,Research & Development,1,4,Life Sciences,1,1101,1,Female,83,4,3,Research Scientist,2,Single,6944,22300,3,Y,No,14,3,3,80,1,21,5,2,16,1,2,1
45,No,Travel_Rarely,1426,Research & Development,1,5,Life Sciences,1,1102,2,Female,58,3,5,Manufacturing Director,4,Divorced,12808,21678,1,Y,No,24,3,4,80,2,10,4,3,3,2,3,3
39,Yes,Travel_Rarely,454,Research & Development,1,2,Technical Degree,1,1103,4,Male,81,4,1,Healthcare Representative,4,Married,1845,26239,1,Y,No,15,3,1,80,0,3,5,1,3,1,0,1
40,No,Travel_Frequently,269,Sales,5,3,Medical,1,1104,4,Male,98,3,4,Manager,3,Married,9775,25626,0,Y,No,21,3,4,80,1,17,3,4,11,1,2,0
43,Yes,Travel_Rarely,1068,Research & Development,9,4,Medical,1,1105,3,Female,30,3,2,Research Scientist,3,Single,5020,11277,1,Y,Yes,17,3,3,80,1,9,3,4,2,2,2,0
37,Yes,Non-Travel,1298,Research & Development,20,5,Medical,1,1106,3,Male,81,3,1,Laboratory Technician,1,Divorced,2590,20220,3,Y,No,24,3,2,80,1,11,2,4,8,1,4,2
47,Yes,Travel_Rarely,797,Research & Development,22,3,Technical Degree,1,1107,2,Male,53,3,2,Laboratory Technician,4,Single,5538,3782,1,Y,Yes,16,4,3,80,2,5,4,3,0,0,0,0
31,No,Travel_Rarely,1015,Research & Development,8,2,Medical,1,1108,3,Male,56,4,2,Laboratory Technician,3,Married,5461,25683,1,Y,No,18,3,1,80,0,12,3,3,6,0,0,6
27,Yes,Travel_Rarely,492,Sales,5,3,Technical Degree,1,1109,2,Male,34,4,1,Sales Representative,2,Single,2944,11350,1,Y,No,22,3,4,80,1,2,2,4,1,1,1,1
33,Yes,Travel_Rarely,985,Research & Development,2,3,Medical,1,1110,3,Female,64,2,4,Manufacturing Director,4,Single,9461,3987,4,Y,No,23,3,1,80,1,2,3,3,1,1,1,1
38,Yes,Non-Travel,801,Sales,2,1,Other,1,1111,1,Female,97,3,2,Sales Representative,1,Married,5444,25389,4,Y,No,18,3,4,80,0,12,4,1,11,0,0,1
43,Yes,Travel_Rarely,1273,Research & Development,1,4,Medical,1,1112,3,Male,64,3,4,Manufacturing Director,3,Married,9663,13113,1,Y,Yes,19,3,4,80,1,19,1,2,10,0,3,6
44,Yes,Travel_Rarely,300,Research & Development,2,3,Life Sciences,1,1113,3,Female,35,4,1,Laboratory Technician,1,Married,2651,20045,6,Y,Yes,23,3,3,80,1,24,5,4,15,0,1,4
46,Yes,Travel_Rarely,493,Sales,10,3,Marketing,1,1114,3,Male,87,1,2,Sales Executive,2,Married,5211,5365,2,Y,No,12,3,4,80,0,12,5,2,4,4,1,1
34,Yes,Travel_Rarely,949,Sales,9,4,Marketing,1,1115,4,Male,67,3,2,Sales Representative,1,Married,5021,2846,2,Y,No,13,4,2,80,2,7,5,4,1,1,0,0
53,No,Travel_Rarely,1311,Research & Development,4,5,Medical,1,1116,3,Female,93,4,4,Manufacturing Director,1,Single,10466,10230,2,Y,No,22,3,3,80,1,17,4,4,10,1,0,2
35,No,Travel_Rarely,1231,Research & Development,2,3,Medical,1,1117,2,Male,52,3,3,Research Scientist,4,Single,7342,26428,1,Y,No,22,3,3,80,1,11,3,3,9,2,2,9
45,Yes,Travel_Rarely,1137,Research & Development,2,2,Life Sciences,1,1118,4,Female,54,2,1,Laboratory Technician,1,Divorced,1383,5828,4,Y,No,24,3,3,80,1,15,3,3,12,5,0,1
37,Yes,Non-Travel,630,Research & Development,20,4,Medical,1,1119,4,Male,81,3,1,Healthcare Representative,3,Married,3032,25428,0,Y,No,16,3,4,80,0,9,3,3,4,0,4,2
18,No,Travel_Rarely,947,Research & Development,1,5,Medical,1,1120,2,Male,31,4,1,Healthcare Representative,3,Divorced,1904,26226,1,Y,No,24,3,3,80,2,12,6,4,8,5,0,5
24,Yes,Travel_Frequently,700,Research & Development,10,4,Technical Degree,1,1121,2,Male,31,4,3,Research Scientist,1,Single,7735,25373,3,Y,No,11,3,3,80,1,6,2,1,0,0,0,0
49,Yes,Travel_Rarely,1321,Research & Development,1,4,Medical,1,1122,1,Male,87,3,2,Research Scientist,2,Single,4827,12421,2,Y,Yes,20,3,4,80,2,17,2,1,15,0,3,5
39,Yes,Travel_Frequently,864,Research & Development,1,5,Technical Degree,1,1123,3,Male,72,4,4,Research Director,4,Married,9592,26150,3,Y,No,14,3,3,80,0,13,4,2,6,1,3,0
39,Yes,Non-Travel,1093,Sales,1,3,Medical,1,1124,4,Male,88,2,2,Sales Executive,1,Divorced,4786,20898,3,Y,Yes,24,3,2,80,2,8,2,3,0,0,0,0
48,Yes,Travel_Rarely,904,Sales,7,2,Technical Degree,1,1125,2,Male,71,2,3,Sales Executive,4,Married,7479,13457,4,Y,Yes,21,3,4,80,0,18,3,4,10,2,1,4
35,Yes,Travel_Rarely,310,Research & Development,4,3,Technical Degree,1,1126,1,Male,61,4,1,Healthcare Representative,1,Single,2481,6907,3,Y,No,17,3,1,80,2,7,4,4,2,2,1,1
38,Yes,Travel_Rarely,1051,Research & Development,4,4,Medical,1,1127,3,Male,61,1,2,Healthcare Representative,2,Single,5245,24712,2,Y,No,23,3,1,80,1,4,2,3,4,4,1,0
42,Yes,Travel_Rarely,131,Research & Development,2,4,Life Sciences,1,1128,1,Female,61,2,2,Research Scientist,2,Married,5619,17075,4,Y,No,22,3,4,80,1,3,4,2,0,0,0,0
37,No,Travel_Rarely,1433,Research & Development,15,2,Technical Degree,1,1129,4,Male,53,3,3,Research Scientist,3,Married,6923,8475,2,Y,No,23,3,3,80,3,4,4,3,0,0,0,0
41,No,Non-Travel,1150,Research & Development,8,3,Medical,1,1130,2,Female,36,4,1,Laboratory Technician,4,Married,3017,3621,3,Y,No,13,3,3,80,1,9,4,4,2,1,0,0
30,No,Travel_Rarely,332,Research & Development,7,3,Technical Degree,1,1131,4,Female,34,2,2,Laboratory Technician,3,Married,4381,20890,3,Y,No,23,3,2,80,0,11,3,4,4,2,2,0
60,Yes,Travel_Rarely,407,Research & Development,18,4,Medical,1,1132,4,Female,51,3,5,Manager,2,Single,12542,18197,3,Y,No,19,3,4,80,0,17,5,2,10,1,2,0
22,No,Travel_Rarely,158,Research & Development,10,3,Medical,1,1133,1,Female,79,3,3,Research Scientist,3,Married,7032,6638,4,Y,No,21,3,2,80,0,20,3,4,17,1,1,3
37,Yes,Travel_Frequently,151,Sales,10,3,Medical,1,1134,3,Male,39,3,2,Sales Executive,4,Single,5699,17175,1,Y,No,21,3,1,80,1,9,3,4,1,1,1,1
32,Yes,Travel_Rarely,1457,Sales,11,4,Life Sciences,1,1135,3,Female,38,3,5,Manager,2,Single,12446,24041,2,Y,No,17,3,4,80,0,6,3,3,1,1,0,1
24,Yes,Travel_Rarely,1147,Sales,15,3,Life Sciences,1,1136,2,Male,38,3,3,Sales Executive,3,Married,7756,10012,1,Y,Yes,19,3,4,80,1,40,3,2,40,2,0,0
52,Yes,Non-Travel,1300,Research & Development,1,3,Technical Degree,1,1137,4,Male,80,2,3,Research Scientist,3,Divorced,7802,11922,2,Y,No,19,4,1,80,1,7,1,4,0,0,0,0
41,Yes,Travel_Rarely,312,Sales,9,2,Life Sciences,1,1138,4,Male,53,3,1,Sales Representative,2,Single,2713,22315,0,Y,Yes,22,3,2,80,0,21,3,2,12,0,4,0
26,Yes,Travel_Rarely,1337,Sales,2,3,Other,1,1139,1,Male,57,3,1,Sales Representative,3,Married,2780,17106,2,Y,No,17,3,4,80,1,0,1,4,0,0,0,0
37,No,Travel_Rarely,1156,Research & Development,1,4,Medical,1,1140,3,Male,35,3,5,Research Director,4,Married,12689,3175,3,Y,No,15,3,3,80,0,22,1,1,18,3,1,6
28,Yes,Travel_Rarely,351,Research & Development,3,1,Technical Degree,1,1141,2,Female,32,2,3,Research Scientist,2,Divorced,7362,15997,2,Y,No,19,3,2,80,1,2,2,4,0,0,0,0
36,Yes,Travel_Frequently,881,Sales,4,3,Marketing,1,1142,3,Female,58,2,1,Sales Representative,3,Single,3066,25099,1,Y,No,22,4,1,80,1,7,3,3,0,0,0,0
32,Yes,Travel_Rarely,1241,Sales,6,2,Marketing,1,1143,4,Male,45,2,3,Sales Executive,2,Single,7588,10453,2,Y,Yes,15,4,2,80,3,1,1,4,0,0,0,0
57,No,Travel_Rarely,916,Sales,7,2,Marketing,1,1144,3,Male,45,3,2,Sales Representative,4,Single,4810,10160,1,Y,No,24,3,3,80,1,1,5,4,1,1,1,1
31,Yes,Non-Travel,1095,Research & Development,4,4,Medical,1,1145,2,Male,80,2,2,Laboratory Technician,2,Married,5015,4443,7,Y,No,12,3,4,80,2,11,1,3,3,3,3,0
34,Yes,Travel_Rarely,428,Research & Development,1,1,Life Sciences,1,1146,2,Male,92,2,4,Manager,4,Divorced,9520,6042,7,Y,Yes,12,3,1,80,1,38,3,4,32,6,0,0
47,Yes,Travel_Rarely,606,Research & Development,1,5,Medical,1,1147,2,Female,38,3,1,Laboratory Technician,1,Single,2626,17557,3,Y,No,19,3,4,80,2,10,3,3,5,1,2,1
42,Yes,Travel_Rarely,177,Research & Development,16,3,Medical,1,1148,4,Male,73,4,2,Laboratory Technician,3,Divorced,4375,4871,2,Y,Yes,18,4,4,80,0,5,3,4,4,1,4,4
24,No,Travel_Rarely,768,Research & Development,1,4,Life Sciences,1,1149,3,Male,68,4,4,Manager,3,Single,10333,9634,2,Y,No,22,3,2,80,1,22,2,4,13,1,0,1
41,Yes,Travel_Rarely,1048,Research & Development,24,4,Medical,1,1150,2,Male,31,3,4,Manager,4,Divorced,9775,22338,3,Y,Yes,13,3,4,80,0,18,3,3,10,1,4,1
33,Yes,Travel_Rarely,564,Sales,4,3,Medical,1,1151,1,Female,69,2,3,Sales Executive,3,Single,8142,9316,1,Y,Yes,17,3,2,80,0,14,2,3,13,11,0,2
30,Yes,Travel_Frequently,915,Sales,25,2,Marketing,1,1152,4,Female,65,4,5,Manager,2,Divorced,12402,7688,4,Y,No,12,4,1,80,3,3,5,4,2,2,2,1
24,Yes,Travel_Rarely,1425,Research & Development,1,2,Life Sciences,1,1153,3,Female,98,4,2,Research Scientist,1,Married,4601,26751,1,Y,Yes,11,3,4,80,0,14,6,3,12,4,0,12
40,No,Travel_Rarely,679,Research & Development,11,4,Life Sciences,1,1154,4,Male,72,3,2,Healthcare Representative,4,Married,4693,3509,1,Y,No,20,3,4,80,0,28,3,3,20,6,0,1
18,Yes,Travel_Frequently,748,Research & Development,12,3,Medical,1,1155,1,Male,57,4,4,Manufacturing Director,1,Divorced,9114,11677,1,Y,No,15,3,4,80,0,7,3,4,2,1,2,2
42,Yes,Travel_Rarely,1108,Sales,5,2,Medical,1,1156,2,Male,86,3,1,Sales Representative,1,Married,2517,11331,1,Y,No,19,3,3,80,1,8,3,4,4,2,0,0
50,No,Travel_Rarely,482,Research & Development,1,4,Technical Degree,1,1157,2,Male,56,3,2,Healthcare Representative,3,Married,4809,24152,7,Y,No,24,3,4,80,2,9,1,2,2,2,0,1
28,No,Non-Travel,384,Sales,2,3,Marketing,1,1158,2,Male,68,4,2,Sales Executive,1,Divorced,4468,17420,1,Y,No,18,3,3,80,2,2,5,3,2,0,0,0
30,No,Travel_Rarely,715,Research & Development,4,3,Other,1,1159,3,Male,52,3,4,Manufacturing Director,4,Married,10429,22631,0,Y,No,19,3,4,80,1,9,6,2,5,3,5,1
55,No,Travel_Rarely,539,Sales,19,3,Technical Degree,1,1160,3,Male,30,3,2,Sales Representative,1,Married,4775,26385,3,Y,No,19,3,3,80,2,7,3,4,3,3,0,1
36,No,Travel_Rarely,465,Research & Development,1,4,Life Sciences,1,1161,4,Male,82,4,1,Healthcare Representative,4,Married,2705,20718,6,Y,No,24,3,2,80,2,9,4,3,2,0,1,2
41,No,Travel_Rarely,1487,Sales,4,5,Marketing,1,1162,4,Female,66,4,5,Manager,3,Married,12487,12020,1,Y,No,13,3,4,80,2,7,3,3,5,5,0,5
48,No,Non-Travel,106,Research & Development,5,2,Medical,1,1163,4,Male,59,2,2,Research Scientist,3,Single,5380,5208,2,Y,No,11,4,2,80,1,5,3,3,3,2,3,2
49,Yes,Travel_Frequently,255,Sales,16,4,Other,1,1164,4,Male,51,1,5,Manager,3,Married,13093,26995,3,Y,No,20,4,4,80,0,10,3,3,4,4,3,0
35,Yes,Travel_Rarely,696,Research & Development,12,2,Marketing,1,1165,3,Male,45,2,4,Manager,2,Married,10264,9050,2,Y,Yes,21,3,3,80,0,14,6,3,12,5,0,7
34,No,Travel_Rarely,1183,Research & Development,10,4,Life Sciences,1,1166,1,Male,39,3,2,Laboratory Technician,3,Divorced,4984,19517,1,Y,No,14,3,3,80,1,19,5,3,15,1,1,0
34,Yes,Travel_Frequently,1049,Sales,3,4,Technical Degree,1,1167,3,Female,93,3,1,Sales Representative,2,Married,2672,24996,2,Y,No,21,3,1,80,0,2,2,2,0,0,0,0
34,Yes,Travel_Frequently,1240,Sales,2,1,Other,1,1168,4,Male,69,3,2,Sales Executive,1,Married,5387,10658,1,Y,Yes,24,3,4,80,1,0,4,3,0,0,0,0
34,Yes,Travel_Rarely,984,Human Resources,9,3,Human Resources,1,1169,2,Male,89,3,1,Human Resources,2,Married,1824,19139,3,Y,No,19,3,2,80,0,8,3,3,0,0,0,0
42,Yes,Travel_Rarely,485,Research & Development,1,3,Technical Degree,1,1170,4,Female,30,4,1,Healthcare Representative,1,Married,1811,10078,1,Y,No,16,3,4,80,1,14,4,2,5,5,5,0
30,Yes,Non-Travel,860,Research & Development,8,4,Technical Degree,1,1171,4,Female,89,3,5,Manager,3,Married,12425,5581,1,Y,Yes,14,3,2,80,0,8,4,4,6,1,0,0
29,Yes,Travel_Frequently,778,Sales,10,5,Marketing,1,1172,4,Female,89,2,1,Sales Representative,2,Married,2604,18817,0,Y,No,23,3,1,80,2,11,2,4,9,5,0,9
32,No,Travel_Rarely,375,Research & Development,8,3,Technical Degree,1,1173,4,Male,73,3,5,Manager,3,Married,11746,17294,4,Y,No,13,3,3,80,0,9,2,2,4,2,0,4
31,No,Travel_Rarely,1128,Sales,10,3,Marketing,1,1174,4,Female,65,3,5,Manager,1,Divorced,12992,6781,4,Y,No,16,3,2,80,1,5,3,3,5,1,1,0
60,No,Travel_Rarely,918,Research & Development,3,4,Life Sciences,1,1175,2,Male,34,3,5,Manager,1,Married,12806,3261,2,Y,No,17,3,2,80,2,8,3,4,7,2,0,0
22,No,Travel_Rarely,794,Research & Development,8,5,Life Sciences,1,1176,3,Female,69,2,2,Research Scientist,3,Married,5449,13394,4,Y,No,17,3,3,80,1,17,1,3,9,0,0,3
45,Yes,Travel_Rarely,833,Sales,19,2,Marketing,1,1177,2,Female,69,4,2,Sales Executive,2,Married,4588,25820,2,Y,Yes,11,3,2,80,1,2,4,3,1,0,1,1
24,No,Travel_Rarely,624,Research & Development,1,4,Life Sciences,1,1178,4,Male,66,3,5,Research Director,4,Divorced,12462,13419,3,Y,No,12,3,3,80,3,4,3,3,2,0,2,1
38,Yes,Travel_Rarely,1154,Research & Development,9,3,Life Sciences,1,1179,4,Female,42,3,4,Manufacturing Director,1,Single,9746,13172,2,Y,Yes,14,3,1,80,3,8,3,4,0,0,0,0
23,Yes,Travel_Rarely,136,Research & Development,1,4,Life Sciences,1,1180,1,Female,85,4,5,Manager,3,Married,12529,17389,2,Y,Yes,15,3,2,80,1,16,2,2,7,4,3,3
30,No,Travel_Rarely,756,Research & Development,1,1,Medical,1,1181,4,Female,63,3,5,Manager,3,Divorced,13084,21594,1,Y,No,22,3,4,80,1,14,4,4,5,4,5,2
33,Yes,Travel_Frequently,467,Research & Development,3,1,Medical,1,1182,4,Male,52,3,4,Manufacturing Director,2,Divorced,10186,12400,1,Y,No,12,3,1,80,0,10,3,4,8,2,2,8
38,No,Travel_Rarely,1490,Sales,1,1,Marketing,1,1183,3,Female,94,3,3,Sales Executive,3,Single,7013,14831,1,Y,No,20,3,1,80,1,9,3,4,3,3,1,2
34,Yes,Travel_Frequently,280,Sales,10,3,Medical,1,1184,4,Male,49,4,2,Sales Executive,4,Divorced,4558,26415,4,Y,Yes,16,3,3,80,1,2,3,3,0,0,0,0
39,Yes,Travel_Rarely,1284,Research & Development,6,3,Medical,1,1185,1,Male,30,4,2,Research Scientist,4,Married,4221,8965,4,Y,No,18,3,4,80,0,1,3,3,0,0,0,0
46,Yes,Travel_Rarely,599,Research & Development,5,2,Life Sciences,1,1186,1,Male,59,4,5,Research Director,3,Married,12866,3771,3,Y,No,14,3,1,80,1,6,3,2,5,0,1,2
35,Yes,Travel_Rarely,1192,Research & Development,1,4,Life Sciences,1,1187,2,Female,57,4,5,Manager,3,Divorced,12516,24955,1,Y,Yes,24,3,3,80,3,10,3,3,1,1,0,1
42,Yes,Travel_Rarely,1334,Research & Development,1,4,Medical,1,1188,1,Female,55,4,5,Manufacturing Director,3,Single,12128,6926,2,Y,Yes,11,3,2,80,1,1,4,3,0,0,0,0
23,Yes,Non-Travel,522,Research & Development,23,3,Medical,1,1189,1,Female,58,2,2,Laboratory Technician,1,Married,5443,15302,4,Y,Yes,12,3,2,80,0,13,1,4,5,1,0,0
46,Yes,Travel_Rarely,1371,Research & Development,3,3,Medical,1,1190,2,Female,91,4,4,Manager,1,Single,10361,10166,2,Y,Yes,15,3,3,80,1,3,2,1,3,3,3,3
42,Yes,Travel_Rarely,707,Research & Development,16,3,Other,1,1191,3,Male,92,4,1,Laboratory Technician,4,Married,2180,10788,2,Y,No,11,3,1,80,0,10,1,4,9,2,0,0
