Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36,Yes,Travel_Rarely,1117,Research & Development,1,5,Life Sciences,1,1041,3,Male,60,4,3,Research Scientist,1,Single,7530,16332,2,Y,No,22,3,2,80,0,7,3,2,4,0,0,4
25,Yes,Travel_Frequently,606,Sales,16,3,Life Sciences,1,1042,2,Male,84,3,5,Manager,3,Married,12588,21717,3,Y,Yes,12,3,3,80,2,8,2,4,5,3,1,4
37,Yes,Travel_Frequently,322,Research & Development,4,3,Technical Degree,1,1043,4,Male,83,3,1,Laboratory Technician,1,Married,2242,13633,3,Y,No,17,3,3,80,3,16,3,3,12,0,1,2
50,Yes,Travel_Rarely,766,Sales,2,2,Other,1,1044,1,Female,97,3,1,Sales Representative,3,Married,2630,3665,5,Y,Yes,15,3,4,80,3,12,5,3,7,0,5,0
48,Yes,Travel_Frequently,747,Research & Development,1,1,Technical Degree,1,1045,1,Male,33,3,1,Laboratory Technician,2,Divorced,2244,23123,3,Y,No,24,3,3,80,1,3,2,4,3,0,2,3
44,No,Travel_Rarely,982,Research & Development,5,3,Medical,1,1046,2,Male,57,4,3,Research Scientist,4,Married,7018,17264,2,Y,No,22,3,4,80,1,20,2,2,11,1,3,2
29,Yes,Travel_Frequently,610,Research & Development,13,4,Medical,1,1047,3,Male,56,4,1,Laboratory Technician,4,Married,2868,4307,2,Y,No,15,3,4,80,1,13,3,3,5,0,3,2
34,Yes,Travel_Rarely,657,Human Resources,8,3,Human Resources,1,1048,2,Female,31,4,1,Human Resources,1,Married,2680,12755,5,Y,No,22,3,4,80,1,23,2,2,15,6,3,11
31,Yes,Travel_Rarely,1331,Research & Development,10,5,Marketing,1,1049,4,Male,78,4,1,Laboratory Technician,4,Married,2325,16773,5,Y,Yes,11,3,3,80,1,12,2,3,10,1,2,1
40,Yes,Travel_Rarely,956,Research & Development,4,1,Technical Degree,1,1050,4,Male,61,2,1,Laboratory Technician,2,Single,3087,9697,2,Y,Yes,18,4,1,80,0,6,3,4,0,0,0,0
45,Yes,Travel_Frequently,1282,Research & Development,9,1,Life Sciences,1,1051,1,Female,77,2,2,Healthcare Representative,3,Single,5017,7327,1,Y,Yes,17,3,3,80,0,12,3,2,7,0,1,0
26,No,Non-Travel,616,Research & Development,1,3,Medical,1,1052,4,Male,94,3,5,Research Director,4,Divorced,12874,16117,0,Y,No,21,3,3,80,0,8,2,3,2,0,2,0
32,Yes,Travel_Rarely,412,Research & Development,1,1,Life Sciences,1,1053,4,Female,32,2,4,Manager,2,Married,9955,9251,1,Y,Yes,24,3,4,80,2,8,3,3,4,2,0,4
45,Yes,Travel_Rarely,1342,Research & Development,1,2,Life Sciences,1,1054,4,Male,69,3,5,Manufacturing Director,1,Single,12945,15578,1,Y,Yes,17,3,4,80,1,8,3,4,1,1,1,0
46,No,Travel_Rarely,647,Research & Development,4,3,Technical Degree,1,1055,3,Male,42,3,4,Research Director,2,Married,9162,14213,3,Y,No,11,3,3,80,0,13,3,4,9,2,0,3
25,No,Travel_Frequently,185,Research & Development,8,3,Life Sciences,1,1056,2,Male,60,4,5,Manager,3,Divorced,11875,9471,3,Y,No,17,4,4,80,0,6,2,4,6,0,0,1
36,Yes,Travel_Rarely,392,Sales,1,4,Medical,1,1057,3,Female,70,4,3,Sales Executive,3,Single,6962,24471,3,Y,Yes,14,3,4,80,1,13,3,4,5,2,0,0
48,Yes,Travel_Rarely,891,Sales,2,3,Life Sciences,1,1058,4,Male,80,4,1,Sales Representative,3,Divorced,2891,21647,4,Y,No,11,3,2,80,0,5,3,4,0,0,0,0
48,Yes,Non-Travel,1093,Sales,7,5,Medical,1,1059,2,Female,82,4,2,Sales Representative,2,Single,4540,22444,5,Y,Yes,21,3,1,80,3,15,3,3,8,0,4,0
33,No,Travel_Rarely,330,Research & Development,4,4,Medical,1,1060,2,Male,86,4,2,Laboratory Technician,4,Married,5120,10672,3,Y,No,19,3,1,80,1,5,6,3,1,1,0,1
46,Yes,Travel_Frequently,1241,Research & Development,9,1,Life Sciences,1,1061,3,Male,63,3,2,Research Scientist,2,Divorced,4600,15524,2,Y,Yes,20,3,3,80,2,2,3,4,0,0,0,0
40,Yes,Travel_Rarely,428,Research & Development,21,4,Medical,1,1062,3,Female,74,3,2,Research Scientist,3,Single,5352,6337,5,Y,No,13,3,3,80,0,7,3,3,1,1,1,0
28,Yes,Travel_Frequently,892,Sales,6,4,Marketing,1,1063,4,Male,44,3,1,Sales Representative,3,Single,2464,21469,4,Y,No,21,3,3,80,1,1,3,3,1,1,0,1
52,Yes,Travel_Frequently,679,Sales,29,2,Marketing,1,1064,3,Female,52,4,2,Sales Executive,2,Married,5434,4455,7,Y,No,18,3,2,80,0,13,2,1,11,0,0,2
33,Yes,Travel_Rarely,1260,Sales,3,4,Marketing,1,1065,3,Female,88,3,1,Sales Representative,3,Single,3314,24412,0,Y,No,17,3,3,80,0,7,3,3,0,0,0,0
35,Yes,Non-Travel,1084,Research & Development,3,1,Marketing,1,1066,3,Male,52,4,5,Manufacturing Director,2,Married,13422,4837,6,Y,No,13,3,1,80,1,11,3,3,4,1,0,2
22,Yes,Travel_Rarely,1477,Research & Development,1,3,Medical,1,1067,2,Female,58,4,1,Laboratory Technician,4,Married,2922,22222,3,Y,No,21,4,3,80,3,19,3,1,11,1,2,0
32,Yes,Travel_Frequently,209,Sales,1,4,Life Sciences,1,1068,2,Female,93,4,1,Sales Representative,1,Divorced,2281,19758,1,Y,No,21,4,3,80,2,8,5,4,2,2,2,2
30,Yes,Travel_Rarely,944,Research & Development,3,3,Life Sciences,1,1069,1,Male,84,3,2,Research Scientist,1,Single,5004,25355,1,Y,Yes,23,3,4,80,1,20,3,4,17,1,1,7
20,No,Travel_Rarely,999,Research & Development,8,3,Technical Degree,1,1070,4,Male,44,4,3,Research Scientist,1,Divorced,7876,15921,1,Y,No,13,4,4,80,1,16,3,3,7,7,0,2
40,Yes,Travel_Rarely,769,Sales,29,3,Marketing,1,1071,2,Male,61,3,2,Sales Executive,1,Married,4924,15001,2,Y,No,11,3,4,80,0,9,2,2,8,0,1,7
30,Yes,Travel_Rarely,107,Research & Development,14,4,Medical,1,1072,1,Female,32,2,2,Healthcare Representative,4,Married,4892,15979,0,Y,No,16,3,1,80,0,1,6,2,0,0,0,0
45,Yes,Travel_Rarely,770,Research & Development,3,3,Life Sciences,1,1073,3,Male,88,1,1,Laboratory Technician,2,Married,2609,23927,3,Y,No,16,3,1,80,3,15,3,4,8,1,2,1
34,Yes,Travel_Rarely,1456,Sales,5,1,Life Sciences,1,1074,4,Female,96,2,1,Sales Representative,4,Divorced,2497,21507,2,Y,Yes,20,3,4,80,1,6,3,4,2,0,2,2
47,Yes,Travel_Rarely,229,Human Resources,3,5,Human Resources,1,1075,1,Male,52,3,1,Human Resources,1,Married,3047,17478,1,Y,No,16,3,3,80,1,8,3,3,3,3,0,3
37,Yes,Travel_Rarely,806,Sales,9,4,Medical,1,1076,2,Male,88,2,2,Sales Representative,4,Single,4188,17834,2,Y,No,16,4,1,80,1,18,3,3,16,5,3,1
35,No,Travel_Frequently,507,Sales,3,5,Technical Degree,1,1077,3,Male,31,2,3,Sales Executive,4,Single,7998,4353,4,Y,No,22,4,3,80,1,18,4,4,9,3,0,0
35,Yes,Non-Travel,749,Research & Development,1,2,Marketing,1,1078,2,Male,31,3,1,Laboratory Technician,3,Single,2256,24048,5,Y,Yes,11,3,4,80,3,9,4,3,0,0,0,0
29,Yes,Travel_Rarely,896,Research & Development,5,2,Technical Degree,1,1079,1,Female,98,3,3,Research Scientist,1,Married,8174,20672,0,Y,No,12,3,3,80,2,14,3,3,7,0,2,7
32,Yes,Travel_Frequently,176,Research & Development,2,2,Life Sciences,1,1080,1,Male,30,3,5,Manager,1,Single,12853,16038,1,Y,No,22,3,1,80,0,15,5,3,14,0,1,7
44,No,Non-Travel,1280,Research & Development,1,2,Medical,1,1081,3,Male,90,3,4,Research Director,3,Divorced,9527,22623,6,Y,No,13,3,4,80,2,8,3,4,4,0,2,3
44,No,Travel_Rarely,1457,Human Resources,1,5,Marketing,1,1082,4,Male,77,3,2,Human Resources,3,Single,4880,24696,4,Y,No,22,3,4,80,1,9,5,2,1,1,1,1
35,Yes,Travel_Rarely,955,Research & Development,1,3,Marketing,1,1083,3,Male,34,3,2,Research Scientist,1,Single,5528,9552,1,Y,No,15,3,1,80,1,2,5,4,1,1,0,1
36,Yes,Travel_Rarely,401,Research & Development,11,3,Medical,1,1084,4,Female,94,2,3,Research Scientist,4,Single,7954,3344,2,Y,No,24,4,4,80,0,0,3,3,0,0,0,0
24,Yes,Travel_Rarely,135,Research & Development,5,3,Marketing,1,1085,3,Male,91,3,3,Research Scientist,1,Single,7459,14168,1,Y,No,16,3,1,80,3,32,2,3,24,1,3,2
32,Yes,Travel_Frequently,180,Research & Development,1,2,Life Sciences,1,1086,4,Female,67,2,1,Healthcare Representative,3,Married,2235,15892,2,Y,No,17,3,1,80,2,10,3,4,1,1,1,1
32,Yes,Travel_Rarely,795,Research & Development,3,5,Other,1,1087,1,Male,87,3,3,Research Scientist,1,Divorced,7614,2762,2,Y,No,20,3,3,80,0,10,6,4,1,1,1,1
24,No,Travel_Rarely,264,Research & Development,1,4,Marketing,1,1088,2,Male,73,4,4,Research Director,4,Divorced,10257,7764,3,Y,No,11,3,1,80,1,17,2,4,13,1,2,1
47,Yes,Travel_Rarely,1083,Sales,5,5,Other,1,1089,1,Male,58,3,2,Sales Executive,2,Married,4236,21759,2,Y,Yes,13,3,4,80,1,12,3,3,3,1,0,3
35,Yes,Travel_Rarely,294,Human Resources,11,2,Life Sciences,1,1090,2,Female,37,3,2,Human Resources,3,Single,5499,17251,5,Y,No,17,4,3,80,0,10,3,4,5,0,2,3
35,Yes,Travel_Rarely,1125,Research & Development,5,2,Life Sciences,1,1091,4,Female,48,4,1,Laboratory Technician,2,Single,2101,20079,1,Y,No,15,3,4,80,2,13,2,4,13,2,1,0
43,Yes,Travel_Rarely,328,Human Resources,5,3,Marketing,1,1092,4,Male,64,3,4,Manager,3,Married,10138,8840,4,Y,Yes,16,3,4,80,0,12,3,2,11,2,2,0
28,No,Travel_Rarely,632,Research & Development,1,1,Life Sciences,1,1093,4,Male,72,3,4,Research Director,4,Divorced,10044,6130,0,Y,No,13,3,4,80,0,15,4,4,11,11,1,0
43,No,Travel_Rarely,517,Human Resources,11,3,Human Resources,1,1094,4,Female,58,1,2,Human Resources,2,Married,5381,24354,2,Y,No,11,3,4,80,1,2,6,4,2,2,0,2
18,No,Travel_Rarely,579,Research & Development,3,3,Life Sciences,1,1095,4,Male,30,3,5,Manager,3,Married,11784,10304,1,Y,No,13,3,2,80,1,5,5,4,0,0,0,0
31,Yes,Travel_Frequently,840,Research & Development,6,3,Medical,1,1096,2,Male,60,4,1,Healthcare Representative,4,Divorced,3007,24912,4,Y,No,15,3,2,80,0,8,2,4,8,1,2,2
18,Yes,Travel_Frequently,297,Human Resources,3,4,Human Resources,1,1097,3,Male,98,4,1,Human Resources,1,Single,2403,3210,2,Y,No,23,3,1,80,2,2,5,4,1,1,1,1
48,Yes,Travel_Rarely,645,Research & Development,1,2,Medical,1,1098,4,Female,99,4,2,Laboratory Technician,1,Married,5097,13042,1,Y,Yes,12,3,1,80,1,8,5,4,5,1,0,0
43,Yes,Travel_Frequently,1421,Research & Development,12,1,Life Sciences,1,1099,3,Male,36,4,2,Healthcare Representative,4,Single,5109,11424,2,Y,No,24,3,1,80,1,25,3,4,17,9,1,0
31,Yes,Travel_Rarely,356,Sales,4,1,Marketing,1,1100,4,Female,30,2,4,Manager,1,Married,9532,9326,2,Y,Yes,16,3,3,80,3,11,2,3,2,0,2,1
36,Yes,Non-Travel,693,Human Resources,4,3,Technical Degree,1,1101,4,Male,38,3,1,Human Resources,2,Single,2448,16435,1,Y,No,12,3,4,80,0,3,6,2,3,1,0,1
29,Yes,Travel_Rarely,1262,Research & Development,6,3,Marketing,1,1102,4,Female,70,4,3,Research Scientist,3,Single,7352,19660,2,Y,Yes,21,3,1,80,1,6,3,4,0,0,0,0
40,Yes,Travel_Rarely,926,Sales,28,4,Marketing,1,1103,3,Female,36,4,2,Sales Representative,2,Single,4681,25725,2,Y,No,24,3,3,80,0,9,4,3,4,2,4,0
43,Yes,Travel_Rarely,1232,Human Resources,1,1,Life Sciences,1,1104,1,Female,65,3,2,Human Resources,3,Single,5575,23907,5,Y,Yes,17,3,2,80,0,6,4,4,0,0,0,0
31,Yes,Travel_Rarely,641,Sales,4,3,Medical,1,1105,2,Female,37,2,3,Sales Executive,1,Married,7684,10311,5,Y,Yes,12,3,2,80,1,1,3,4,1,1,0,0
40,Yes,Travel_Rarely,347,Research & Development,1,4,Life Sciences,1,1106,1,Female,99,4,1,Laboratory Technician,1,Divorced,3308,18371,4,Y,No,18,3,4,80,2,3,2,4,1,1,0,0
29,No,Travel_Frequently,1483,Research & Development,1,4,Life Sciences,1,1107,2,Male,30,3,5,Research Director,4,Single,12364,25548,2,Y,No,13,4,4,80,1,17,4,4,13,0,1,0
33,Yes,Travel_Rarely,926,Research & Development,2,1,Other,1,1108,1,Male,35,2,2,Research Scientist,1,Divorced,5127,3285,6,Y,No,14,3,3,80,3,3,3,4,3,2,3,3
38,Yes,Travel_Rarely,782,Human Resources,1,4,Human Resources,1,1109,2,Male,54,4,2,Human Resources,2,Single,5241,17030,0,Y,No,19,3,3,80,0,14,4,3,12,2,1,8
43,Yes,Travel_Rarely,150,Research & Development,1,3,Medical,1,1110,1,Female,57,4,2,Research Scientist,4,Divorced,4452,13299,5,Y,No,22,4,1,80,0,7,3,1,4,0,0,1
30,Yes,Travel_Rarely,513,Research & Development,6,5,Medical,1,1111,3,Male,76,3,4,Manager,1,Divorced,10144,10785,4,Y,Yes,12,3,1,80,0,8,2,4,1,0,1,1
35,No,Travel_Rarely,749,Research & Development,28,5,Life Sciences,1,1112,4,Female,49,3,2,Laboratory Technician,2,Married,4797,8619,4,Y,No,12,4,4,80,1,12,4,3,10,7,2,10
41,Yes,Travel_Rarely,114,Human Resources,29,5,Marketing,1,1113,3,Female,65,4,1,Human Resources,3,Single,1731,8384,4,Y,No,13,3,4,80,0,1,2,4,0,0,0,0
43,Yes,Travel_Rarely,1230,Human Resources,2,3,Other,1,1114,1,Female,40,2,1,Human Resources,1,Divorced,2565,11818,4,Y,No,18,3,4,80,3,13,0,3,10,0,0,0
49,Yes,Travel_Frequently,942,Human Resources,4,2,Technical Degree,1,1115,3,Male,42,2,1,Human Resources,2,Single,2435,22911,2,Y,Yes,21,3,1,80,3,6,5,2,0,0,0,0
35,Yes,Travel_Rarely,1027,Research & Development,1,5,Technical Degree,1,1116,1,Male,31,4,3,Research Scientist,2,Divorced,8071,2905,3,Y,Yes,22,4,3,80,0,7,3,4,2,2,2,1
54,No,Travel_Rarely,681,Sales,12,4,Medical,1,1117,4,Male,56,4,2,Sales Executive,4,Married,4422,25967,1,Y,No,16,3,1,80,0,8,4,4,7,1,1,2
29,No,Non-Travel,332,Research & Development,9,1,Marketing,1,1118,3,Female,84,4,1,Laboratory Technician,3,Married,2646,14114,1,Y,No,13,3,2,80,1,7,3,2,6,6,2,4
44,Yes,Travel_Frequently,182,Sales,28,5,Medical,1,1119,3,Male,82,4,4,Manager,4,Married,9639,19445,0,Y,Yes,12,3,2,80,3,4,2,4,0,0,0,0
51,Yes,Travel_Rarely,1063,Research & Development,4,4,Life Sciences,1,1120,3,Female,87,3,4,Manager,1,Married,9854,8980,3,Y,No,22,3,1,80,1,8,2,4,7,1,2,2
53,Yes,Travel_Rarely,1151,Human Resources,1,4,Human Resources,1,1121,3,Male,89,3,1,Human Resources,2,Divorced,2591,16484,3,Y,No,24,3,2,80,3,7,5,3,2,1,0,2
35,Yes,Travel_Frequently,687,Sales,3,3,Technical Degree,1,1122,1,Female,91,3,5,Manager,1,Married,12772,4750,3,Y,No,15,3,1,80,1,10,3,4,2,1,0,2
27,Yes,Travel_Rarely,1021,Research & Development,1,2,Life Sciences,1,1123,2,Male,69,4,5,Manager,3,Married,12981,5798,1,Y,Yes,23,4,1,80,2,5,6,1,3,3,0,0
23,No,Travel_Rarely,588,Human Resources,4,2,Other,1,1124,4,Male,97,4,4,Manager,4,Divorced,10471,25839,3,Y,No,12,3,2,80,2,8,2,4,6,0,0,4
33,Yes,Travel_Rarely,886,Research & Development,29,2,Life Sciences,1,1125,3,Male,86,2,1,Laboratory Technician,4,Divorced,2177,8325,6,Y,No,11,3,4,80,1,8,3,4,1,1,1,1
20,No,Travel_Frequently,580,Research & Development,9,1,Medical,1,1126,3,Female,88,4,2,Laboratory Technician,4,Single,5105,19489,3,Y,No,20,3,1,80,2,18,2,4,11,3,1,0
29,No,Travel_Rarely,335,Human Resources,6,3,Other,1,1127,2,Male,97,4,2,Human Resources,1,Married,4266,8247,3,Y,No,18,3,3,80,1,12,2,4,7,4,0,0
20,No,Travel_Rarely,377,Research & Development,18,4,Life Sciences,1,1128,2,Female,54,3,2,Healthcare Representative,3,Married,5464,9508,2,Y,No,17,3,4,80,2,0,4,3,0,0,0,0
40,Yes,Travel_Rarely,1256,Sales,15,3,Technical Degree,1,1129,1,Female,56,3,2,Sales Executive,2,Single,4765,22831,5,Y,Yes,17,4,1,80,0,11,1,3,10,4,1,1
47,Yes,Non-Travel,968,Human Resources,22,5,Marketing,1,1130,2,Male,43,2,1,Human Resources,1,Married,2364,3431,0,Y,No,24,3,1,80,0,8,4,3,4,0,0,0
35,Yes,Travel_Frequently,879,Research & Development,2,2,Marketing,1,1131,3,Female,55,4,2,Research Scientist,2,Married,4791,8058,2,Y,No,13,3,3,80,3,6,3,4,1,1,1,1
50,Yes,Travel_Rarely,619,Research & Development,12,2,Medical,1,1132,1,Male,80,3,2,Laboratory Technician,2,Married,5136,9800,1,Y,Yes,15,3,1,80,1,17,3,2,8,1,1,7
33,No,Travel_Rarely,357,Sales,5,3,Other,1,1133,3,Male,88,3,3,Sales Executive,4,Single,6991,21458,1,Y,No,18,4,4,80,2,36,4,3,27,1,1,9
42,Yes,Travel_Frequently,692,Research & Development,9,5,Technical Degree,1,1134,2,Female,32,2,1,Healthcare Representative,1,Married,2702,18192,4,Y,No,24,3,1,80,2,11,6,4,3,3,2,3
28,No,Travel_Frequently,571,Sales,1,3,Other,1,1135,3,Male,68,4,4,Manager,2,Married,9662,20256,3,Y,No,14,3,3,80,1,6,6,3,3,3,0,3
39,No,Travel_Rarely,938,Research & Development,10,2,Marketing,1,1136,3,Male,38,4,2,Laboratory Technician,3,Single,4724,7691,1,Y,No,24,4,2,80,1,5,4,4,4,1,4,4
44,Yes,Travel_Rarely,463,Sales,5,2,Marketing,1,1137,2,Female,87,3,1,Sales Representative,1,Married,2430,16962,4,Y,No,19,3,3,80,0,4,2,1,4,1,0,4
40,Yes,Travel_Rarely,595,Sales,7,1,Marketing,1,1138,2,Male,36,3,3,Sales Executive,2,Married,7522,8396,3,Y,No,19,3,3,80,2,8,2,3,0,0,0,0
46,Yes,Travel_Rarely,1370,Sales,7,1,Life Sciences,1,1139,4,Female,77,2,2,Sales Representative,2,Married,4664,23986,3,Y,Yes,13,3,4,80,1,6,4,4,5,2,3,2
38,Yes,Travel_Rarely,360,Research & Development,14,3,Technical Degree,1,1140,3,Female,42,2,1,Laboratory Technician,1,Married,2140,16975,1,Y,Yes,17,3,3,80,2,1,5,3,0,0,0,0
37,Yes,Travel_Rarely,445,Research & Development,13,3,Medical,1,1141,1,Female,95,3,1,Laboratory Technician,1,Married,2238,11952,3,Y,Yes,15,3,1,80,0,1,3,2,1,1,0,0
38,Yes,Travel_Rarely,478,Research & Development,6,3,Life Sciences,1,1142,4,Male,48,2,4,Research Director,2,Married,10419,8641,2,Y,Yes,12,3,4,80,0,4,6,4,1,0,0,1
48,Yes,Travel_Rarely,131,Research & Development,11,4,Medical,1,1143,1,Female,74,3,5,Manager,3,Married,12156,15172,3,Y,Yes,17,3,1,80,0,15,3,4,7,6,2,0
40,No,Non-Travel,285,Research & Development,1,1,Life Sciences,1,1144,4,Male,97,3,2,Laboratory Technician,4,Married,5032,21817,3,Y,No,14,4,4,80,1,11,4,3,2,0,0,2
41,Yes,Travel_Rarely,323,Research & Development,1,2,Medical,1,1145,3,Male,90,3,4,Manager,3,Single,10428,17309,4,Y,No,18,3,1,80,0,4,4,2,1,0,0,1
38,Yes,Travel_Frequently,650,Sales,6,4,Medical,1,1146,3,Female,96,3,3,Sales Executive,4,Divorced,7305,23745,5,Y,Yes,15,3,1,80,2,14,5,4,13,0,2,6
47,Yes,Travel_Rarely,1123,Sales,1,3,Marketing,1,1147,2,Female,67,4,2,Sales Executive,4,Single,4863,24636,4,Y,No,18,3,1,80,2,5,5,2,3,2,1,3
18,Yes,Travel_Frequently,217,Research & Development,7,5,Marketing,1,1148,4,Female,64,3,3,Research Scientist,1,Married,7663,17952,3,Y,No,12,3,1,80,1,9,3,4,9,0,2,2
31,No,Travel_Frequently,1230,Research & Development,3,2,Life Sciences,1,1149,4,Female,83,3,2,Research Scientist,4,Married,4614,11575,0,Y,No,20,3,4,80,0,5,6,4,4,3,1,3
37,No,Travel_Rarely,674,Human Resources,10,2,Technical Degree,1,1150,3,Male,30,3,2,Human Resources,4,Married,4887,2542,1,Y,No,15,3,4,80,1,10,5,2,3,0,0,1
38,No,Non-Travel,1357,Research & Development,3,3,Medical,1,1151,4,Male,51,3,2,Laboratory Technician,3,Divorced,5568,7189,0,Y,Yes,17,4,4,80,2,7,4,4,2,1,0,2
23,No,Travel_Rarely,679,Human Resources,15,3,Other,1,1152,3,Female,37,3,2,Human Resources,4,Married,4730,8814,4,Y,No,19,3,1,80,0,14,2,3,8,2,0,4
51,No,Travel_Rarely,907,Research & Development,11,5,Life Sciences,1,1153,4,Male,80,4,3,Research Scientist,4,Single,7437,22619,2,Y,No,16,3,2,80,1,24,0,4,15,3,1,2
38,No,Travel_Rarely,825,Sales,1,3,Marketing,1,1154,4,Male,77,3,2,Sales Executive,3,Single,4726,18214,3,Y,No,11,4,1,80,1,11,2,3,4,2,1,4
32,Yes,Travel_Rarely,1442,Sales,23,4,Medical,1,1155,3,Male,64,3,1,Sales Representative,1,Divorced,2429,14367,6,Y,Yes,24,3,4,80,0,22,5,3,13,0,1,0
49,Yes,Travel_Rarely,523,Human Resources,3,2,Life Sciences,1,1156,4,Female,73,3,1,Human Resources,4,Married,2007,16740,0,Y,Yes,21,3,3,80,1,9,4,2,3,2,3,0
45,No,Travel_Rarely,121,Research & Development,6,3,Life Sciences,1,1157,3,Male,87,3,2,Research Scientist,3,Divorced,5541,10049,1,Y,No,17,3,2,80,1,5,5,4,1,1,1,0
23,Yes,Travel_Rarely,190,Sales,3,4,Medical,1,1158,3,Male,96,4,1,Sales Representative,3,Married,2882,3079,3,Y,No,11,3,2,80,1,2,5,1,1,1,1,0
18,Yes,Travel_Rarely,1398,Sales,6,3,Life Sciences,1,1159,2,Male,79,3,1,Sales Representative,3,Single,2392,16052,1,Y,No,11,3,4,80,1,20,2,2,17,3,0,0
29,Yes,Travel_Rarely,1250,Research & Development,12,3,Marketing,1,1160,2,Male,73,2,3,Research Scientist,3,Married,7172,22632,3,Y,Yes,11,3,4,80,0,17,3,4,11,2,5,0
44,Yes,Non-Travel,1451,Sales,7,3,Life Sciences,1,1161,1,Male,79,4,4,Manager,2,Married,10370,12485,5,Y,Yes,13,3,3,80,2,11,3,4,2,0,0,1
44,No,Travel_Rarely,1332,Sales,9,3,Life Sciences,1,1162,1,Male,73,4,3,Sales Executive,4,Married,6977,6652,0,Y,No,18,3,3,80,1,12,5,4,4,3,0,4
40,Yes,Travel_Rarely,774,Sales,7,4,Marketing,1,1163,3,Male,34,3,3,Sales Executive,4,Single,7161,11338,1,Y,No,24,3,4,80,0,6,2,4,1,1,0,1
44,No,Travel_Rarely,1381,Sales,1,4,Medical,1,1164,2,Female,59,3,3,Sales Executive,2,Married,7820,25206,1,Y,No,16,3,2,80,2,17,2,4,11,5,1,2
35,Yes,Travel_Rarely,227,Research & Development,1,4,Medical,1,1165,4,Male,40,3,3,Research Scientist,1,Single,7100,6331,6,Y,No,12,3,1,80,1,11,0,3,4,0,0,4
47,Yes,Travel_Rarely,1033,Sales,12,2,Technical Degree,1,1166,3,Female,78,3,2,Sales Representative,1,Married,5567,8417,2,Y,No,15,3,3,80,1,0,2,1,0,0,0,0
44,Yes,Travel_Rarely,1424,Sales,1,3,Marketing,1,1167,2,Female,81,4,1,Sales Representative,2,Married,2059,16979,1,Y,No,24,4,3,80,1,6,2,3,4,4,4,0
28,No,Non-Travel,536,Research & Development,1,2,Marketing,1,1168,4,Male,66,4,3,Research Scientist,4,Single,7172,14909,4,Y,No,12,4,2,80,1,1,2,3,0,0,0,0
36,Yes,Travel_Rarely,186,Research & Development,5,4,Medical,1,1169,4,Female,41,3,3,Research Scientist,3,Married,6810,15891,5,Y,No,24,3,1,80,0,16,5,2,16,1,5,0
37,Yes,Travel_Rarely,289,Research & Development,29,3,Life Sciences,1,1170,3,Male,90,3,4,Manufacturing Director,3,Divorced,9552,24236,2,Y,No,13,3,2,80,0,0,3,3,0,0,0,0
44,Yes,Travel_Frequently,534,Research & Development,5,1,Life Sciences,1,1171,2,Male,85,4,1,Healthcare Representative,3,Married,2141,13769,6,Y,No,13,3,1,80,3,11,6,2,2,2,1,0
28,No,Travel_Frequently,443,Research & Development,5,3,Medical,1,1172,4,Female,91,3,3,Research Scientist,4,Single,7729,3061,1,Y,No,19,3,1,80,1,12,1,3,3,3,1,0
36,No,Travel_Rarely,1486,Sales,1,1,Other,1,1173,3,Male,33,3,3,Sales Executive,4,Married,7522,9907,2,Y,No,19,3,4,80,0,13,2,3,4,0,4,3
42,Yes,Non-Travel,1214,Research & Development,3,3,Medical,1,1174,1,Male,49,4,1,Laboratory Technician,3,Married,2112,15492,3,Y,Yes,21,3,3,80,3,3,3,3,1,1,1,1
32,Yes,Travel_Rarely,982,Sales,4,3,Life Sciences,1,1175,1,Male,69,4,5,Manager,4,Married,12095,26101,2,Y,No,11,3,1,80,0,20,2,4,15,5,2,0
45,Yes,Travel_Rarely,1118,Research & Development,7,3,Life Sciences,1,1176,1,Male,59,3,4,Research Director,1,Single,10085,2229,1,Y,No,24,3,2,80,0,19,2,4,13,0,0,10
44,No,Travel_Frequently,1192,Human Resources,3,1,Marketing,1,1177,3,Male,61,4,2,Human Resources,2,Divorced,4814,25087,1,Y,No,14,3,3,80,1,11,3,4,6,2,3,0
31,Yes,Travel_Rarely,854,Research & Development,7,4,Life Sciences,1,1178,1,Male,47,3,2,Healthcare Representative,3,Divorced,4512,22285,2,Y,Yes,14,3,3,80,0,7,5,1,5,5,0,2
36,No,Travel_Rarely,698,Sales,1,3,Medical,1,1179,3,Female,31,3,3,Sales Executive,4,Divorced,7571,9435,2,Y,No,12,3,2,80,1,17,2,3,12,2,0,2
38,Yes,Travel_Rarely,788,Research & Development,23,5,Technical Degree,1,1180,3,Female,66,4,1,Laboratory Technician,1,Single,2130,7993,1,Y,No,20,3,4,80,1,7,2,4,7,2,1,2
36,No,Travel_Rarely,888,Sales,17,4,Marketing,1,1181,4,Female,44,3,3,Sales Executive,2,Divorced,7838,14470,4,Y,No,11,3,4,80,1,11,3,4,3,1,3,3
