Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
47,Yes,Travel_Rarely,108,Sales,1,5,Other,1,4616,4,Male,55,4,1,Sales Representative,1,Single,2837,6444,2,Y,Yes,21,3,1,80,1,13,2,4,8,0,3,8
33,Yes,Travel_Rarely,1072,Research & Development,1,5,Life Sciences,1,4617,3,Male,62,2,4,Manager,2,Single,10326,26618,3,Y,No,24,3,1,80,0,6,4,4,2,0,0,2
32,No,Travel_Rarely,1181,Research & Development,1,4,Life Sciences,1,4618,4,Male,39,3,2,Laboratory Technician,3,Single,4746,17622,2,Y,No,22,3,4,80,1,10,2,3,3,3,3,3
42,No,Travel_Rarely,672,Research & Development,4,3,Life Sciences,1,4619,2,Female,55,3,2,Laboratory Technician,2,Married,5012,15119,2,Y,No,11,3,3,80,3,28,0,4,25,0,1,7
30,Yes,Travel_Rarely,544,Sales,1,4,Life Sciences,1,4620,2,Male,44,1,1,Sales Representative,1,Married,2964,3199,3,Y,No,24,3,3,80,1,14,4,2,6,2,3,1
60,No,Travel_Rarely,506,Sales,22,2,Marketing,1,4621,3,Male,88,2,2,Sales Executive,3,Married,4867,4064,3,Y,No,20,3,3,80,0,24,3,4,15,7,1,4
37,Yes,Non-Travel,881,Research & Development,3,4,Life Sciences,1,4622,1,Male,77,1,4,Manufacturing Director,1,Single,10127,23061,2,Y,No,17,4,1,80,0,14,3,2,11,0,3,1
48,Yes,Non-Travel,1342,Research & Development,1,2,Life Sciences,1,4623,1,Female,64,3,5,Manager,3,Single,12902,20368,6,Y,No,14,3,3,80,0,4,3,4,1,1,0,0
49,Yes,Travel_Rarely,644,Human Resources,1,4,Marketing,1,4624,4,Male,32,4,1,Human Resources,2,Married,3051,20581,1,Y,No,17,3,3,80,3,13,5,4,12,8,0,0
34,Yes,Travel_Rarely,1046,Sales,6,4,Medical,1,4625,3,Male,78,3,1,Sales Representative,4,Single,2161,5353,3,Y,No,13,3,4,80,1,8,3,2,4,4,2,4
39,No,Travel_Frequently,825,Sales,1,4,Life Sciences,1,4626,3,Male,90,3,3,Sales Executive,3,Divorced,7882,13208,1,Y,No,16,3,3,80,1,12,3,4,5,1,2,0
50,Yes,Travel_Rarely,1068,Research & Development,7,1,Life Sciences,1,4627,3,Female,43,3,1,Healthcare Representative,1,Married,2379,5030,6,Y,No,17,3,4,80,1,12,5,3,3,0,1,1
33,Yes,Travel_Rarely,427,Human Resources,1,3,Technical Degree,1,4628,2,Male,86,3,1,Human Resources,3,Married,2066,5567,1,Y,No,22,3,4,80,1,5,2,2,2,2,2,0
38,Yes,Travel_Rarely,1317,Sales,3,3,Technical Degree,1,4629,1,Male,82,4,2,Sales Representative,2,Divorced,4573,8447,2,Y,No,16,3,3,80,0,8,2,4,2,1,0,2
18,Yes,Travel_Frequently,151,Research & Development,4,3,Marketing,1,4630,2,Male,96,4,1,Healthcare Representative,2,Married,2278,12074,3,Y,Yes,20,3,4,80,3,11,4,3,5,5,4,5
49,Yes,Travel_Rarely,357,Sales,21,4,Other,1,4631,2,Male,56,1,1,Sales Representative,4,Married,2256,9212,4,Y,Yes,22,3,1,80,1,2,3,1,0,0,0,0
34,Yes,Travel_Rarely,173,Research & Development,13,4,Medical,1,4632,2,Male,63,3,3,Research Scientist,1,Married,8294,20129,3,Y,No,13,3,2,80,3,15,3,4,9,0,2,6
51,Yes,Travel_Rarely,1374,Research & Development,4,5,Life Sciences,1,4633,4,Female,52,2,2,Research Scientist,2,Married,5099,8315,5,Y,No,16,3,4,80,3,3,4,4,1,1,1,1
24,Yes,Travel_Frequently,644,Research & Development,8,3,Life Sciences,1,4634,4,Female,33,4,2,Research Scientist,4,Divorced,4976,17949,1,Y,Yes,16,3,4,80,2,22,2,4,15,3,1,11
41,No,Travel_Rarely,1120,Research & Development,1,3,Marketing,1,4635,4,Male,71,3,5,Manager,3,Married,12500,15736,3,Y,No,23,3,3,80,0,17,1,4,8,0,0,3
48,No,Travel_Rarely,1271,Research & Development,1,3,Life Sciences,1,4636,3,Male,93,4,1,Laboratory Technician,4,Married,1600,14062,4,Y,No,15,3,2,80,0,15,2,3,8,1,1,0
57,Yes,Travel_Frequently,972,Research & Development,3,5,Medical,1,4637,2,Male,79,3,4,Manufacturing Director,3,Divorced,10136,6962,2,Y,No,24,3,1,80,1,29,2,4,20,2,2,1
23,No,Non-Travel,854,Research & Development,22,3,Life Sciences,1,4638,4,Female,99,3,4,Manufacturing Director,2,Divorced,9685,12611,1,Y,No,12,4,2,80,1,11,1,3,5,3,0,1
46,Yes,Non-Travel,1422,Research & Development,25,3,Life Sciences,1,4639,2,Female,74,4,2,Research Scientist,1,Married,4095,21771,4,Y,No,17,3,3,80,1,6,3,2,0,0,0,0
45,Yes,Travel_Frequently,752,Sales,6,1,Life Sciences,1,4640,3,Male,33,3,3,Sales Executive,1,Divorced,7751,9211,4,Y,Yes,18,4,2,80,1,12,6,3,3,1,3,3
18,Yes,Travel_Rarely,705,Research & Development,1,2,Medical,1,4641,4,Female,59,3,5,Research Director,2,Single,12805,23409,2,Y,Yes,12,4,2,80,1,2,2,3,2,2,2,2
33,Yes,Travel_Rarely,701,Research & Development,16,3,Other,1,4642,3,Male,48,1,4,Manufacturing Director,4,Single,10036,3024,2,Y,Yes,23,3,3,80,1,5,5,3,4,0,3,1
36,Yes,Travel_Frequently,750,Research & Development,11,4,Marketing,1,4643,2,Male,90,3,2,Research Scientist,1,Married,5418,20268,1,Y,Yes,14,3,4,80,1,11,2,3,8,1,0,1
49,No,Travel_Rarely,488,Human Resources,1,2,Life Sciences,1,4644,2,Female,49,2,2,Human Resources,3,Married,5236,6479,4,Y,No,21,3,3,80,3,15,4,4,6,3,1,6
23,Yes,Travel_Rarely,1214,Research & Development,2,4,Marketing,1,4645,1,Male,96,3,2,Healthcare Representative,2,Single,5148,7992,3,Y,Yes,16,3,3,80,3,7,3,4,5,1,2,5
60,No,Non-Travel,921,Sales,4,3,Other,1,4646,4,Female,30,3,2,Sales Executive,3,Single,4853,25881,3,Y,No,24,4,1,80,1,11,2,4,3,3,1,2
34,Yes,Travel_Rarely,427,Research & Development,1,3,Other,1,4647,3,Male,41,2,2,Laboratory Technician,3,Married,5011,7437,1,Y,No,17,3,4,80,0,15,4,2,14,2,1,1
45,Yes,Travel_Rarely,364,Research & Development,4,4,Technical Degree,1,4648,2,Male,97,2,2,Healthcare Representative,4,Married,5233,20214,0,Y,No,16,3,4,80,1,9,3,4,0,0,0,0
52,No,Non-Travel,973,Research & Development,1,4,Life Sciences,1,4649,4,Male,58,4,5,Research Director,4,Married,12841,4202,6,Y,No,18,3,4,80,0,11,5,4,9,6,4,1
25,Yes,Travel_Frequently,225,Research & Development,1,3,Life Sciences,1,4650,1,Male,82,3,4,Manufacturing Director,2,Married,10340,24232,5,Y,Yes,11,3,4,80,1,6,4,3,0,0,0,0
30,No,Travel_Rarely,1263,Human Resources,2,2,Technical Degree,1,4651,3,Male,80,3,4,Manager,3,Married,9491,2667,2,Y,No,22,3,1,80,1,5,2,3,3,0,2,1
60,Yes,Travel_Rarely,752,Sales,3,5,Life Sciences,1,4652,1,Female,35,4,1,Sales Representative,4,Single,2494,24759,1,Y,No,17,3,3,80,2,5,2,4,0,0,0,0
26,No,Travel_Frequently,1396,Research & Development,3,4,Medical,1,4653,3,Female,60,3,2,Research Scientist,3,Married,4724,21137,3,Y,No,12,3,3,80,1,13,4,2,5,5,1,1
30,No,Travel_Rarely,968,Research & Development,17,3,Marketing,1,4654,3,Female,88,3,3,Research Scientist,4,Married,7301,23717,1,Y,No,22,3,4,80,1,9,5,1,8,6,2,7
25,Yes,Travel_Rarely,495,Research & Development,10,3,Medical,1,4655,3,Male,54,3,5,Manager,1,Single,12732,20738,2,Y,No,14,3,4,80,1,12,1,4,7,0,1,2
45,No,Travel_Rarely,771,Research & Development,21,4,Technical Degree,1,4656,4,Female,49,3,1,Laboratory Technician,3,Married,2601,16258,4,Y,No,15,3,2,80,1,14,3,3,8,0,0,0
49,Yes,Travel_Rarely,700,Research & Development,7,2,Medical,1,4657,4,Female,42,3,1,Healthcare Representative,3,Married,2307,19417,0,Y,No,15,3,2,80,0,16,5,2,7,4,0,1
41,Yes,Travel_Frequently,612,Sales,5,3,Marketing,1,4658,2,Male,32,1,2,Sales Executive,1,Single,4983,14280,1,Y,No,23,3,3,80,1,13,3,4,7,0,5,1
28,Yes,Travel_Frequently,1327,Sales,20,3,Marketing,1,4659,4,Male,30,3,2,Sales Representative,2,Divorced,5030,7859,2,Y,No,20,3,3,80,0,22,3,2,19,7,0,8
28,Yes,Travel_Frequently,1064,Research & Development,4,4,Medical,1,4660,4,Female,44,2,2,Healthcare Representative,2,Married,5412,23204,2,Y,Yes,21,4,4,80,0,2,4,3,1,1,1,1
29,Yes,Travel_Frequently,918,Sales,5,4,Marketing,1,4661,3,Male,61,3,3,Sales Executive,2,Divorced,7371,5316,2,Y,No,17,4,4,80,1,3,5,3,0,0,0,0
43,Yes,Travel_Rarely,936,Research & Development,4,1,Other,1,4662,2,Male,79,4,2,Healthcare Representative,4,Married,5034,21587,1,Y,Yes,19,3,4,80,1,14,3,1,9,0,4,1
40,Yes,Travel_Rarely,1141,Sales,7,2,Life Sciences,1,4663,1,Male,68,3,1,Sales Representative,3,Single,2603,25941,3,Y,No,14,3,4,80,1,14,4,4,8,5,1,0
24,No,Travel_Frequently,143,Research & Development,1,3,Medical,1,4664,2,Female,69,3,5,Manager,4,Married,12522,18612,5,Y,No,14,4,3,80,2,8,2,3,3,3,0,3
35,Yes,Travel_Rarely,1029,Research & Development,17,5,Technical Degree,1,4665,1,Male,38,3,3,Research Scientist,1,Married,8008,20085,1,Y,No,19,3,1,80,1,40,3,2,39,3,4,1
20,No,Travel_Rarely,388,Human Resources,1,2,Marketing,1,4666,3,Male,85,3,5,Manager,3,Married,12795,23154,4,Y,No,21,3,4,80,1,5,3,4,3,3,1,3
40,Yes,Travel_Rarely,561,Sales,8,3,Marketing,1,4667,2,Female,60,3,3,Sales Executive,2,Divorced,7627,17948,1,Y,No,16,3,2,80,2,3,5,2,0,0,0,0
21,Yes,Travel_Rarely,1028,Sales,1,4,Technical Degree,1,4668,3,Male,96,2,3,Sales Executive,3,Single,7722,6075,5,Y,No,17,3,4,80,1,15,5,4,7,4,1,6
32,Yes,Travel_Rarely,650,Research & Development,20,3,Medical,1,4669,4,Male,46,3,1,Laboratory Technician,1,Married,1932,15326,3,Y,No,18,3,3,80,1,8,4,2,1,0,0,1
56,Yes,Travel_Frequently,524,Sales,25,5,Life Sciences,1,4670,2,Female,95,3,2,Sales Executive,2,Single,4828,24867,7,Y,No,17,4,1,80,0,15,3,2,7,7,2,5
32,Yes,Travel_Frequently,1444,Sales,1,5,Marketing,1,4671,4,Male,47,1,2,Sales Executive,1,Single,4576,13521,2,Y,Yes,20,3,4,80,0,5,3,4,3,3,1,2
36,Yes,Travel_Rarely,1089,Research & Development,2,3,Life Sciences,1,4672,2,Female,75,3,2,Laboratory Technician,4,Single,5071,12205,2,Y,Yes,21,3,3,80,3,8,4,4,5,1,3,4
39,Yes,Travel_Rarely,368,Research & Development,15,2,Medical,1,4673,1,Male,49,4,2,Research Scientist,3,Single,4845,2589,5,Y,No,17,3,3,80,0,3,5,3,0,0,0,0
36,Yes,Travel_Rarely,721,Research & Development,1,4,Life Sciences,1,4674,1,Male,86,3,4,Research Director,4,Single,10027,8041,0,Y,Yes,24,3,1,80,1,15,1,2,7,0,0,5
38,No,Travel_Rarely,815,Research & Development,7,3,Medical,1,4675,3,Male,95,3,5,Manufacturing Director,3,Single,12015,9949,4,Y,No,18,4,4,80,1,15,4,4,10,0,3,0
33,Yes,Travel_Rarely,1387,Research & Development,10,4,Life Sciences,1,4676,2,Male,53,2,5,Manager,4,Single,12841,6787,3,Y,No,12,3,4,80,0,8,5,2,0,0,0,0
34,Yes,Travel_Rarely,456,Sales,1,2,Life Sciences,1,4677,4,Male,61,2,2,Sales Representative,2,Divorced,5069,11485,1,Y,No,23,3,1,80,0,16,1,3,13,4,4,3
44,No,Travel_Rarely,851,Research & Development,1,3,Medical,1,4678,3,Male,58,3,2,Laboratory Technician,4,Single,5005,24136,3,Y,No,11,3,3,80,2,5,4,3,2,2,1,2
24,Yes,Travel_Frequently,680,Research & Development,15,3,Medical,1,4679,4,Female,92,2,4,Manager,4,Divorced,9683,9185,1,Y,No,15,3,1,80,3,24,3,4,18,11,0,9
35,Yes,Travel_Frequently,307,Research & Development,9,4,Technical Degree,1,4680,3,Male,33,3,5,Research Director,2,Single,12589,13461,0,Y,No,24,4,4,80,2,7,2,2,1,0,0,0
48,Yes,Non-Travel,1458,Sales,1,1,Marketing,1,4681,4,Male,97,4,1,Sales Representative,4,Married,2124,8133,3,Y,Yes,18,3,4,80,0,7,6,4,5,0,1,0
34,Yes,Travel_Frequently,449,Sales,3,3,Other,1,4682,3,Male,67,3,3,Sales Executive,3,Married,8395,15640,2,Y,No,23,3,4,80,1,8,2,2,0,0,0,0
28,Yes,Travel_Rarely,237,Sales,1,3,Marketing,1,4683,2,Female,39,4,4,Manager,1,Married,10650,4568,3,Y,No,12,3,2,80,0,10,4,2,8,1,1,0
33,No,Travel_Rarely,305,Research & Development,1,5,Medical,1,4684,4,Male,41,3,4,Research Director,4,Married,10072,21470,4,Y,No,15,3,1,80,0,2,2,4,2,2,2,2
36,No,Travel_Rarely,865,Sales,5,3,Marketing,1,4685,3,Female,32,4,2,Sales Executive,3,Single,5252,24308,2,Y,No,23,3,3,80,1,12,3,3,6,2,3,1
31,Yes,Travel_Frequently,473,Human Resources,1,4,Life Sciences,1,4686,2,Female,53,4,4,Manager,2,Single,10614,4385,3,Y,No,13,3,2,80,1,13,3,3,6,0,0,6
49,No,Non-Travel,1132,Sales,8,4,Medical,1,4687,2,Female,37,4,2,Sales Executive,4,Married,3909,10266,0,Y,No,16,4,3,80,1,3,2,4,2,2,0,2
36,No,Travel_Rarely,678,Research & Development,16,4,Technical Degree,1,4688,4,Male,43,4,1,Laboratory Technician,4,Married,2276,6817,2,Y,No,17,3,3,80,1,15,4,2,7,7,3,1
45,Yes,Travel_Frequently,1441,Research & Development,3,4,Life Sciences,1,4689,4,Male,80,1,2,Laboratory Technician,3,Single,4347,7142,1,Y,Yes,18,3,3,80,0,6,3,3,4,0,0,0
42,Yes,Travel_Rarely,1100,Research & Development,1,3,Medical,1,4690,1,Male,76,2,2,Laboratory Technician,1,Married,4309,12942,4,Y,No,17,3,3,80,0,8,5,4,3,0,0,0
41,Yes,Travel_Rarely,185,Research & Development,24,4,Technical Degree,1,4691,3,Male,53,1,4,Manager,2,Divorced,9868,12943,3,Y,No,15,3,1,80,0,2,4,4,0,0,0,0
41,Yes,Travel_Frequently,658,Human Resources,11,3,Marketing,1,4692,2,Male,74,4,4,Manager,4,Married,10380,16830,1,Y,No,18,3,1,80,0,26,3,3,19,1,4,0
55,No,Travel_Frequently,785,Research & Development,1,1,Life Sciences,1,4693,1,Female,31,4,5,Research Director,4,Divorced,12716,17743,3,Y,No,11,3,3,80,1,10,4,3,5,1,0,0
28,Yes,Travel_Rarely,600,Research & Development,2,3,Life Sciences,1,4694,4,Male,79,3,1,Healthcare Representative,2,Divorced,3222,4139,2,Y,No,22,3,2,80,0,14,3,4,8,1,5,2
28,Yes,Travel_Rarely,1149,Sales,7,2,Life Sciences,1,4695,1,Male,89,4,1,Sales Representative,2,Married,1871,9671,6,Y,No,19,3,2,80,2,10,6,3,10,2,1,4
32,Yes,Travel_Rarely,413,Research & Development,13,2,Technical Degree,1,4696,3,Male,43,4,1,Healthcare Representative,4,Divorced,2971,16628,1,Y,Yes,18,4,3,80,1,14,2,2,8,7,8,0
31,Yes,Travel_Rarely,1187,Research & Development,4,1,Technical Degree,1,4697,3,Female,37,2,1,Laboratory Technician,3,Married,2944,4463,1,Y,Yes,18,3,2,80,3,13,1,3,9,1,2,9
53,Yes,Travel_Frequently,675,Research & Development,24,2,Life Sciences,1,4698,4,Male,67,3,2,Research Scientist,1,Married,4949,3498,1,Y,No,17,3,2,80,1,3,2,3,1,1,0,0
26,Yes,Travel_Rarely,769,Research & Development,3,2,Life Sciences,1,4699,2,Male,79,3,1,Laboratory Technician,1,Married,2002,10515,2,Y,No,11,4,1,80,0,15,4,4,8,0,0,0
30,Yes,Travel_Rarely,102,Research & Development,19,1,Medical,1,4700,4,Female,89,3,4,Manufacturing Director,2,Divorced,9811,19974,2,Y,Yes,23,3,3,80,0,10,4,2,4,0,0,4
43,Yes,Travel_Frequently,868,Research & Development,15,4,Technical Degree,1,4701,4,Female,89,3,1,Laboratory Technician,2,Single,2064,11276,1,Y,No,16,3,4,80,0,11,4,2,3,2,3,3
31,Yes,Travel_Rarely,602,Research & Development,8,1,Medical,1,4702,1,Male,90,2,2,Healthcare Representative,4,Married,5432,5010,2,Y,Yes,18,3,3,80,1,10,3,4,1,1,0,0
29,Yes,Travel_Rarely,1098,Research & Development,1,2,Technical Degree,1,4703,2,Male,41,1,1,Laboratory Technician,4,Married,2638,10201,2,Y,No,12,3,2,80,1,4,5,3,4,4,0,4
44,Yes,Travel_Frequently,1186,Sales,29,3,Medical,1,4704,1,Male,42,3,1,Sales Representative,4,Single,2510,16102,2,Y,No,15,3,3,80,2,11,2,3,9,1,0,1
43,Yes,Non-Travel,454,Sales,4,3,Marketing,1,4705,2,Male,60,3,5,Manager,4,Divorced,12084,25069,5,Y,No,24,3,4,80,1,3,4,4,1,0,0,0
33,No,Travel_Rarely,1440,Research & Development,1,3,Marketing,1,4706,3,Male,98,4,2,Laboratory Technician,4,Single,4850,8243,2,Y,No,22,4,3,80,0,11,4,3,6,0,6,6
31,No,Non-Travel,283,Human Resources,5,3,Marketing,1,4707,3,Female,98,2,1,Human Resources,2,Divorced,3909,9350,1,Y,No,13,3,4,80,2,11,3,3,4,2,4,0
25,Yes,Travel_Rarely,688,Research & Development,1,1,Medical,1,4708,3,Male,48,4,4,Manufacturing Director,2,Married,10780,13315,2,Y,Yes,22,3,1,80,0,5,3,3,1,1,1,0
31,No,Travel_Rarely,978,Sales,14,3,Life Sciences,1,4709,4,Male,42,2,2,Sales Representative,3,Single,5082,14167,4,Y,No,18,3,2,80,1,9,0,2,6,6,0,0
28,No,Non-Travel,1469,Research & Development,9,3,Life Sciences,1,4710,4,Male,95,4,2,Laboratory Technician,3,Married,4529,6034,3,Y,No,20,3,3,80,1,7,1,4,5,5,0,0
47,Yes,Travel_Rarely,1334,Sales,4,2,Medical,1,4711,4,Male,41,4,1,Sales Representative,3,Divorced,2604,25182,2,Y,Yes,18,3,3,80,0,17,3,3,10,0,0,0
38,No,Travel_Rarely,1280,Sales,5,2,Other,1,4712,4,Male,53,1,3,Sales Executive,3,Single,8112,16937,3,Y,No,16,4,2,80,1,13,3,3,7,0,0,3
26,No,Travel_Rarely,659,Sales,6,4,Life Sciences,1,4713,2,Male,36,2,2,Sales Executive,2,Married,4609,14544,5,Y,No,18,3,3,80,2,11,2,3,5,0,0,2
35,Yes,Travel_Rarely,129,Research & Development,21,4,Life Sciences,1,4714,3,Female,35,2,2,Laboratory Technician,4,Married,4245,25152,1,Y,Yes,15,3,1,80,3,15,3,3,10,2,1,10
42,No,Travel_Rarely,592,Research & Development,1,4,Marketing,1,4715,2,Male,74,3,5,Manufacturing Director,4,Married,12748,18270,3,Y,No,24,4,4,80,0,32,4,3,29,2,1,6
20,No,Travel_Rarely,797,Research & Development,2,2,Medical,1,4716,3,Male,61,2,4,Manufacturing Director,4,Married,9935,18224,1,Y,No,14,3,4,80,1,3,3,3,3,2,1,3
37,Yes,Travel_Rarely,589,Research & Development,10,2,Marketing,1,4717,1,Female,33,2,2,Healthcare Representative,2,Single,4611,12211,1,Y,No,11,3,2,80,2,5,3,3,3,0,1,3
58,Yes,Travel_Frequently,462,Human Resources,9,3,Human Resources,1,4718,4,Male,42,2,2,Human Resources,4,Married,4190,4397,3,Y,No,14,3,3,80,0,1,5,3,0,0,0,0
47,No,Travel_Frequently,223,Research & Development,4,4,Medical,1,4719,3,Female,78,1,1,Laboratory Technician,4,Married,2563,5781,4,Y,No,24,3,4,80,1,16,4,3,16,12,0,8
48,Yes,Travel_Rarely,1482,Research & Development,17,3,Medical,1,4720,2,Male,54,4,1,Laboratory Technician,3,Divorced,2632,11709,2,Y,Yes,20,3,4,80,0,12,2,4,12,2,2,3
37,Yes,Travel_Rarely,893,Human Resources,2,4,Marketing,1,4721,4,Male,95,3,1,Human Resources,4,Married,2204,14518,3,Y,No,22,3,1,80,1,10,4,2,4,4,0,4
34,Yes,Non-Travel,1330,Sales,5,5,Medical,1,4722,2,Female,58,4,1,Sales Representative,3,Divorced,2015,25832,2,Y,No,23,3,3,80,3,4,2,4,0,0,0,0
47,Yes,Travel_Rarely,496,Sales,1,4,Technical Degree,1,4723,3,Male,84,3,1,Sales Representative,4,Married,3060,26557,2,Y,No,13,3,3,80,0,11,2,2,2,0,0,2
44,Yes,Travel_Frequently,1097,Research & Development,20,2,Medical,1,4724,3,Male,81,4,4,Manufacturing Director,4,Married,9982,26097,4,Y,No,13,3,3,80,0,1,4,3,1,0,1,0
37,Yes,Travel_Rarely,1100,Sales,4,3,Life Sciences,1,4725,1,Female,49,3,2,Sales Executive,1,Divorced,5473,25544,4,Y,No,22,3,4,80,0,8,4,3,7,7,1,2
45,Yes,Travel_Rarely,704,Human Resources,2,3,Other,1,4726,3,Female,77,2,4,Manager,4,Married,9457,5346,3,Y,No,15,3,3,80,0,9,4,2,8,8,0,0
28,Yes,Travel_Frequently,559,Research & Development,2,2,Technical Degree,1,4727,3,Male,32,4,5,Manufacturing Director,2,Married,12360,3434,3,Y,No,20,3,1,80,0,6,5,4,3,0,1,1
37,Yes,Travel_Rarely,1130,Research & Development,5,5,Other,1,4728,4,Male,65,3,1,Healthcare Representative,3,Single,2611,9715,4,Y,Yes,22,3,1,80,1,7,4,4,7,2,2,2
34,Yes,Travel_Rarely,905,Research & Development,1,4,Life Sciences,1,4729,1,Male,74,3,2,Research Scientist,1,Married,4970,14687,3,Y,Yes,21,3,2,80,1,16,4,4,11,5,1,0
36,Yes,Travel_Rarely,1273,Research & Development,1,3,Medical,1,4730,1,Male,69,1,4,Manager,2,Single,9526,19880,1,Y,No,18,3,3,80,3,4,4,3,1,1,0,0
59,No,Travel_Frequently,942,Research & Development,14,2,Marketing,1,4731,1,Female,92,3,2,Healthcare Representative,4,Divorced,4043,7761,3,Y,No,20,3,3,80,1,6,2,4,2,2,1,2
39,Yes,Travel_Rarely,215,Sales,8,4,Marketing,1,4732,1,Female,41,4,3,Sales Executive,3,Married,6756,19202,4,Y,No,23,3,4,80,2,8,3,3,1,1,1,1
32,Yes,Travel_Rarely,963,Human Resources,12,2,Other,1,4733,3,Female,47,3,1,Human Resources,2,Divorced,2484,26722,2,Y,No,23,4,4,80,1,10,2,2,2,2,0,1
28,No,Non-Travel,128,Research & Development,1,4,Other,1,4734,3,Male,70,3,1,Laboratory Technician,4,Divorced,2540,25810,3,Y,No,12,4,3,80,1,12,4,4,12,0,2,8
29,Yes,Travel_Frequently,1223,Sales,1,2,Medical,1,4735,3,Male,99,3,2,Sales Executive,2,Married,5462,21853,2,Y,No,24,4,3,80,1,6,3,4,0,0,0,0
49,No,Travel_Rarely,1457,Research & Development,6,2,Life Sciences,1,4736,2,Male,51,3,5,Manager,3,Married,12402,26870,1,Y,No,12,3,1,80,2,11,3,3,6,6,1,5
35,No,Travel_Rarely,249,Research & Development,21,4,Medical,1,4737,4,Female,76,3,2,Laboratory Technician,3,Divorced,4896,26779,1,Y,No,13,3,4,80,1,1,3,4,1,1,1,1
20,Yes,Travel_Rarely,850,Research & Development,5,3,Technical Degree,1,4738,2,Male,70,3,2,Research Scientist,1,Single,5404,5913,1,Y,No,14,3,2,80,1,8,1,2,0,0,0,0
34,Yes,Travel_Rarely,1439,Human Resources,2,1,Human Resources,1,4739,4,Female,92,2,1,Human Resources,1,Married,2912,20767,2,Y,No,13,3,4,80,0,8,3,3,0,0,0,0
36,Yes,Travel_Frequently,1173,Sales,17,4,Marketing,1,4740,3,Male,81,3,1,Sales Representative,4,Married,1941,3054,1,Y,No,23,3,4,80,0,2,5,3,0,0,0,0
44,No,Non-Travel,815,Research & Development,11,2,Medical,1,4741,4,Female,76,1,1,Laboratory Technician,4,Married,2496,25677,1,Y,No,17,3,4,80,1,5,3,4,5,3,3,5
24,Yes,Travel_Rarely,165,Research & Development,11,4,Life Sciences,1,4742,1,Female,38,4,4,Research Director,1,Married,9631,24634,0,Y,No,17,3,3,80,1,2,2,4,1,1,0,1
36,No,Travel_Frequently,412,Sales,3,2,Medical,1,4743,3,Female,62,4,4,Manager,3,Married,9315,20049,2,Y,No,12,4,1,80,3,11,3,2,8,5,0,1
35,Yes,Travel_Rarely,336,Sales,8,4,Medical,1,4744,2,Male,92,3,1,Sales Representative,2,Married,2226,10193,2,Y,No,19,3,4,80,0,11,2,4,9,0,3,1
31,No,Travel_Rarely,1345,Research & Development,19,3,Life Sciences,1,4745,3,Male,56,4,4,Manager,2,Married,10466,26409,1,Y,No,14,3,3,80,0,10,3,4,5,0,0,2
46,Yes,Travel_Rarely,1239,Sales,8,4,Life Sciences,1,4746,3,Male,76,3,1,Sales Representative,3,Single,2124,23267,3,Y,No,16,3,1,80,1,5,3,2,1,0,0,1
34,No,Travel_Rarely,1355,Research & Development,2,3,Life Sciences,1,4747,4,Female,82,3,4,Research Director,4,Married,10317,5539,1,Y,No,20,3,2,80,0,4,5,3,4,4,0,0
21,Yes,Travel_Frequently,500,Research & Development,23,4,Life Sciences,1,4748,3,Male,83,2,1,Healthcare Representative,4,Single,2383,12988,0,Y,Yes,21,3,1,80,1,0,4,4,0,0,0,0
42,Yes,Travel_Rarely,1174,Research & Development,2,5,Medical,1,4749,4,Male,51,3,5,Manufacturing Director,2,Divorced,12069,12802,2,Y,Yes,18,3,4,80,2,11,2,3,5,2,1,0
52,No,Travel_Rarely,1483,Human Resources,19,2,Technical Degree,1,4750,4,Male,32,4,2,Human Resources,3,Married,4715,7131,1,Y,No,21,3,2,80,0,8,6,3,2,2,2,1
52,Yes,Travel_Rarely,812,Research & Development,10,2,Life Sciences,1,4751,4,Male,77,2,1,Healthcare Representative,3,Single,2198,25644,2,Y,No,18,3,4,80,1,11,4,1,5,2,1,2
50,Yes,Non-Travel,658,Research & Development,2,1,Life Sciences,1,4752,3,Male,61,4,4,Manufacturing Director,3,Single,10524,10046,1,Y,Yes,13,4,3,80,0,5,4,4,2,0,0,2
27,Yes,Travel_Rarely,195,Research & Development,5,4,Marketing,1,4753,2,Female,44,4,1,Laboratory Technician,3,Married,1759,25789,1,Y,No,15,3,4,80,1,7,2,3,4,3,4,3
33,Yes,Travel_Rarely,929,Sales,29,3,Life Sciences,1,4754,1,Male,60,3,1,Sales Representative,2,Married,2587,8745,6,Y,No,17,3,4,80,0,9,2,4,7,4,1,1
30,No,Travel_Rarely,901,Research & Development,1,1,Life Sciences,1,4755,4,Male,86,4,2,Healthcare Representative,3,Married,5735,17196,2,Y,No,19,3,4,80,0,15,4,1,13,3,0,0
